circrna_id,pathway,pvalue,enrichment_score,gene_count
circ_00877,JAK-STAT,0.20234566157743378,1.0391095674128805,96
circ_00878,cGAS-STING,0.3379429214935211,1.0427349008883058,26
circ_00879,RIG-I,0.2509405845407664,1.4500663618337883,75
circ_00880,MDA5,0.20442447124794813,1.009716347187133,5
circ_00881,cGAS-STING,0.45396890262087564,0.6037063860402925,58
circ_00882,NF-κB,0.0338851958538435,1.8660127793332515,43
circ_00883,MDA5,0.15939225250351494,1.050331281034862,97
circ_00884,MDA5,0.04130512675869205,9.504481316727619,17
circ_00885,JAK-STAT,0.04108865695633489,2.0935561349320624,24
circ_00886,cGAS-STING,0.2500681672816173,1.4771647590443384,32
circ_00887,cGAS-STING,0.39378902770983615,1.097381692387416,65
circ_00888,PKR,0.3476407084810199,1.0781391944163023,62
circ_00889,JAK-STAT,0.017977716209665515,8.512491931356584,31
circ_00890,PKR,0.02049388900974267,1.5328593793912764,40
circ_00891,PKR,0.02484282650924396,9.131435590736134,87
circ_00892,cGAS-STING,0.04836422568395922,7.2416354418857996,43
circ_00893,JAK-STAT,0.006276143560650944,2.0463105599511024,53
circ_00894,PKR,0.4588308196036812,0.9887484031108247,85
circ_00895,JAK-STAT,0.46511108885477825,1.006953344989316,95
circ_00896,MDA5,0.4330984245526913,1.4679336286075162,59
circ_00897,cGAS-STING,0.0482291466940597,6.111058002442592,34
circ_00898,JAK-STAT,0.18910346604876974,1.3049716767391129,61
circ_00899,cGAS-STING,0.03989246063383747,1.7176322199455984,40
circ_00900,cGAS-STING,0.12304575037060538,1.1599222675378904,64
circ_00901,NF-κB,0.19532105607672912,0.93925157646885,28
circ_00902,JAK-STAT,0.008807036174318236,9.2005387410563,16
circ_00903,JAK-STAT,0.02862986366727406,1.394168955128413,36
circ_00904,PKR,0.04594659138608534,9.349814566134409,81
circ_00905,JAK-STAT,0.017062638330633335,3.5200567445830786,26
circ_00906,cGAS-STING,0.0043067543098434,8.289796748991641,73
circ_00907,cGAS-STING,0.011564348454113183,7.293742050751113,64
circ_00908,JAK-STAT,0.03674979906128318,2.1248027402164076,62
circ_00909,MDA5,0.03196094494424937,4.317076860714132,52
circ_00910,PKR,0.352379488513645,0.6292492876839682,25
circ_00911,NF-κB,0.38780177041895847,1.086452306722527,86
circ_00912,RIG-I,0.28628380245638707,0.5618802150641172,69
circ_00913,RIG-I,0.2629218541096515,1.1206861305038385,28
circ_00914,TLR7/8,0.41533410902557855,0.5049465123011025,62
circ_00915,NF-κB,0.021293304921183604,1.6306277302727286,28
circ_00916,cGAS-STING,0.0195814849265305,8.469791673490496,39
circ_00917,TLR7/8,0.02062201781928664,7.079398518772564,50
circ_00918,TLR7/8,0.012247213847281484,5.575481785005065,72
circ_00919,NF-κB,0.3506411114363235,0.6981312150565442,69
circ_00920,NF-κB,0.4337749702710413,1.2577193579901742,42
circ_00921,JAK-STAT,0.35768412622666534,1.4334107648675465,65
circ_00922,TLR7/8,0.12077592393498744,1.1977975613180993,54
circ_00923,TLR7/8,0.21711845863417978,0.8846077145410626,61
circ_00924,MDA5,0.01427675957505569,6.602004881075938,63
circ_00925,cGAS-STING,0.03670445440523431,2.299726795651165,48
circ_00926,JAK-STAT,0.003448038451667362,4.000970194101813,44
circ_00927,NF-κB,0.011093576358730563,4.014942776131014,79
circ_00928,RIG-I,0.36214716708967964,1.4626789443617356,65
circ_00929,MDA5,0.019064133871584697,4.925101218232335,64
circ_00930,JAK-STAT,0.42072420793165966,1.0262855045480563,46
circ_00931,NF-κB,0.015745951985644456,8.738838518325437,94
circ_00932,PKR,0.04333825883826055,5.402587831097133,21
circ_00933,JAK-STAT,0.11551744362871644,0.5899201910498034,64
circ_00934,PKR,0.02421691019632257,4.819111158072001,12
circ_00935,PKR,0.019421319595897404,1.3120124399303923,93
circ_00936,JAK-STAT,0.018027271545790504,7.040047867397734,11
circ_00937,RIG-I,0.006778208999751623,8.260408416317501,96
circ_00938,RIG-I,0.19278390295158193,0.5469363309576597,32
circ_00939,RIG-I,0.1568532615383599,1.4023247213627783,31
circ_00940,TLR7/8,0.2170581754344001,1.0280323530321436,10
circ_00941,NF-κB,0.10822822183238544,0.8556980005518742,53
circ_00942,MDA5,0.02497036269147737,1.70318431541472,77
circ_00943,PKR,0.04336937735867949,5.1268432163715065,46
circ_00944,JAK-STAT,0.02091960402631513,6.135550828320895,25
circ_00945,cGAS-STING,0.41509498580174875,1.2916217352099095,81
circ_00946,TLR7/8,0.04473648143336764,9.509306720612416,38
circ_00947,TLR7/8,0.03935088451356581,6.1367987239599495,34
circ_00948,PKR,0.30840855742178286,1.4575339075743186,20
circ_00949,PKR,0.4977278808865039,0.9150864134804202,22
circ_00950,MDA5,0.04047474925601677,1.5067802021080658,15
circ_00951,RIG-I,0.3916544378217256,0.7775355038655453,27
circ_00952,TLR7/8,0.36984219962341913,0.8627124675368538,5
circ_00953,JAK-STAT,0.045628975740749075,6.524178728172326,42
circ_00954,RIG-I,0.0019145651158814217,4.724273535009294,6
circ_00955,TLR7/8,0.1297693562390353,1.1444726718532259,82
circ_00956,JAK-STAT,0.046549479787476686,3.910403301055239,76
circ_00957,JAK-STAT,0.009315159242128904,5.5252680281227375,9
circ_00958,JAK-STAT,0.3655437655428303,1.464228529485586,34
circ_00959,NF-κB,0.006954537029488052,6.2077873972215825,59
circ_00960,RIG-I,0.18540692619379184,0.577380556810797,15
circ_00961,PKR,0.02531712951320937,2.29528633916172,57
circ_00962,JAK-STAT,0.03614235270137549,8.06376012170066,98
circ_00963,MDA5,0.040380786510883844,4.520863963396533,71
circ_00964,JAK-STAT,0.008650269646514037,8.259428164807904,77
circ_00965,NF-κB,0.0020310268848509625,2.973456900325233,59
circ_00966,RIG-I,0.18485225052873688,0.6001564315179062,12
circ_00967,MDA5,0.02405332133469871,2.503707201465136,16
circ_00968,cGAS-STING,0.3706888591955356,1.0034084289613334,73
circ_00969,cGAS-STING,0.023342928698733233,4.221060508233842,39
circ_00970,RIG-I,0.4711842126627078,1.200686579186887,34
circ_00971,TLR7/8,0.36212536641232795,0.5219559378264697,35
circ_00972,RIG-I,0.13908710429605942,1.4787804623453393,13
circ_00973,NF-κB,0.04401467726664496,8.678002714465501,70
circ_00974,PKR,0.19457379361274138,0.5067209143575324,6
circ_00975,MDA5,0.37231206907205694,0.5816422327223127,17
circ_00976,RIG-I,0.0142956499337791,5.829460401169906,56
circ_00977,MDA5,0.013382605410649995,1.4481020807546536,20
circ_00978,cGAS-STING,0.02584751853279911,4.287054570122405,82
circ_00979,cGAS-STING,0.15910273630141158,1.4027095130463765,49
circ_00980,TLR7/8,0.22977871471641534,0.8966386550278945,50
circ_00981,NF-κB,0.005586373860139647,3.994886733584337,51
circ_00982,TLR7/8,0.03278594335708278,4.871049019520101,66
circ_00983,RIG-I,0.002997182231242235,7.656138064900403,42
circ_00984,TLR7/8,0.12034020771726653,1.2902202379181165,98
circ_00985,PKR,0.01976560909971687,2.1975844169227194,30
circ_00986,PKR,0.03579500582411086,7.2066070570403395,6
circ_00987,MDA5,0.018440648739490383,3.962302237611542,63
circ_00988,MDA5,0.17160421012711752,0.7705154596519177,20
circ_00989,MDA5,0.02567107431091334,3.3732323681283813,7
circ_00990,NF-κB,0.04598009598493747,6.329779443325893,45
circ_00991,PKR,0.44977377755451886,1.4885583316979107,45
circ_00992,RIG-I,0.2603806993141957,1.2071419744723286,87
circ_00993,cGAS-STING,0.026777225702078144,5.654170822133802,91
circ_00994,TLR7/8,0.049426507199381596,3.973823741805468,90
circ_00995,NF-κB,0.030591633945040827,2.1935797440559557,91
circ_00996,MDA5,0.04070172134435909,3.8126358691219124,85
circ_00997,cGAS-STING,0.04899718228307986,4.561436807921101,28
circ_00998,NF-κB,0.4748155626951007,1.2295373545866004,42
circ_00999,cGAS-STING,0.25589979383537687,0.9566274328699678,20
circ_01000,PKR,0.03290773144293379,5.963766546931431,84
circ_01001,PKR,0.47743740103544285,0.6534090154214413,69
circ_01002,MDA5,0.04063228527724219,8.090252465797937,30
circ_01003,RIG-I,0.019002574863431074,3.70212800976801,84
circ_01004,JAK-STAT,0.3092683225785867,0.670807401188399,5
circ_01005,MDA5,0.009264355272437384,4.993767617436957,38
circ_01006,JAK-STAT,0.3238913326502594,0.71147944912203,9
circ_01007,cGAS-STING,0.011573629263313602,4.489221719509443,6
circ_01008,JAK-STAT,0.03554670607984658,1.5405242911954757,17
circ_01009,MDA5,0.30586881601390004,0.5695312355385955,63
circ_01010,NF-κB,0.03447622939922349,1.7196655906121037,33
circ_01011,TLR7/8,0.11388288498440775,1.4898515312767224,21
circ_01012,TLR7/8,0.01712410823571123,9.21740062282201,56
circ_01013,RIG-I,0.012992666867515268,7.681736474260517,84
circ_01014,TLR7/8,0.023309380581304735,8.542915887828036,94
circ_01015,RIG-I,0.22290487065431197,0.9329962179021288,73
circ_01016,RIG-I,0.48249372220061326,1.223923454342558,34
circ_01017,JAK-STAT,0.01356850725641568,2.7706955976954855,93
circ_01018,TLR7/8,0.364456873447205,1.175506496111501,83
circ_01019,PKR,0.047102407872958725,5.181966509997946,97
circ_01020,NF-κB,0.04238716898605443,6.848659825527733,40
circ_01021,TLR7/8,0.021707110528803385,2.03173864325934,32
circ_01022,cGAS-STING,0.24780055670488998,0.6622921532652032,82
circ_01023,RIG-I,0.030096617734534495,7.027359042811614,46
circ_01024,PKR,0.48340222811416333,0.5278355757210068,22
circ_01025,PKR,0.15087184948599144,0.9294380431569577,14
circ_01026,MDA5,0.041099748495457056,3.4548581327611068,5
circ_01027,MDA5,0.03220069128511101,7.0131376356699775,52
circ_01028,JAK-STAT,0.04134516145215235,4.1523237580199295,20
circ_01029,cGAS-STING,0.020519916537597657,2.737106448876628,20
circ_01030,cGAS-STING,0.047759951087802975,8.768400935012933,73
circ_01031,PKR,0.019318894446996453,3.106327787511799,77
circ_01032,RIG-I,0.019234388335890282,4.224867366026935,57
circ_01033,JAK-STAT,0.012704770342447946,2.6714243775630186,78
circ_01034,PKR,0.034706810231282526,9.384785261724451,35
circ_01035,TLR7/8,0.0011381604539046357,3.1227316902760456,19
circ_01036,PKR,0.030065034031426505,5.678974240439543,66
circ_01037,MDA5,0.02875573868526362,8.353689590556622,17
circ_01038,RIG-I,0.027162194823811964,2.833779136947193,27
circ_01039,RIG-I,0.40037412976088294,1.498353243788939,67
circ_01040,RIG-I,0.04302383395151383,3.8450419760835963,79
circ_01041,JAK-STAT,0.25956875534110235,1.4240647461522125,34
circ_01042,RIG-I,0.4583580599262741,0.6725286463800787,44
circ_01043,cGAS-STING,0.012912199832253692,3.238135086246948,84
circ_01044,PKR,0.0161979030823536,7.247165412250809,59
circ_01045,MDA5,0.0017563300363374126,2.5789003038370306,53
circ_01046,JAK-STAT,0.04635657401767084,7.471768763329263,44
circ_01047,RIG-I,0.022154141359116124,4.578276747020691,6
circ_01048,TLR7/8,0.003985979141345777,3.3542016169482665,62
circ_01049,MDA5,0.016581580154414157,2.2950066803591516,5
circ_01050,NF-κB,0.39353099821009285,0.6291075541125046,92
circ_01051,NF-κB,0.016583666461820402,7.09233347112755,8
circ_01052,JAK-STAT,0.010567032911030887,8.672792966132143,23
circ_01053,cGAS-STING,0.16961023474514492,1.4457270310046844,19
circ_01054,NF-κB,0.36345080013016706,0.8892006325009545,6
circ_01055,MDA5,0.031580896720890116,6.656138167495614,19
circ_01056,MDA5,0.029543112328100054,4.5706464357079035,99
circ_01057,TLR7/8,0.027739111037998827,6.637733769120342,52
circ_01058,cGAS-STING,0.048836887463823676,4.223366466010723,78
circ_01059,TLR7/8,0.013717458718657271,6.976598011216288,44
circ_01060,cGAS-STING,0.49221533473390866,1.2854059822454973,50
circ_01061,RIG-I,0.007713905203776857,6.875023492502037,81
circ_01062,cGAS-STING,0.38705464168121373,0.8838722626207467,47
circ_01063,TLR7/8,0.005634028245080147,9.878797214814295,23
circ_01064,PKR,0.281331296700999,0.7394963933790649,69
circ_01065,PKR,0.13643849547807596,0.7451662150002348,43
circ_01066,RIG-I,0.03541916924175821,2.8176768022781262,70
circ_01067,RIG-I,0.006416659342665794,7.33141055676578,50
circ_01068,PKR,0.04363836851330245,6.083703924921908,78
circ_01069,RIG-I,0.11817927503740906,1.4810023031013362,12
circ_01070,MDA5,0.4564773998574493,0.8293169316194395,90
circ_01071,JAK-STAT,0.04899794016907043,9.960065530744659,16
circ_01072,cGAS-STING,0.015075610567582502,9.132433502362336,52
circ_01073,TLR7/8,0.37954787860545336,1.3546234061559437,31
circ_01074,cGAS-STING,0.0015758469888167838,3.750851810128446,23
circ_01075,NF-κB,0.02095756339132523,3.835510272282938,26
circ_01076,TLR7/8,0.3564551121940307,1.3617773154781594,16
circ_01077,JAK-STAT,0.17346200907653256,0.511193471068875,24
circ_01078,PKR,0.037891530854849836,8.013185145007714,5
circ_01079,PKR,0.47522656139424535,0.7502615089256354,54
circ_01080,JAK-STAT,0.1392280365987742,0.8281677059448371,67
circ_01081,RIG-I,0.016867076156706445,9.175389392849132,19
circ_01082,PKR,0.014031048214064961,3.4315183016337714,5
circ_01083,PKR,0.4512508467998333,1.0199661680665706,8
circ_01084,JAK-STAT,0.14667079425030005,0.7958593104572225,43
circ_01085,cGAS-STING,0.44050330227571133,1.237854021900284,35
circ_01086,JAK-STAT,0.0016130360349452268,4.489151023630111,67
circ_01087,NF-κB,0.005606070401612851,6.899599491351542,71
circ_01088,JAK-STAT,0.20438103702662425,0.6326987520510445,62
circ_01089,PKR,0.4860129998582491,0.8113617279952562,56
circ_01090,PKR,0.3739002562919572,1.4506568063056393,16
circ_01091,MDA5,0.013361888615046967,3.0608329771692158,46
circ_01092,TLR7/8,0.19656935365767284,0.5389325607604152,75
circ_01093,MDA5,0.03056275697788898,7.969186272995987,64
circ_01094,RIG-I,0.4986288257818853,1.409477041402577,89
circ_01095,MDA5,0.010786584019287757,5.350131338482328,23
circ_01096,RIG-I,0.1349198181536301,1.343815652913274,72
circ_01097,TLR7/8,0.016234817438863992,7.722223889798421,85
circ_01098,cGAS-STING,0.2459415592965135,0.8473811056240649,68
circ_01099,NF-κB,0.2585319991973696,0.9866836324433829,21
circ_01100,cGAS-STING,0.007046929556443761,8.130154156079008,34
circ_01101,cGAS-STING,0.022539888392199513,7.862226799283452,71
circ_01102,MDA5,0.27466657881150947,0.6706766690619971,10
circ_01103,MDA5,0.48943622347422644,0.8309956299945266,83
circ_01104,TLR7/8,0.4094856744972556,0.6634750430130149,54
circ_01105,PKR,0.031175630126985966,8.762284236759982,45
circ_01106,NF-κB,0.13332210990703103,1.4166610759718616,64
circ_01107,NF-κB,0.04868106205365717,7.4189528225995796,57
circ_01108,PKR,0.2609636434613751,0.6264512579672307,58
circ_01109,RIG-I,0.3263065502490863,1.146777398182652,56
circ_01110,MDA5,0.0018487961456999627,9.063121805629825,70
circ_01111,NF-κB,0.4159571275217743,0.9042456232519994,92
circ_01112,NF-κB,0.0328130147302301,2.4609639225273074,61
circ_01113,MDA5,0.14905547894189738,0.7410627234887567,14
circ_01114,PKR,0.38498311801345164,0.6215043988170998,68
circ_01115,PKR,0.030507146231840157,6.430061430945542,32
circ_01116,JAK-STAT,0.029387671188460432,1.5573404240014752,73
circ_01117,RIG-I,0.016534814560766886,3.5098261415545555,5
circ_01118,RIG-I,0.0020551792034731483,4.423803692856805,13
circ_01119,RIG-I,0.1880962023317696,0.7738492422187847,76
circ_01120,cGAS-STING,0.009642788123224673,6.216380642421629,20
circ_01121,PKR,0.39555887653173927,0.7535403555496648,53
circ_01122,RIG-I,0.024855824738296863,1.2297769098076414,34
circ_01123,NF-κB,0.032018212741717816,9.477912433434428,13
circ_01124,cGAS-STING,0.004568418840169099,9.415768929070154,77
circ_01125,RIG-I,0.4335517055501277,0.9648422428770443,66
circ_01126,JAK-STAT,0.010135567899025491,1.345061554341549,30
circ_01127,NF-κB,0.3913697068653669,0.6726972555443117,10
circ_01128,PKR,0.015797106555303902,2.123279464727676,81
circ_01129,PKR,0.30056506852741127,1.081442570835521,95
circ_01130,RIG-I,0.033347682531840755,9.414425993332914,67
circ_01131,TLR7/8,0.4236565320140877,0.6596054931064139,44
circ_01132,PKR,0.030359570146022554,6.026251154272378,27
circ_01133,RIG-I,0.03763543125366533,6.847824135376074,6
circ_01134,JAK-STAT,0.04539286914303198,7.547543828960279,5
circ_01135,cGAS-STING,0.23749126165496814,1.4627321826948902,62
circ_01136,JAK-STAT,0.28351266297691036,0.7086437616879474,8
circ_01137,RIG-I,0.04189795578329179,2.9068844102311346,42
circ_01138,TLR7/8,0.11379127685995889,1.3077255403216999,63
circ_01139,RIG-I,0.44801999405915904,1.2842431855964196,13
circ_01140,NF-κB,0.16757542190685515,1.2888745620743354,39
circ_01141,JAK-STAT,0.3306244987036634,0.5415118826550643,15
circ_01142,cGAS-STING,0.2749895913328533,0.8117449288074204,67
circ_01143,JAK-STAT,0.018646805371693997,9.672078658164738,15
circ_01144,PKR,0.21568861670529824,1.3219700270152548,18
circ_01145,TLR7/8,0.16327631570324136,1.267151691499624,74
circ_01146,cGAS-STING,0.4420645129787746,0.5946592767962051,33
circ_01147,RIG-I,0.3046847814678436,0.9960040473881823,37
circ_01148,cGAS-STING,0.28294139662357454,1.1432807345728304,77
circ_01149,NF-κB,0.19520150386057505,0.9457709913270929,51
circ_01150,TLR7/8,0.011377535638239695,8.06298102652908,43
circ_01151,cGAS-STING,0.0015108334656333074,3.488800826746446,98
circ_01152,NF-κB,0.4810875554331542,1.0331631436333173,79
circ_01153,JAK-STAT,0.3421624437482783,1.3356634995079983,95
circ_01154,cGAS-STING,0.36321477505327304,0.7961840341690422,31
circ_01155,JAK-STAT,0.015288586118154004,6.8980909980582314,15
circ_01156,TLR7/8,0.0493031213324661,3.2750452352252966,54
circ_01157,JAK-STAT,0.3503201612347572,1.2920573934255866,74
circ_01158,cGAS-STING,0.039109892570050694,7.802908789810545,35
circ_01159,cGAS-STING,0.4858466664955017,1.2531077805925968,54
circ_01160,PKR,0.03492781373766141,7.716921734846251,10
circ_01161,MDA5,0.009500107721266495,9.465932086521532,38
circ_01162,MDA5,0.13534495361956345,1.434397893487449,51
circ_01163,NF-κB,0.03614374434398959,6.620533518858776,91
circ_01164,RIG-I,0.10131769944767118,1.3016878840608586,14
circ_01165,cGAS-STING,0.304427713488178,1.2524651229378962,12
circ_01166,RIG-I,0.22255947217597283,1.4330430898617275,99
circ_01167,TLR7/8,0.46344007125428843,1.4009849696561547,20
circ_01168,RIG-I,0.3682115574616426,0.6459702819107505,43
circ_01169,PKR,0.4780536857778783,1.4513976487300408,53
circ_01170,MDA5,0.032445473797074506,3.426668583384962,11
circ_01171,RIG-I,0.014409384077978052,3.081993251921191,78
circ_01172,JAK-STAT,0.04936040960677185,9.352302505232823,54
circ_01173,JAK-STAT,0.3255714355804762,1.4385151597233365,27
circ_01174,JAK-STAT,0.008098863132679403,5.773009211630027,20
circ_01175,TLR7/8,0.4142295367800395,1.056554272117014,47
circ_01176,TLR7/8,0.4082032801727009,0.62175259847435,12
circ_01177,RIG-I,0.021253357839177547,1.5129916466247928,30
circ_01178,NF-κB,0.3368830557591912,1.3028136812730131,40
circ_01179,NF-κB,0.2698857029554241,0.730727427819516,96
circ_01180,RIG-I,0.03937984217250848,8.214749263189944,62
circ_01181,TLR7/8,0.3323049080870427,1.4243285011739757,99
circ_01182,RIG-I,0.01516479297510755,4.462252725357008,35
circ_01183,JAK-STAT,0.004773353188601016,9.235522736845361,42
circ_01184,TLR7/8,0.32021467375754753,0.6907711208976901,88
circ_01185,JAK-STAT,0.42726634955415455,0.9047249597757295,48
circ_01186,NF-κB,0.0035758927835440836,5.3273063924362845,29
circ_01187,cGAS-STING,0.015152162219845701,6.579922380646625,42
circ_01188,PKR,0.041772637578986,2.6078823451728157,54
circ_01189,JAK-STAT,0.43866121211301234,0.8751813653881201,98
circ_01190,JAK-STAT,0.3694182939612295,0.8228903597603511,63
circ_01191,NF-κB,0.4226437852599413,0.8129491976739731,98
circ_01192,NF-κB,0.04211145352352259,7.262768506490271,65
circ_01193,NF-κB,0.4508254907604664,1.1173989753418936,7
circ_01194,cGAS-STING,0.028877532974947474,5.1000489938407085,36
circ_01195,MDA5,0.4909377152532488,0.8030588896254974,6
circ_01196,PKR,0.022250177715123866,6.55956422744836,11
circ_01197,JAK-STAT,0.16489920608717462,0.825618489057895,91
circ_01198,RIG-I,0.014934934403719832,3.1905847181298372,61
circ_01199,TLR7/8,0.45105958721142947,1.0776453085298834,33
circ_01200,cGAS-STING,0.027361806028500454,7.713418424708241,51
circ_01201,RIG-I,0.04710463247343143,4.021549655006859,13
circ_01202,TLR7/8,0.048675498782548475,1.7105663628287426,23
circ_01203,JAK-STAT,0.4848769164318635,1.297441509716434,95
circ_01204,PKR,0.012550477254206351,1.7926675955356983,81
circ_01205,TLR7/8,0.02855453277354165,5.389349518088557,55
circ_01206,NF-κB,0.04913237770236675,9.725900693678172,31
circ_01207,NF-κB,0.21497994748067453,0.9781548652236447,32
circ_01208,RIG-I,0.026586945429549026,4.806892879128448,23
circ_01209,NF-κB,0.48899809953764195,0.5977231659764907,93
circ_01210,RIG-I,0.011781360434966717,9.544744515958534,84
circ_01211,MDA5,0.19173329510671216,0.5067976124011652,90
circ_01212,PKR,0.25241889553221664,0.851757168301199,12
circ_01213,MDA5,0.1493372125464026,1.0460152079356724,79
circ_01214,PKR,0.015472033548941923,1.6863887846862418,52
circ_01215,PKR,0.01619616299294561,3.730286099402911,21
circ_01216,cGAS-STING,0.017775381723824486,4.479543478392795,44
circ_01217,MDA5,0.15147752311266577,1.4517534591125993,78
circ_01218,NF-κB,0.012501284110052566,5.109710938844741,81
circ_01219,JAK-STAT,0.019318350578531488,3.4511223418088974,71
circ_01220,NF-κB,0.16738216718406052,1.37528954347412,97
circ_01221,TLR7/8,0.19920856427191463,0.7340861596822283,45
circ_01222,NF-κB,0.25097933120605487,1.038030845951752,66
circ_01223,cGAS-STING,0.2794640948074619,0.5426535260846236,46
circ_01224,NF-κB,0.005537694088883918,7.515855891717645,74
circ_01225,cGAS-STING,0.2884735721410526,1.3176225224899047,60
circ_01226,MDA5,0.020523775058567638,5.534228860282798,10
circ_01227,TLR7/8,0.31337994603724706,0.6606023032250133,62
circ_01228,JAK-STAT,0.0026643353648912694,3.152109218644247,52
circ_01229,RIG-I,0.4095426779565766,0.5053477484338472,74
circ_01230,cGAS-STING,0.01699068483355526,1.4755696553252062,57
circ_01231,TLR7/8,0.0394232652080224,3.32927789284651,22
circ_01232,RIG-I,0.03720929746278723,7.531097153712319,75
circ_01233,TLR7/8,0.3369235079121786,1.3479846067690304,94
circ_01234,PKR,0.01954283681527558,2.157963799838771,61
circ_01235,JAK-STAT,0.43888691210052777,1.0308913853959145,13
circ_01236,MDA5,0.017424589172289253,4.714284986196952,57
circ_01237,PKR,0.01652878924490913,9.042670191568584,79
circ_01238,NF-κB,0.361337241313327,0.6378638425570359,38
circ_01239,RIG-I,0.02854764151173833,9.996838025745198,8
circ_01240,MDA5,0.3858658134065487,0.7033045269741307,50
circ_01241,JAK-STAT,0.29290583273312054,0.6428665324581136,39
circ_01242,RIG-I,0.0063829422061666115,6.2827785603321304,29
circ_01243,RIG-I,0.025218830784100418,9.954561107203878,51
circ_01244,RIG-I,0.030344057217294596,2.508365346717507,61
circ_01245,PKR,0.016950160294494143,2.309849688690609,37
circ_01246,MDA5,0.024821480343707906,1.342546093109231,88
circ_01247,NF-κB,0.0281834839366353,3.430435743482862,48
circ_01248,cGAS-STING,0.022988218813326522,3.872758380078996,93
circ_01249,cGAS-STING,0.01307635747790075,5.228722791547938,98
circ_01250,NF-κB,0.44713662771996243,0.9568245682664304,49
circ_01251,JAK-STAT,0.04671428015485293,2.699100524871949,91
circ_01252,NF-κB,0.025412681286591916,3.834392308412108,54
circ_01253,cGAS-STING,0.009333684817393651,2.119773653412735,6
circ_01254,MDA5,0.033766553413357485,7.189622334071153,75
circ_01255,PKR,0.3199834771777976,0.5626364244157418,54
circ_01256,PKR,0.20864411516955444,0.5447911254965313,82
circ_01257,RIG-I,0.37910806409036735,0.5817557331946225,74
circ_01258,TLR7/8,0.48343813520648704,1.2607893444772649,21
circ_01259,MDA5,0.047987234460827845,3.8076289753685413,29
circ_01260,cGAS-STING,0.04704364783538874,4.78132242703435,25
circ_01261,JAK-STAT,0.04056723084121523,9.714582570223373,93
circ_01262,TLR7/8,0.16126085576084825,1.1228986442966349,58
circ_01263,TLR7/8,0.21679528482542545,1.3894341173628848,70
circ_01264,MDA5,0.044923628189638486,5.5072088522956495,38
circ_01265,TLR7/8,0.4539839626604599,0.7328333104263115,54
circ_01266,cGAS-STING,0.3346247398013398,1.4670126425203516,38
circ_01267,MDA5,0.3080507158035263,1.2102108029373737,72
circ_01268,RIG-I,0.19794005025958936,0.5290114463044622,75
circ_01269,NF-κB,0.31537171698757477,0.6122389468008674,22
circ_01270,cGAS-STING,0.3857910631630529,0.7161038435059788,94
circ_01271,TLR7/8,0.016019868208793277,5.814265275494411,71
circ_01272,RIG-I,0.22306927596433068,1.4163983458747937,58
circ_01273,RIG-I,0.017794855243723803,7.769504193580793,5
circ_01274,MDA5,0.006932965445920605,7.569332994840221,70
circ_01275,JAK-STAT,0.01513229532788448,1.7050528724847247,64
circ_01276,JAK-STAT,0.04790099346462977,6.661119253412279,56
circ_01277,JAK-STAT,0.03149819872383199,5.252988224092688,48
circ_01278,NF-κB,0.004658037505853503,1.5684053498092854,91
circ_01279,NF-κB,0.47047554859504626,0.9894070130552773,59
circ_01280,JAK-STAT,0.019313899236206498,9.099139908627018,57
circ_01281,JAK-STAT,0.024629966175102824,2.6692641335057683,41
circ_01282,NF-κB,0.13913888013205594,0.5268183932084134,58
circ_01283,cGAS-STING,0.2412747469167673,1.0040578513143934,70
circ_01284,JAK-STAT,0.49494234963753914,1.0855923560765537,48
circ_01285,RIG-I,0.3707725634200577,0.814176393843388,49
circ_01286,NF-κB,0.15712493608506364,1.195229473327589,9
circ_01287,JAK-STAT,0.020655821172817408,1.2734122160104246,19
circ_01288,RIG-I,0.1862143647103175,0.9027037522148895,35
circ_01289,cGAS-STING,0.2485822587154941,0.8059511579867877,94
circ_01290,RIG-I,0.011407329569581848,8.385532286145018,53
circ_01291,PKR,0.039166734562437286,7.220743258470652,71
circ_01292,RIG-I,0.3092210935425715,1.1127836185255298,46
circ_01293,NF-κB,0.02421990751518732,1.335663824542951,75
circ_01294,RIG-I,0.01749825405262842,3.5448942008222186,96
circ_01295,PKR,0.45162976716192826,1.0783993198181325,88
circ_01296,RIG-I,0.04386625984228241,4.8600699265827565,94
circ_01297,MDA5,0.04402798544901463,8.020526488615872,79
circ_01298,PKR,0.12421744064826346,1.0198844287211144,28
circ_01299,RIG-I,0.030272260433777374,2.3703372786706756,55
circ_01300,NF-κB,0.009835709795321921,9.21241272079651,58
circ_01301,cGAS-STING,0.4214520852106127,1.1802686052518108,58
circ_01302,RIG-I,0.005397277819657742,1.869767302811371,18
circ_01303,PKR,0.19857730338391613,0.5237913444365849,77
circ_01304,PKR,0.45939620770894696,1.124726774312548,96
circ_01305,TLR7/8,0.019045460388120675,8.258904962756844,14
circ_01306,RIG-I,0.39035585334894385,0.8913857636233848,32
circ_01307,NF-κB,0.033408451743531915,3.604549665238478,51
circ_01308,TLR7/8,0.006319331003438834,5.039153033710899,31
circ_01309,MDA5,0.45414078287944515,0.5721025641027445,5
circ_01310,RIG-I,0.010496332448224548,4.287062337813535,37
circ_01311,MDA5,0.3303556963286467,0.6169391372649314,11
circ_01312,PKR,0.042403725340688724,9.975795763619093,96
circ_01313,cGAS-STING,0.4936494574684963,1.3427609801341747,19
circ_01314,cGAS-STING,0.3054326605506996,0.9529587470068752,87
