circrna_id,pathway,pvalue,enrichment_score
circ_00943,cGAS-STING,0.040527049681936225,9.896524368532237
circ_00944,JAK-STAT,0.036059094703016076,1.5813019134281852
circ_00945,NF-κB,0.016704262723909825,8.998618145980682
circ_00946,JAK-STAT,0.034365909518451136,6.771604718669875
circ_00947,cGAS-STING,0.026325977070138586,4.725649840798897
circ_00948,PKR,0.0026218825579714614,4.6053725274416975
circ_00949,PKR,0.0275204112076737,7.917217281197905
circ_00950,JAK-STAT,0.04711269652155233,4.00302940293218
circ_00951,MDA5,0.032539159455369955,8.181226914597161
circ_00952,NF-κB,0.015959246471795654,1.1114379963572838
circ_00953,TLR7/8,0.039707318354565285,7.986305952288979
circ_00954,TLR7/8,0.04420592074642046,9.929105911456741
circ_00955,cGAS-STING,0.020546466254768695,9.27342429577029
circ_00956,cGAS-STING,0.003087132664028993,3.695163153183486
circ_00957,JAK-STAT,0.01781585849328305,5.269522982879916
circ_00958,TLR7/8,0.03214987830004345,1.9383509365888087
circ_00959,TLR7/8,0.038899922890435264,1.2714848321476468
circ_00960,MDA5,0.044472180729169364,1.4640404155001268
circ_00961,JAK-STAT,0.04872510454227288,3.425128656461279
circ_00962,cGAS-STING,0.04097001145424267,9.082394316563116
circ_00963,NF-κB,0.027443756076500705,1.7798654383939243
circ_00964,JAK-STAT,0.023685743165497673,9.547970571172165
circ_00965,cGAS-STING,0.02561695507674083,8.58413056286989
circ_00966,PKR,0.034699112592402874,9.337617045665526
circ_00967,RIG-I,0.011860559561165926,3.222405691322919
circ_00968,PKR,0.012711203084140442,1.3645951905033276
circ_00969,JAK-STAT,0.016749974333309416,4.7514696728072785
circ_00970,RIG-I,0.0436653349166067,1.6667659601655067
circ_00971,TLR7/8,0.04477197656228593,1.1845286408833116
circ_00972,RIG-I,0.004369902788906408,8.504182366246592
circ_00973,NF-κB,0.043782942497254444,5.697963595241703
circ_00974,cGAS-STING,0.03676828877360775,9.066321179830254
circ_00975,JAK-STAT,0.043841799589916984,8.039948734302431
circ_00976,cGAS-STING,0.011941547478201395,4.776153772333814
circ_00977,MDA5,0.03360494789732002,8.144536482441492
circ_00978,cGAS-STING,0.01199316835482496,5.75177830489999
circ_00979,PKR,0.00909249349714453,5.976702469028725
circ_00980,MDA5,0.047199463480538315,4.9965795014580845
circ_00981,PKR,0.022246669298140617,5.654280224912262
circ_00982,TLR7/8,0.03188426640897868,8.482496104482331
circ_00983,PKR,0.030108042280595087,1.636381539178506
circ_00984,TLR7/8,0.03372223792261705,7.900322902098038
circ_00985,cGAS-STING,0.02923555576350868,1.9249502424183547
circ_00986,PKR,0.019943471054686794,5.818427187742816
circ_00987,RIG-I,0.04780430212744612,4.513762734205314
circ_00988,cGAS-STING,0.0474635825663354,1.1129326264094455
circ_00989,TLR7/8,0.023770879716890046,8.653018795074566
circ_00990,RIG-I,0.04847767066857071,6.489698227464179
circ_00991,NF-κB,0.045843971583264004,3.310679696646908
circ_00992,TLR7/8,0.0058458685343396165,3.1527882654745163
circ_00993,cGAS-STING,0.045915103525664316,1.9885116874805484
circ_00994,MDA5,0.01835564989763963,4.403382677823454
circ_00995,TLR7/8,0.032500969534785006,3.3906198665614227
circ_00996,MDA5,0.001398793103308191,5.693025685616061
circ_00997,JAK-STAT,0.023790816773563324,4.622150087305387
circ_00998,cGAS-STING,0.00914361289925758,4.610731109293155
circ_00999,RIG-I,0.037704437207022934,8.879972750099252
circ_01000,TLR7/8,0.009921455223215466,4.237603582528228
circ_01001,cGAS-STING,0.03912193465357885,2.2170716335490206
circ_01002,MDA5,0.016764413201091278,6.915592023965551
circ_01003,TLR7/8,0.04599919308288217,6.310524751416175
circ_01004,MDA5,0.02273408444649396,4.863421690235988
circ_01005,MDA5,0.021042488226381058,7.0315160175812625
circ_01006,RIG-I,0.017544757449743396,7.783880116671601
circ_01007,cGAS-STING,0.0228598749734161,4.420063848155721
circ_01008,cGAS-STING,0.023394019811276697,5.108486806165942
circ_01009,RIG-I,0.023500342406552317,8.873793976181556
circ_01010,JAK-STAT,0.015959598597501245,4.603483070330694
circ_01011,TLR7/8,0.0025559126249547243,9.115121107250488
circ_01012,MDA5,0.032632205515093736,5.8594519354770105
circ_01013,NF-κB,0.030892626910330456,9.307758092608575
circ_01014,JAK-STAT,0.022209314369046454,7.031199995744551
circ_01015,cGAS-STING,0.0018974131552425182,1.8003681745364273
circ_01016,JAK-STAT,0.005139980726277406,1.7126034378026098
circ_01017,PKR,0.028096604471537768,9.591780644650285
circ_01018,JAK-STAT,0.0339981746449957,1.4879347959038032
circ_01019,JAK-STAT,0.04110397487932591,4.033334419956093
circ_01020,TLR7/8,0.015340115692319769,7.38717140563266
circ_01021,PKR,0.020117815853772404,3.5570272522010926
circ_01022,cGAS-STING,0.04781179730147496,7.137841999978634
circ_01023,MDA5,0.01640474687585699,1.3166941758834425
circ_01024,TLR7/8,0.01986252516109093,2.8825522989060026
circ_01025,MDA5,0.004221964414531459,5.662515200947519
circ_01026,MDA5,0.017264391371771257,9.038918498935683
circ_01027,MDA5,0.001893017536352961,5.346739792761882
circ_01028,cGAS-STING,0.02471767091425991,6.613853021269926
circ_01029,RIG-I,0.01675448906527292,8.602210294853448
circ_01030,RIG-I,0.025676571005879063,3.843856617575804
circ_01031,NF-κB,0.042296998488496086,5.049291935269711
circ_01032,PKR,0.018849025137859007,3.463066554442296
circ_01033,NF-κB,0.02904781940173895,8.903269441442166
circ_01034,cGAS-STING,0.002425110854746779,4.251246785236182
circ_01035,PKR,0.01238098373531599,6.812525643348964
circ_01036,cGAS-STING,0.006067693674992833,6.96288975446506
circ_01037,MDA5,0.02795986501569801,4.974112541238531
circ_01038,NF-κB,0.00899977709299499,8.096095869228048
circ_01039,TLR7/8,0.021610321060384866,8.526865848000599
circ_01040,JAK-STAT,0.026869754173979528,3.1611184796386365
circ_01041,cGAS-STING,0.04043368674946885,8.752796497937744
circ_01042,NF-κB,0.026674275065505067,2.4278198501322303
circ_01043,RIG-I,0.039390841789752044,2.9200609868570737
circ_01044,cGAS-STING,0.0058673924645603415,9.702093684201374
circ_01045,cGAS-STING,0.048391560357527084,7.724164222754795
circ_01046,cGAS-STING,0.015073824478052718,3.322542302392768
circ_01047,cGAS-STING,0.021637969253621454,1.3704007099267659
circ_01048,cGAS-STING,0.04679866789794109,9.025334356733525
circ_01049,MDA5,0.043878842103670684,5.703242732185589
circ_01050,TLR7/8,0.04987970030336521,9.975859638781507
circ_01051,cGAS-STING,0.03985224399145731,5.750576731441807
circ_01052,NF-κB,0.01825107118982513,2.8603258741982898
circ_01053,TLR7/8,0.04612432139576499,5.296143356657199
circ_01054,cGAS-STING,0.04290432642405468,3.5020830336795674
circ_01055,JAK-STAT,0.0457333501273925,7.58833313084412
circ_01056,PKR,0.04661926748284618,7.9308368449839355
circ_01057,TLR7/8,0.02725803284827576,4.278744180366834
circ_01058,MDA5,0.04886103129083502,7.674019884064298
circ_01059,MDA5,0.017018165512240314,9.810072550266083
circ_01060,NF-κB,0.03441748163881972,1.6498144837372508
circ_01061,NF-κB,0.0025696041275804107,5.115358832771022
circ_01062,TLR7/8,0.012706931001357426,3.8858232399541786
circ_01063,cGAS-STING,0.011296788341321942,6.065809562910006
circ_01064,cGAS-STING,0.0014988328793949066,3.3243164104753267
circ_01065,TLR7/8,0.03855126140323253,1.202906692564455
circ_01066,MDA5,0.03724510854920594,1.3346044880803252
circ_01067,TLR7/8,0.019301477804498986,4.874394475544926
circ_01068,MDA5,0.04587478755710336,8.876938512928874
circ_01069,TLR7/8,0.04954766675982927,8.437978348509741
circ_01070,JAK-STAT,0.018365986085232353,7.506147343138663
circ_01071,JAK-STAT,0.01967408992408077,7.236060141639301
circ_01072,MDA5,0.04667609641742448,1.290684152648499
circ_01073,TLR7/8,0.0439090988970557,7.236336197129943
circ_01074,cGAS-STING,0.03483435359713945,5.0564756173957175
circ_01075,JAK-STAT,0.0019497940324693713,6.129981008783822
circ_01076,MDA5,0.010649564328346177,1.2349569325722576
circ_01077,PKR,0.03395691411948741,9.547649442935914
circ_01078,RIG-I,0.009959177651413454,8.228379064718485
circ_01079,PKR,0.03220858162144763,9.936715430631724
circ_01080,cGAS-STING,0.02021456825245711,3.5489902253519077
circ_01081,PKR,0.02988297522821717,6.684199546900896
circ_01082,MDA5,0.018186701479916165,1.1169568520898123
circ_01083,RIG-I,0.02171423658308509,3.2862714840404355
circ_01084,NF-κB,0.045025662483227334,7.612958311729408
circ_01085,PKR,0.009889221076733515,5.567337780899604
circ_01086,RIG-I,0.0013742416169082142,6.141449876053477
circ_01087,NF-κB,0.024270716434924393,8.96546987664729
circ_01088,RIG-I,0.04731641781715478,9.356612876233571
circ_01089,MDA5,0.030066913734789525,7.972994830942533
circ_01090,NF-κB,0.009833771018662864,5.992615537862106
circ_01091,JAK-STAT,0.004489170149323413,2.755066413896252
circ_01092,NF-κB,0.004013131070193893,9.716088616675922
circ_01093,NF-κB,0.02878318024439191,9.269315090269346
circ_01094,MDA5,0.010369248035575662,8.853363447074635
circ_01095,TLR7/8,0.03834717417984517,7.1826990293798145
circ_01096,TLR7/8,0.038132355197736154,7.207902867048822
circ_01097,TLR7/8,0.04757333297796732,1.3281044382725935
circ_01098,MDA5,0.032175672871064674,2.427776128112007
circ_01099,PKR,0.04811880682802545,5.559370177987487
circ_01100,NF-κB,0.01064409239913999,2.0100509704566245
circ_01101,cGAS-STING,0.03920014436649537,3.8605599178584287
circ_01102,PKR,0.04980179659115858,3.3190527471039992
circ_01103,cGAS-STING,0.038507055139912164,4.68584412311637
circ_01104,JAK-STAT,0.034839958555654194,6.810263367269304
circ_01105,RIG-I,0.016632938626887105,1.2227421316502767
circ_01106,PKR,0.0065705468777154585,5.920462034399933
circ_01107,TLR7/8,0.025663420057958262,9.836262341254107
circ_01108,MDA5,0.02815639268543649,6.461690966936262
circ_01109,PKR,0.021940180260108463,5.8166625433803905
circ_01110,PKR,0.04277588646868487,2.1067983642336685
circ_01111,cGAS-STING,0.0484196004021813,7.306119867318025
circ_01112,JAK-STAT,0.03885582193493065,1.9374310379058495
circ_01113,RIG-I,0.02365343807810927,8.096981228276656
circ_01114,TLR7/8,0.04604194833442007,8.92764713494123
circ_01115,cGAS-STING,0.019342218269567356,3.287195860299895
circ_01116,JAK-STAT,0.021983054821894294,7.643949034082123
circ_01117,RIG-I,0.039067606275604114,6.766803741669342
circ_01118,TLR7/8,0.01004573235679344,4.960123827354947
circ_01119,PKR,0.030918557012677296,6.45532047735777
circ_01120,cGAS-STING,0.013567790550134233,2.946925911060342
circ_01121,cGAS-STING,0.0041735629066091615,9.270889121518469
circ_01122,JAK-STAT,0.035561316618937994,3.608744649266158
circ_01123,NF-κB,0.015276826836251974,6.421480829154752
circ_01124,MDA5,0.013685908566117847,4.995229012155637
circ_01125,NF-κB,0.047075417971106745,1.0987149712002307
circ_01126,RIG-I,0.03901669307079191,6.287792508585674
circ_01127,NF-κB,0.024204961762351238,8.864501255223999
circ_01128,JAK-STAT,0.006590392929141722,6.4929493996424705
circ_01129,RIG-I,0.03144810839019112,7.84180878380362
circ_01130,PKR,0.006196754120371752,3.6775080177294193
circ_01131,JAK-STAT,0.03566372983867337,7.906579487076158
circ_01132,JAK-STAT,0.00790826621108501,1.0660181569804368
circ_01133,NF-κB,0.04664619489409661,4.892298982315442
circ_01134,MDA5,0.017862870054598103,7.018671364419477
circ_01135,TLR7/8,0.03177319125074197,7.690503810218889
circ_01136,PKR,0.011506828135325334,1.0331891591092055
circ_01137,NF-κB,0.036118611164968784,5.271353957302813
circ_01138,TLR7/8,0.028138848735572836,7.343844414638205
circ_01139,JAK-STAT,0.0032230711144759358,3.899461914161171
circ_01140,cGAS-STING,0.019936962024031828,2.9292610233629093
circ_01141,JAK-STAT,0.044104171113666914,2.022985489481064
circ_01142,RIG-I,0.025487893654981136,5.490085313407432
circ_01143,NF-κB,0.012452276602553828,9.847061584841112
circ_01144,TLR7/8,0.016237031742056825,1.0772380164792397
circ_01145,TLR7/8,0.013404923322228625,4.309890341163969
circ_01146,TLR7/8,0.0049631182972905,1.657437479873515
circ_01147,RIG-I,0.026788939417384992,8.353909956787273
circ_01148,MDA5,0.04327016799085136,3.6115939937399926
circ_01149,JAK-STAT,0.038754865415163445,9.168340827966277
circ_01150,JAK-STAT,0.01715967125699686,7.090745267889473
circ_01151,RIG-I,0.0322987015673217,7.070459284233278
circ_01152,TLR7/8,0.01680429217517813,5.554354628377288
circ_01153,JAK-STAT,0.02760005677131425,1.843341261612483
circ_01154,RIG-I,0.030168641486695777,4.425906173442655
circ_01155,cGAS-STING,0.03521354759928604,1.5826305317323301
circ_01156,NF-κB,0.030009246926489982,8.988069220232772
circ_01157,TLR7/8,0.046136008471489104,9.855029431691975
circ_01158,TLR7/8,0.016375363468312077,1.3073824890509855
circ_01159,MDA5,0.023669683626559034,6.819775769275999
circ_01160,RIG-I,0.021899819074221862,4.008658633511292
circ_01161,cGAS-STING,0.02621877864187427,8.314534671924214
circ_01162,JAK-STAT,0.015430601124295461,2.352637185249706
circ_01163,TLR7/8,0.020704864298401158,2.333865267840854
circ_01164,NF-κB,0.030085523532734776,4.754357177675243
circ_01165,PKR,0.0035763899802874932,7.700118974437746
circ_01166,TLR7/8,0.04040342926470369,2.514803057008682
circ_01167,MDA5,0.0303997779905509,9.674977906613863
circ_01168,TLR7/8,0.0015640982242966382,9.97262756969682
circ_01169,NF-κB,0.012268662070577484,9.627308272892202
circ_01170,NF-κB,0.025835961658503326,5.853279699868916
circ_01171,RIG-I,0.04787614276325969,3.1428811307913964
circ_01172,RIG-I,0.03798147958905793,7.013356672967497
circ_01173,PKR,0.008233012656406621,1.7940542493942206
circ_01174,cGAS-STING,0.012170121318645168,7.904257754287441
circ_01175,RIG-I,0.04518275959291736,5.6606916571474395
circ_01176,MDA5,0.043666096529605174,6.7805048614564765
circ_01177,PKR,0.04162854122368527,8.019954946611325
circ_01178,NF-κB,0.04516991566656423,9.265162647451792
circ_01179,RIG-I,0.028742226727332985,9.433472727469951
circ_01180,JAK-STAT,0.04965188697575397,2.96654866365025
circ_01181,cGAS-STING,0.021192897707126773,9.35232903567244
circ_01182,cGAS-STING,0.03032547889315085,8.285613189343183
circ_01183,NF-κB,0.04812023864330357,2.294608490233449
circ_01184,NF-κB,0.00878104726579764,3.2950019722812476
circ_01185,JAK-STAT,0.0033152332226797187,5.528508514836097
circ_01186,cGAS-STING,0.03544920602981216,1.5868032203166638
circ_01187,JAK-STAT,0.0016983963999536692,6.05503601139954
circ_01188,PKR,0.006673620609786295,1.485687399637595
circ_01189,NF-κB,0.033678982442336226,2.3189383649057276
circ_01190,NF-κB,0.00747469395685002,1.0749748352359583
circ_01191,NF-κB,0.001334782631197542,5.230409900343258
circ_01192,MDA5,0.015619853107896698,7.671010665499738
circ_01193,NF-κB,0.009119046372174915,1.3710188392562443
circ_01194,JAK-STAT,0.0468016926011886,8.497881799103329
circ_01195,JAK-STAT,0.006584513352968457,8.913556984879204
circ_01196,NF-κB,0.022917998783266644,1.1980591666827474
circ_01197,TLR7/8,0.030956862310733618,1.0671590831013273
circ_01198,JAK-STAT,0.02256868796669972,3.7100800881428624
circ_01199,PKR,0.023930737330749987,6.491697319906553
circ_01200,MDA5,0.03249257138714807,4.7819314615817765
circ_01201,NF-κB,0.017422984006494172,3.0261144043324837
circ_01202,MDA5,0.04938747514456599,9.23517645272404
circ_01203,NF-κB,0.049200004786237386,3.995603450994185
circ_01204,JAK-STAT,0.03713576948277489,9.01921184772108
circ_01205,PKR,0.037220274381720216,7.2361646088725955
circ_01206,NF-κB,0.01501506415393876,4.579062242888668
circ_01207,NF-κB,0.049176389040851996,9.352602839977388
circ_01208,NF-κB,0.03447462928529268,7.542264942709906
circ_01209,RIG-I,0.0042060943679943065,6.265112263736083
circ_01210,NF-κB,0.014351237618580471,1.8698645610702558
circ_01211,TLR7/8,0.005025906385539173,4.823268574093462
circ_01212,RIG-I,0.014713103498066694,6.401912907804611
circ_01213,PKR,0.008755833041798377,2.7527389075797144
circ_01214,MDA5,0.04147373232310634,2.3294203119232466
circ_01215,NF-κB,0.034419812475147804,1.2917830817698972
circ_01216,MDA5,0.04750488396358218,6.655520316943134
circ_01217,MDA5,0.004883317641720255,8.566208219423064
circ_01218,MDA5,0.009260029084254055,4.7538520366841395
circ_01219,PKR,0.04633767861026431,1.201805331223221
circ_01220,RIG-I,0.020719797418751105,5.585802302451343
circ_01221,MDA5,0.028589786646828274,9.196442907093948
circ_01222,cGAS-STING,0.045405055887955466,3.310955892231499
circ_01223,JAK-STAT,0.01207046099627775,7.183969102531256
circ_01224,NF-κB,0.025961503009989607,5.991208149243295
circ_01225,cGAS-STING,0.003086611485605329,9.261411768752955
circ_01226,RIG-I,0.013132929179326538,7.590667857895315
circ_01227,MDA5,0.01240013442343078,2.197982888968358
circ_01228,JAK-STAT,0.01969825472709902,1.8181466651263958
circ_01229,MDA5,0.04674863329138127,2.0963006689413293
circ_01230,JAK-STAT,0.048846390732237156,2.326013870399327
circ_01231,JAK-STAT,0.04488943090236958,6.268392573097999
circ_01232,TLR7/8,0.02106017626458289,1.6764785031681848
circ_01233,TLR7/8,0.048298318955991786,5.83603302436781
circ_01234,JAK-STAT,0.011577725308881837,6.7506961641764045
circ_01235,RIG-I,0.0413005830525935,6.211750636550782
circ_01236,MDA5,0.027413120575091026,2.8727245424879193
circ_01237,PKR,0.03004360379968674,8.8786363209378
circ_01238,RIG-I,0.04216733142316353,5.309942426452689
circ_01239,JAK-STAT,0.036092528023372726,2.411018241517048
circ_01240,RIG-I,0.007892175320228179,5.642513075782721
circ_01241,cGAS-STING,0.04262975645845288,8.084989737968654
circ_01242,TLR7/8,0.022719099935293342,2.1669140451636286
circ_01243,RIG-I,0.03963550290902501,6.4811902700156345
circ_01244,JAK-STAT,0.03195297865267199,3.4129012002966173
circ_01245,MDA5,0.015643094232673804,7.975583063364128
circ_01246,NF-κB,0.034803369705328845,4.240034713726465
circ_01247,cGAS-STING,0.01084594768728081,2.8611945401790835
circ_01248,MDA5,0.049097452720936394,1.5061402569504665
circ_01249,cGAS-STING,0.03908815994738337,1.0958036702448433
circ_01250,cGAS-STING,0.0363065310007995,8.238572395133593
circ_01251,NF-κB,0.049861164425313846,5.38911969981292
circ_01252,RIG-I,0.04345821707618075,3.5312431970087426
circ_01253,NF-κB,0.005388756586090589,4.26446038930318
circ_01254,cGAS-STING,0.007762541860163883,2.982666193732304
circ_01255,RIG-I,0.02269248453302041,1.7806917196914247
circ_01256,cGAS-STING,0.043915737946697044,6.795143869109783
circ_01257,MDA5,0.03809995829854923,3.236271943755927
circ_01258,MDA5,0.007933897184645416,8.613020461565526
circ_01259,NF-κB,0.021319329034689846,8.898845834283764
circ_01260,PKR,0.032737025108339105,9.903911307550976
circ_01261,JAK-STAT,0.023313602730888155,9.30618381949359
circ_01262,MDA5,0.03746722959182077,9.267914211726499
circ_01263,NF-κB,0.01838726341277838,3.2260906049824163
circ_01264,NF-κB,0.022450542712610044,4.087136393779709
circ_01265,MDA5,0.009631721076951084,3.1669098665528477
circ_01266,JAK-STAT,0.031043298145399606,8.757857722186063
circ_01267,RIG-I,0.02022281309415066,1.7010248852912269
circ_01268,NF-κB,0.012527657151171972,4.705946474195473
circ_01269,RIG-I,0.03911741387144713,7.417544213114076
circ_01270,NF-κB,0.021458222971693024,2.504377706493131
circ_01271,RIG-I,0.008945109916255571,1.9701978250593715
circ_01272,NF-κB,0.0028239746688268766,7.62666396027547
circ_01273,NF-κB,0.0019378713840365411,4.091952787784018
circ_01274,NF-κB,0.016315006525583663,5.398199433281971
circ_01275,PKR,0.03249604394596198,9.386878696527932
circ_01276,MDA5,0.027434663929053287,5.752238882579555
circ_01277,TLR7/8,0.02125461167939697,1.5356126903560576
circ_01278,RIG-I,0.042047001487661224,1.3458157101546795
circ_01279,JAK-STAT,0.022021711008020434,5.031447582015293
circ_01280,cGAS-STING,0.004086084810427319,5.712610430081328
circ_01281,cGAS-STING,0.02139357413457704,2.8970601841029358
circ_01282,TLR7/8,0.01473701888598469,1.6917206232353554
circ_01283,MDA5,0.048000826113694293,3.962897023591097
circ_01284,NF-κB,0.03826557056273008,4.394818221599465
circ_01285,RIG-I,0.02158713607177717,8.010789744045404
circ_01286,RIG-I,0.041841657571169526,2.1431821164273845
circ_01287,PKR,0.01951963861997559,7.32466073440738
circ_01288,MDA5,0.019888816552563585,9.501704926986138
circ_01289,TLR7/8,0.021624291608990355,3.958934977588885
circ_01290,cGAS-STING,0.019609693990865356,7.315528615105436
circ_01291,TLR7/8,0.011543150788564958,1.9909623922709314
circ_01292,TLR7/8,0.024362309068967664,9.20863268246578
circ_01293,PKR,0.04713268826609697,9.7351504682778
circ_01294,PKR,0.04777097376986177,8.356422325420727
circ_01295,RIG-I,0.027564520401555763,3.5737874826734646
circ_01296,NF-κB,0.011075269198751427,4.550525986223037
circ_01297,TLR7/8,0.011914447394402491,2.8742827932167456
circ_01298,MDA5,0.01482946783256435,4.425578706152747
circ_01299,NF-κB,0.004212923002867162,9.089132937442384
circ_01300,cGAS-STING,0.04135789738954984,2.807457424924122
circ_01301,JAK-STAT,0.03579451204922308,5.139868387472521
circ_01302,RIG-I,0.023444417118300115,8.91300425134753
circ_01303,RIG-I,0.04767390582211982,5.454652410784479
circ_01304,RIG-I,0.019027561229779427,5.590755123326711
circ_01305,PKR,0.002532098960112702,5.194406291559198
circ_01306,JAK-STAT,0.0209539022180588,7.883642435839463
circ_01307,TLR7/8,0.012830903210407248,9.706449816126689
circ_01308,JAK-STAT,0.036280268098649246,8.897965058398565
circ_01309,NF-κB,0.02463059214600809,2.848695135341443
circ_01310,TLR7/8,0.024467762292071482,2.170297946331372
circ_01311,TLR7/8,0.028429777677483666,8.902326534782045
circ_01312,NF-κB,0.010942268315205395,4.2481199962561345
circ_01313,MDA5,0.013980013560937699,6.1122101023685795
circ_01314,MDA5,0.0026979339875486804,9.333429270314136
circ_01315,MDA5,0.003464023979187581,6.313560319789782
circ_01316,TLR7/8,0.02252229817785917,9.064194941720398
circ_01317,cGAS-STING,0.040705210057722346,9.791332063947738
circ_01318,cGAS-STING,0.0050204006128131895,9.529904602048374
circ_01319,PKR,0.02148770622808452,5.173602790696151
circ_01320,cGAS-STING,0.04115662825935373,5.699155656767197
circ_01321,JAK-STAT,0.0035048242067384655,5.97894369640741
circ_01322,PKR,0.049292225237573505,5.9300890441423535
circ_01323,MDA5,0.03228356411860166,8.334033127255212
circ_01324,MDA5,0.023599833736073807,4.076909273611186
circ_01325,cGAS-STING,0.03412687034729579,9.91764382880331
circ_01326,NF-κB,0.04929301326775882,6.157104491555773
circ_01327,NF-κB,0.03293265073709334,8.540443692887887
circ_01328,NF-κB,0.018607531972984693,1.5694684418492633
circ_01329,PKR,0.013101738967641153,5.71167450820762
circ_01330,cGAS-STING,0.009779371780023995,4.626880949694403
circ_01331,MDA5,0.027557144211207394,4.901073774637053
circ_01332,RIG-I,0.02732584978799043,9.534161004565577
circ_01333,RIG-I,0.014429001341481094,2.6765474221844983
circ_01334,NF-κB,0.012372051186229603,3.193186441006148
circ_01335,NF-κB,0.03735888392321639,1.9720951169535144
circ_01336,RIG-I,0.02181629734027339,8.812085496802627
circ_01337,NF-κB,0.015114969241925857,3.0672079628847833
circ_01338,NF-κB,0.024240173397813366,8.741520228526687
circ_01339,NF-κB,0.04960677941422019,6.800985131442337
circ_01340,NF-κB,0.032874999190311796,3.5323509872598473
circ_01341,RIG-I,0.04034858362892345,2.022169580106544
circ_01342,NF-κB,0.019933536007246382,9.241307855937427
circ_01343,NF-κB,0.0027405822057014408,9.86331534500928
circ_01344,TLR7/8,0.02758551264618108,2.374859844161691
circ_01345,PKR,0.007511896496026884,1.4218606462524814
circ_01346,PKR,0.01948901514528514,7.090380886265035
circ_01347,JAK-STAT,0.02880228378658906,4.056549626421624
circ_01348,JAK-STAT,0.04450394222437406,1.3098144567186814
circ_01349,MDA5,0.005817735401421072,9.031350986056886
circ_01350,JAK-STAT,0.020350345144652667,8.794679929496102
circ_01351,MDA5,0.043284307641046564,9.641181633400388
circ_01352,PKR,0.012175628367191736,8.949804187630885
circ_01353,JAK-STAT,0.04454282183559984,1.2208482600357773
circ_01354,NF-κB,0.01092531785030184,2.8278968175959003
circ_01355,JAK-STAT,0.031340112723756905,2.977572931125702
circ_01356,JAK-STAT,0.04991040544312908,8.780552001863114
circ_01357,PKR,0.01635519601653729,8.7094655217809
circ_01358,PKR,0.03715832972509042,8.199980426501797
circ_01359,cGAS-STING,0.006239430180607194,7.989621148513858
circ_01360,NF-κB,0.018917700890926134,7.500236760799433
circ_01361,PKR,0.02263841411044082,3.4965369856623
circ_01362,cGAS-STING,0.04976612085073439,1.7095775491049974
circ_01363,PKR,0.034204807285856204,2.455725735219928
circ_01364,JAK-STAT,0.04427911252027436,7.9162201236919545
circ_01365,NF-κB,0.03854983351103269,7.515595350893747
circ_01366,MDA5,0.01365500920236326,8.705938685664936
circ_01367,cGAS-STING,0.023705718328064597,4.944739909273491
circ_01368,JAK-STAT,0.0304253963692164,5.033929133688719
circ_01369,RIG-I,0.030723473833493557,1.7134229654751278
circ_01370,cGAS-STING,0.021716478427526775,7.101020498759932
circ_01371,cGAS-STING,0.01156502299370224,5.958593738059497
circ_01372,JAK-STAT,0.028203388669921458,1.1881893917476085
circ_01373,JAK-STAT,0.035825365938593645,8.668109110893642
circ_01374,TLR7/8,0.03272471461533933,1.1107861807478978
circ_01375,RIG-I,0.008646851577574974,3.420598305916023
circ_01376,TLR7/8,0.02151735159797571,9.229536805768577
circ_01377,MDA5,0.020618105919954485,8.31383219442897
circ_01378,MDA5,0.008457430057573297,2.605644747329025
circ_01379,RIG-I,0.027130857675262063,3.44862323816396
circ_01380,JAK-STAT,0.011878076015925932,9.575695222634817
circ_01381,NF-κB,0.020316236798861916,6.519395290828348
circ_01382,MDA5,0.011204694543031517,3.8256867404167423
circ_01383,NF-κB,0.006193005493967571,7.591843018605736
circ_01384,JAK-STAT,0.049134740090568535,3.526279345925123
circ_01385,cGAS-STING,0.047832068480380296,3.7107041134117127
circ_01386,NF-κB,0.002693840568522274,8.422834587526978
circ_01387,MDA5,0.030280388433457973,3.7252805308389707
circ_01388,TLR7/8,0.026494667125863302,1.3822538389553178
circ_01389,RIG-I,0.03348216619164874,6.1003531755958225
circ_01390,PKR,0.014491602483651504,7.950344376587566
circ_01391,RIG-I,0.005316731487613297,8.899565404428937
circ_01392,PKR,0.028392761619484196,8.616706382151577
circ_01393,TLR7/8,0.024588687646049375,1.711557826435496
circ_01394,MDA5,0.015727513819007072,4.3212019938498045
circ_01395,TLR7/8,0.005923856429455989,3.7052881244927853
circ_01396,cGAS-STING,0.021140473364855836,9.061469968398479
circ_01397,MDA5,0.04572808063677439,8.483073123120526
circ_01398,MDA5,0.03609923350844139,6.574119351313217
circ_01399,cGAS-STING,0.022746224171457826,7.041431542633981
circ_01400,RIG-I,0.03648550712750351,7.559517670466612
circ_01401,NF-κB,0.028098984591926165,8.282393280242813
circ_01402,NF-κB,0.04608169301939345,8.434270677647088
circ_01403,PKR,0.04283851848214329,9.872418211325638
circ_01404,TLR7/8,0.04364662158772943,1.11177345063318
circ_01405,NF-κB,0.03557020149408388,2.5023027263312425
circ_01406,NF-κB,0.042125836570580645,2.8017890427902277
circ_01407,PKR,0.03658662757585017,3.779588628216791
circ_01408,RIG-I,0.009922105457721854,7.580065162654091
circ_01409,JAK-STAT,0.012046879198214663,1.0080280055839395
circ_01410,cGAS-STING,0.0054054099941492195,5.512665330226919
circ_01411,JAK-STAT,0.0417667757028264,5.2897193555865885
circ_01412,PKR,0.01729399681048044,7.923700631025705
