circrna_id,cell_type,expression_mean,expression_std,detection_rate
circ_00717,B cells,7.9544516575490185,0.8374531446576945,0.3456661400769765
circ_00718,B cells,7.906270762232807,0.93326611684615,0.9334606325409897
circ_00719,Dendritic cells,2.6755440772790817,0.34812257089341214,0.7928848006733177
circ_00720,B cells,1.364613816045539,1.3653702392631049,0.10036741988724099
circ_00721,NK cells,1.40572497304435,1.8500901899305107,0.4514699256776452
circ_00722,NK cells,4.034815020090079,1.0020217279026513,0.5816757472426276
circ_00723,CD8+ T cells,0.1369402909330586,1.2616879920677442,0.3971543503768906
circ_00724,B cells,2.629511394501478,1.8633243167135654,0.5471511657568502
circ_00725,CD8+ T cells,6.632360816249516,0.26812227965550295,0.9594752570593704
circ_00726,Dendritic cells,4.365165999892829,1.7567921028051263,0.7175268942900913
circ_00727,NK cells,5.066287134331259,0.5108884958422415,0.7302391276650166
circ_00728,B cells,5.153569424177542,0.3810215513694051,0.7199267584184484
circ_00729,B cells,8.63242866354714,1.607740530287484,0.7007541471678516
circ_00730,B cells,7.371120207688856,1.2368938657450192,0.19062040537822594
circ_00731,Macrophages,9.483449918761504,1.1004869247136195,0.7972645785754425
circ_00732,Macrophages,1.3188910444781632,0.9241061253938869,0.2138238855584006
circ_00733,Dendritic cells,0.49002539305593285,0.8906644985475296,0.7219292898675334
circ_00734,CD4+ T cells,1.6242801225115122,0.1772611233142789,0.15205517377470812
circ_00735,Macrophages,6.8097325693519775,1.6412088254684318,0.9915927286986965
circ_00736,Dendritic cells,1.2141330497816127,0.22150536122092235,0.9941930090207126
circ_00737,Dendritic cells,0.41223678553356624,0.2566291196727284,0.6810560980146263
circ_00738,B cells,7.080861114668778,0.8371177560091834,0.2531631852354153
circ_00739,Macrophages,9.473949750150753,1.899030126731003,0.5100834501464382
circ_00740,Dendritic cells,3.276114121964908,0.22700915586990167,0.42373901830600946
circ_00741,Macrophages,9.77958119211271,1.5296000305414477,0.14692632426232627
circ_00742,NK cells,1.6006999231124208,1.145311755903263,0.9289932407999463
circ_00743,Dendritic cells,5.670507949218045,1.8074298250914718,0.8418722386908541
circ_00744,Macrophages,9.426211239181109,0.6267700199615003,0.3515909008528899
circ_00745,CD4+ T cells,4.48686869391882,1.3850494525484496,0.4106777414318531
circ_00746,Dendritic cells,8.300644415721564,1.4011887322745098,0.5894346108548247
circ_00747,B cells,9.635094951136296,0.613713055479806,0.22159639243162482
circ_00748,Dendritic cells,0.44705581856437804,0.47494436751672797,0.10464718715303514
circ_00749,CD8+ T cells,9.396102760329327,1.4099478033560728,0.2360889115114138
circ_00750,B cells,3.5006535655335327,0.08205159625940661,0.49366462326206473
circ_00751,CD4+ T cells,5.781340368335614,0.37294844545072503,0.533173410330477
circ_00752,B cells,6.996738617009143,0.9313256187998202,0.3203773948396254
circ_00753,CD4+ T cells,9.604624630552971,0.08078768470873565,0.9105282476000514
circ_00754,Dendritic cells,6.739906100714018,0.8506952435555653,0.504342641867494
circ_00755,Dendritic cells,3.903331163888051,0.5261697820343367,0.9843140796437486
circ_00756,Dendritic cells,9.98378410783049,0.09561194975738219,0.9992333368380606
circ_00757,CD4+ T cells,7.894234006171386,0.48095127271367977,0.7377124864272123
circ_00758,Dendritic cells,2.141248178780222,1.0262019700102945,0.6542622074577458
circ_00759,Dendritic cells,4.812221900227663,0.2660167919375147,0.45290705795301456
circ_00760,Macrophages,2.13737363958535,1.0327476495898515,0.11490924684367315
circ_00761,B cells,9.621196206294014,0.35738656817474856,0.9792915640722222
circ_00762,CD4+ T cells,2.3820486370799134,0.32740792789093387,0.6724221373918662
circ_00763,NK cells,7.750028930147367,1.2912170774461897,0.6660002233019056
circ_00764,NK cells,1.8608863273550302,0.2561054458061194,0.20331779393281518
circ_00765,B cells,3.3199676928016943,0.12729160415163698,0.9581737028110215
circ_00766,NK cells,2.6633672482673267,0.7303060808151887,0.1665168311432757
circ_00767,CD4+ T cells,8.601316990180516,1.7286715162390474,0.3148910896579807
circ_00768,CD4+ T cells,6.202196891376101,0.08152644849823454,0.3008249748132467
circ_00769,CD8+ T cells,4.382807428207115,1.6052801338122191,0.7723375679730221
circ_00770,CD8+ T cells,4.5324118272868095,0.7143561140315196,0.11586347001913722
circ_00771,CD8+ T cells,6.597675125509142,0.18222133834412602,0.16164658005284765
circ_00772,Macrophages,4.508609422421211,0.29924012040696724,0.6968976331033235
circ_00773,CD8+ T cells,2.133602819485645,0.6145002716116095,0.48684950266240934
circ_00774,B cells,4.128531787652303,0.7737400784851634,0.7782316675410074
circ_00775,CD4+ T cells,2.4694137700945795,1.2159887072434044,0.26476598365797405
circ_00776,Macrophages,7.893295244096406,1.4558183487799128,0.7990267425015418
circ_00777,Macrophages,6.897690156304136,0.962352071996224,0.5680829337288061
circ_00778,NK cells,9.019904016600739,0.930830093284484,0.49245328610543027
circ_00779,Macrophages,4.056498015634384,1.375273420477326,0.7968079583187638
circ_00780,NK cells,1.1277291535115497,0.24747962210217134,0.5809150150594333
circ_00781,B cells,4.028436131552491,1.583006433400313,0.26767642094447364
circ_00782,Macrophages,8.23399511595217,0.004401122792584422,0.23776894400162515
circ_00783,Macrophages,4.956046078059844,0.35886839596326525,0.8723283777498372
circ_00784,Dendritic cells,9.43579624169965,0.8185277689234465,0.6238816215008496
circ_00785,B cells,0.9811798403585203,0.9438873531361716,0.13564307403793968
circ_00786,CD4+ T cells,4.319926517671532,0.07173540625074692,0.9817594706213361
circ_00787,B cells,4.240474445651325,1.0079182878416866,0.6161755243012195
circ_00788,Dendritic cells,5.358771481014706,1.462534079227778,0.9410800978890699
circ_00789,CD4+ T cells,6.191260234799199,0.27292533649738004,0.9794506109703354
circ_00790,CD4+ T cells,9.481297192071025,0.4385783345462866,0.7717218131615127
circ_00791,Dendritic cells,3.7876117334502792,1.570548251414732,0.7920219126917489
circ_00792,NK cells,1.67188195349263,1.8623138633938727,0.4451874019790987
circ_00793,CD8+ T cells,1.3701258376086967,0.3984946203804427,0.3318243425604818
circ_00794,Macrophages,7.435247338024854,0.5780784247178596,0.40606935879429784
circ_00795,Dendritic cells,6.0829274756102425,0.7030655896286735,0.1370456860712723
circ_00796,NK cells,1.955227922258277,0.7115379169661351,0.38787391347819633
circ_00797,Dendritic cells,6.856507887047969,0.8660603810510956,0.4801839189413142
circ_00798,CD4+ T cells,3.397562610859267,0.06395185068606568,0.2260817943076659
circ_00799,Dendritic cells,8.25238991803758,1.544793864878937,0.42380262724234974
circ_00800,Dendritic cells,6.495086671596529,0.4912313426702184,0.4206429703525111
circ_00801,CD8+ T cells,8.473046648485386,1.6332259759708045,0.6951817967447809
circ_00802,B cells,0.8361160071013085,0.04779409638364429,0.5958358961788688
circ_00803,CD4+ T cells,4.753904178541108,1.9875140033500043,0.36565032750403936
circ_00804,NK cells,2.0448367146182553,0.8917276839032438,0.33314595392266977
circ_00805,NK cells,1.7990267219808875,1.1305476771699379,0.38546011212637776
circ_00806,Dendritic cells,7.265601947760553,0.0929128339055254,0.7443779334282538
circ_00807,Dendritic cells,0.8958516160091079,0.7762771163425672,0.7410805574663326
circ_00808,B cells,9.367653782885153,0.24581819852807762,0.9404847842478572
circ_00809,B cells,3.593777456663194,1.5167207923568429,0.5165446524600686
circ_00810,NK cells,7.655023088428811,1.9952205720066183,0.14157742204572768
circ_00811,NK cells,5.846599905169278,0.47188332908062036,0.21689268561553585
circ_00812,B cells,8.796494262838227,0.09920353052067887,0.8698237056184658
circ_00813,Dendritic cells,5.9277665962546155,0.049316748010831635,0.9367016594871829
circ_00814,CD8+ T cells,6.146691313714477,0.6954813733622263,0.5920947612639779
circ_00815,Macrophages,1.9042014249330363,1.2379702644879933,0.33886211378648673
circ_00816,CD4+ T cells,7.023990827511064,1.3431914555102549,0.7742286595740894
circ_00817,NK cells,9.058816093751632,1.352244970473318,0.3230968350957585
circ_00818,Dendritic cells,9.660618943712155,1.8294587567282878,0.37280641419233884
circ_00819,Macrophages,3.1834256404657557,0.8719905067153435,0.6025464897758663
circ_00820,CD4+ T cells,9.172827481191547,0.8159037110943499,0.8908644216752979
circ_00821,CD8+ T cells,8.604930827579844,1.031885772505345,0.8063317740537451
circ_00822,NK cells,9.28697712195243,1.9775553470294054,0.28510532976909564
circ_00823,Macrophages,8.324925125244429,1.326656352222591,0.23412891990127607
circ_00824,CD4+ T cells,7.887318434291039,1.4084322924442245,0.9058872821416684
circ_00825,CD8+ T cells,1.4736910255861102,0.7580968975769102,0.8607108280205052
circ_00826,Dendritic cells,9.242177320567714,1.9449503698159414,0.9915409191059789
circ_00827,CD8+ T cells,7.46742480692658,1.714485339030782,0.7350858152861269
circ_00828,Dendritic cells,7.993461983602944,0.9251018078371471,0.6485387097008212
circ_00829,B cells,9.838564310292456,1.8134575030833275,0.8313021850152421
circ_00830,CD8+ T cells,7.618879183562032,0.7938620025129886,0.9898882875556527
circ_00831,CD4+ T cells,3.416662641886278,0.968322060422389,0.3784387527945253
circ_00832,Macrophages,8.630438472724801,1.3014135499935984,0.11834515229847692
circ_00833,CD4+ T cells,6.12261784405862,1.2399188484165689,0.47352675217047
circ_00834,CD4+ T cells,1.9938111298264238,0.8001838429195984,0.573955697744492
circ_00835,NK cells,6.257277068372504,1.0007192934911628,0.2164618922194403
circ_00836,Dendritic cells,0.6595574983471619,1.5903845275566333,0.34417704108448605
circ_00837,Dendritic cells,5.941329331945866,1.1150344146409177,0.6725780946944504
circ_00838,NK cells,2.603506689369346,1.5087919774430545,0.6860899903270754
circ_00839,CD8+ T cells,4.535524563143497,0.7474661000472844,0.6463234037340891
circ_00840,B cells,8.296776222626448,0.9721330126035901,0.17367948556203616
circ_00841,Macrophages,5.922198104180891,1.0540108374248167,0.7390803187085413
circ_00842,CD4+ T cells,6.367051285205397,0.25720838088108255,0.867978832722317
circ_00843,NK cells,1.313081721362065,0.6849188985459802,0.18727619842859228
circ_00844,CD8+ T cells,9.9581127956869,1.7400110614761595,0.9812408202555492
circ_00845,CD8+ T cells,4.226363995159685,1.5680512730168565,0.5683682737882367
circ_00846,B cells,9.361640048788548,1.6678757169457135,0.8572799743982785
circ_00847,B cells,5.058110516027311,1.8881290046466532,0.8822977628443107
circ_00848,Macrophages,9.78967130196522,1.6232655947991983,0.5899200016627242
circ_00849,Dendritic cells,6.065255822116706,0.8231741892747204,0.5063739572857079
circ_00850,CD4+ T cells,3.1221309376721837,0.7458217659619544,0.9458947372492241
circ_00851,B cells,4.796478550318253,0.3084564555175995,0.3261545867130649
circ_00852,NK cells,1.2958482816916717,1.7640826782467092,0.10226239963649963
circ_00853,B cells,9.150381886189123,1.6938072211186037,0.2014025629989435
circ_00854,Dendritic cells,3.3270444649868622,0.41371682544739885,0.7580070311290041
circ_00855,CD8+ T cells,2.377450092989688,1.4557663751099892,0.4126979918686037
circ_00856,B cells,8.131912361225604,1.838023304505718,0.14077594661121745
circ_00857,B cells,6.963336416868941,1.539598940939,0.5471029752136687
circ_00858,CD8+ T cells,4.934351969553826,0.17739323165120346,0.48316056016118136
circ_00859,CD4+ T cells,0.21987208568561956,1.6541574318217525,0.5788342780498842
circ_00860,CD8+ T cells,1.2906150992952359,0.9593618967239481,0.5162129246457186
circ_00861,CD4+ T cells,2.111048177034789,1.8088755311001181,0.9896891165221251
circ_00862,CD4+ T cells,4.67692116841501,0.2168609182131147,0.8441096292250568
circ_00863,CD8+ T cells,2.228653703702391,0.4162717913875953,0.13799500145296328
circ_00864,CD8+ T cells,4.993326686546709,1.8858595227772483,0.8512806589417571
circ_00865,CD4+ T cells,4.4394397020941945,0.7977837771168912,0.8012755516462481
circ_00866,CD4+ T cells,2.930000998919935,0.37907955552937134,0.17210130589411
circ_00867,B cells,6.4229840716771545,1.5044662427333484,0.31276496280909205
circ_00868,Dendritic cells,7.61127076479264,1.3601606686748855,0.7703924330384296
circ_00869,Dendritic cells,4.2154652046328795,1.5767278631682282,0.5878443200841732
circ_00870,CD8+ T cells,3.283044767398607,1.1275379453524164,0.28036844198825617
circ_00871,CD8+ T cells,5.306481609140197,0.20197628782350718,0.6105324062200002
circ_00872,CD8+ T cells,0.35924038374464673,1.835528854852898,0.72604085898251
circ_00873,B cells,9.207366368517816,0.7327778445204904,0.33917547313397534
circ_00874,NK cells,6.113441121169751,1.606540046908437,0.9510470727090948
circ_00875,B cells,0.2955766629914369,0.5082174303101874,0.46276713566693173
circ_00876,B cells,5.432082536942968,0.6890657486633727,0.7715803554160179
circ_00877,B cells,2.2484774322571246,1.6023543439965766,0.6832660670520885
circ_00878,Dendritic cells,6.426624470588441,0.9623873803253025,0.40041004981672323
circ_00879,Dendritic cells,5.290731942316046,1.5824437202551875,0.7664237973689906
circ_00880,NK cells,2.2792785189512155,1.7427447244083827,0.6265554583211559
circ_00881,CD4+ T cells,6.572779336691826,0.5153263796815344,0.7453389586549719
circ_00882,CD4+ T cells,9.222289922797994,0.16189811918251418,0.6489133666034548
circ_00883,CD8+ T cells,5.1194387051712456,1.8108617340028907,0.6155485916811283
circ_00884,CD4+ T cells,6.349702365590458,1.8394501732683206,0.9697897103383353
circ_00885,B cells,7.54776453337792,0.6078307948149331,0.8400182283913935
circ_00886,NK cells,3.3734653019681393,0.30823269046609814,0.39229979220506106
circ_00887,Dendritic cells,8.538682295069307,0.7961473436305968,0.819652060553621
circ_00888,B cells,0.6270804633434335,0.38410533806954517,0.9107192365361317
circ_00889,Dendritic cells,4.841013270082025,0.49236043458854084,0.8469909345110763
circ_00890,NK cells,9.897234871738402,0.42278002866449027,0.6533847917344725
circ_00891,Dendritic cells,4.347515811429177,0.448626455404892,0.8904760042681509
circ_00892,CD8+ T cells,6.599361518380741,0.5007034737970495,0.6507082488822873
circ_00893,NK cells,6.1298480019564785,1.425811597993665,0.10051224663353805
circ_00894,NK cells,4.976961609843936,1.563075552745036,0.38103554548127305
circ_00895,NK cells,8.784356324851876,1.8871057306505359,0.5329371536037802
circ_00896,B cells,9.632218095524374,1.9053347874312199,0.41010274680316827
circ_00897,B cells,6.259670351486929,1.4869765034483773,0.6018610922797824
circ_00898,B cells,0.5391651864034164,1.4301531545286494,0.9142953080454177
circ_00899,B cells,5.746734228046138,0.11837242669534342,0.5701617770279964
circ_00900,CD4+ T cells,6.446495560551806,0.22035553759118431,0.41333662998843046
circ_00901,Dendritic cells,2.200902465720056,1.1558404909251268,0.6045477904365245
circ_00902,CD8+ T cells,8.781111077672119,1.072716075677447,0.5973337110828331
circ_00903,NK cells,2.5356479393183418,0.8767895186373178,0.3191462809557434
circ_00904,B cells,6.095066571615737,0.6011560994927272,0.17925814908685173
circ_00905,CD8+ T cells,3.581556521499153,0.04049984466166556,0.954502390883123
circ_00906,Dendritic cells,7.404811062223465,0.32058640530371685,0.42881673281733734
circ_00907,Macrophages,4.204896312370848,1.9721569270387305,0.4942162577112553
circ_00908,CD8+ T cells,3.927741946979799,1.6415513693607082,0.41460960318443907
circ_00909,Dendritic cells,8.727969533724577,0.9922778858896606,0.9419048791153742
circ_00910,CD8+ T cells,3.708971840896824,0.4131525137752625,0.12786797712237544
circ_00911,B cells,5.2137081461222525,0.5684315231850126,0.8539811075976863
circ_00912,NK cells,3.7866407899590238,0.30353560853701045,0.19142796567282425
circ_00913,Dendritic cells,2.98838934529977,1.8114314391106523,0.42037632874498665
circ_00914,Macrophages,0.6240839366209328,1.9558017413512885,0.24425825752398306
circ_00915,Macrophages,3.122904970995708,0.6359701284268768,0.11151221510218096
circ_00916,CD4+ T cells,5.103516740475101,0.14031770690780032,0.28542053112305443
circ_00917,CD8+ T cells,4.0987944472693405,0.15025757004814788,0.9061675644824808
circ_00918,Dendritic cells,0.22681962372107511,1.9760210240763867,0.6638090453918205
circ_00919,CD4+ T cells,1.3313989771458012,1.0722700569458612,0.20409491566808297
circ_00920,B cells,2.7498708951495052,1.237368130096818,0.963795197060772
circ_00921,CD8+ T cells,1.9958280845983978,0.21033486388723377,0.9358301604797222
circ_00922,CD8+ T cells,6.695611681882207,1.468786806823215,0.9431097231710327
circ_00923,Macrophages,8.948395767057855,0.5934375636627343,0.3356840458115348
circ_00924,CD4+ T cells,5.991414614832019,0.30577200567793206,0.8190382871104678
circ_00925,Macrophages,1.033833355681265,1.5378238714182344,0.844246862591323
circ_00926,Macrophages,1.310961873589025,1.6992648759869702,0.12376914742862145
circ_00927,Macrophages,1.5627326646291795,1.1304424156609416,0.1552295015461874
circ_00928,B cells,7.166905634996871,1.0309141995870217,0.16996536988253913
circ_00929,NK cells,1.8994010703759634,0.2258385676058814,0.8948929367833182
circ_00930,NK cells,9.48998748641382,0.3772086776783774,0.649571672341648
circ_00931,Macrophages,4.682238218275446,1.5226486234524452,0.7027129787559471
circ_00932,Macrophages,2.9448016092563876,0.7586361232674905,0.8552824032467711
circ_00933,CD8+ T cells,3.1669639697819454,1.1831320797467817,0.14048294442554848
circ_00934,Macrophages,9.037968237501907,1.3513366636836412,0.5267579634323302
circ_00935,NK cells,0.4511713160941744,0.8501656018742907,0.5899024884519359
circ_00936,Dendritic cells,6.898307900433506,1.7527196314960682,0.9541882605249826
circ_00937,NK cells,4.955249473971581,0.09038968990819152,0.6855959168774137
circ_00938,NK cells,1.875085021088977,1.8532785317941738,0.6319580249523411
circ_00939,NK cells,4.989669577191027,0.5419332228695943,0.1716333525837302
circ_00940,Dendritic cells,0.9565314634031308,0.8830998917068071,0.540624696249635
circ_00941,CD4+ T cells,6.66674290915981,0.05017874562650504,0.8571366232893359
circ_00942,CD8+ T cells,4.162568120080427,1.4175217387876637,0.12453546639875729
circ_00943,CD4+ T cells,2.68658277694556,0.688512244169164,0.4190151237601084
circ_00944,Macrophages,7.436551173805967,1.6540931427587302,0.5315200927001701
circ_00945,CD8+ T cells,6.3701494323633785,1.5581395480221352,0.6017508785895214
circ_00946,NK cells,2.9639958730703517,1.948387518184996,0.962350425857403
circ_00947,Macrophages,6.961951649644503,1.2002762918776382,0.5752213332689222
circ_00948,B cells,2.150420349928578,1.2680864717435254,0.9730208237848307
circ_00949,CD8+ T cells,9.933553409318192,1.296188800738147,0.7993602282813161
circ_00950,Macrophages,2.1049318058659185,1.663928856012848,0.7010074334701656
circ_00951,CD8+ T cells,8.36259772805062,1.488087082818328,0.7723375276190904
circ_00952,NK cells,7.514995944803625,1.55737620290657,0.9380166765166136
circ_00953,NK cells,3.2528197104990753,1.9503670250043006,0.9183194072503199
circ_00954,Dendritic cells,3.1701163056340107,1.1161627402934824,0.6495509038792175
circ_00955,Macrophages,9.598962362990784,1.1773535934024715,0.6935556183801603
circ_00956,CD8+ T cells,1.9650915098148236,0.37186447036834935,0.2088304256552625
circ_00957,CD4+ T cells,4.650545121120823,0.27470679378554497,0.2738182386128416
circ_00958,B cells,4.6305856062858295,1.589360076803023,0.5181684363748091
circ_00959,CD8+ T cells,9.325930930312069,1.8275110372734766,0.8426698460683762
circ_00960,B cells,5.76554226359605,1.762026890988768,0.6843280902404109
circ_00961,CD4+ T cells,1.620790693594627,1.0022904161424422,0.4349410791274838
circ_00962,Macrophages,3.772499143038396,1.3005827071728182,0.7579566574570564
circ_00963,Macrophages,0.5054653189845537,0.4983232737128991,0.37560424731835196
circ_00964,NK cells,1.6778932766871968,0.3493355602140815,0.41141490488524557
circ_00965,NK cells,7.460858078266936,1.885500669135188,0.9573664972724932
circ_00966,CD8+ T cells,4.0037623285897705,0.33184232221956655,0.4888713056803683
circ_00967,Dendritic cells,8.082570313851074,0.33177789816821557,0.4882514238907555
circ_00968,NK cells,8.222985284102949,1.5176272995461408,0.643096124942214
circ_00969,CD4+ T cells,2.7135185563928585,1.7640232226990278,0.22278962827101018
circ_00970,NK cells,8.145796448697482,1.1116906559785076,0.3640971012230818
circ_00971,CD4+ T cells,5.629784212316901,1.962714199776836,0.1896072751337632
circ_00972,Dendritic cells,3.3420071408257614,1.3572491205585937,0.6828084290200064
circ_00973,CD4+ T cells,1.9599583115059038,1.8982411720640173,0.5745661515327274
circ_00974,Macrophages,3.3252867356166185,0.16047027704385952,0.916676358438306
circ_00975,CD4+ T cells,9.710384853393304,0.7304147881951075,0.6139605930424906
circ_00976,B cells,5.0960042014924545,1.150341448106161,0.6090967839538332
circ_00977,Dendritic cells,6.065636084863541,0.25259681167490955,0.9744582533361937
circ_00978,Dendritic cells,6.6506233814469775,0.4492433048595257,0.7683060146302375
circ_00979,Dendritic cells,0.9487021201652379,1.2501541036886519,0.5344245421298581
circ_00980,B cells,9.438647681810984,1.5284892671481647,0.6217782926866123
circ_00981,CD4+ T cells,0.49910447524879054,0.41436238519609536,0.1690085822012365
circ_00982,Dendritic cells,3.606690439473187,1.1710807060910031,0.7067478196342892
circ_00983,NK cells,8.232713585456713,0.2866510614952229,0.883595210425769
circ_00984,Macrophages,3.347497769045771,0.41788099288134406,0.26203898903383344
circ_00985,Dendritic cells,3.5576938758690027,1.215452438606512,0.8819501675086003
circ_00986,Macrophages,0.6371489719313972,0.8600623994792465,0.4203899416275273
circ_00987,CD8+ T cells,1.9480824230757843,1.9268891275332352,0.2425813776134798
circ_00988,NK cells,6.570607337008969,1.3612144991925348,0.2338481877505278
circ_00989,Macrophages,0.475903807971757,0.8751759030949491,0.3262973153602212
circ_00990,NK cells,6.091955672206043,1.9849355860936775,0.7806777270416112
circ_00991,CD8+ T cells,0.40081056412860083,1.55964553913077,0.13585706793519028
circ_00992,B cells,6.664004092255881,0.026739429477376397,0.35930946328681124
circ_00993,B cells,9.815668179441044,0.3460870946733312,0.6431594375825768
circ_00994,CD4+ T cells,5.828362976057675,0.16090765362255488,0.8638642583042164
circ_00995,NK cells,7.024767973913403,0.3374495742842889,0.38681909208644394
circ_00996,B cells,5.890283948567183,0.30977429207375806,0.540382107827138
circ_00997,B cells,8.862946812541116,0.26758589240005004,0.8176245751480824
circ_00998,CD4+ T cells,6.654244112862654,0.1052853705610024,0.6146877033934831
circ_00999,CD4+ T cells,5.506299465738871,1.0671437659244625,0.1798782649458221
circ_01000,B cells,3.5921035578105243,1.324158170553262,0.11122552369281281
circ_01001,Macrophages,6.569113961341935,1.0000089061982556,0.7038751450829536
circ_01002,Macrophages,8.55242234643372,1.1445662876959204,0.16843787713283226
circ_01003,NK cells,1.8174990644776157,1.0127217206608128,0.8848262153214128
circ_01004,B cells,4.814164777325203,1.1534942926347953,0.8989175637455105
circ_01005,CD8+ T cells,5.151307571052861,1.4887273643974737,0.3210496597578288
circ_01006,B cells,4.785909395930591,1.688979660698318,0.2580269297236696
circ_01007,Dendritic cells,7.2255539043246175,0.7019699544873854,0.6451621080275318
circ_01008,CD8+ T cells,7.410943413849617,0.7014703286164947,0.9122483463494012
circ_01009,Dendritic cells,6.107290517474457,0.8322907999806812,0.842164915420788
circ_01010,CD4+ T cells,2.7929613077857485,1.5001593543073983,0.5194381504069351
circ_01011,CD8+ T cells,2.9973722360863375,0.610311418903972,0.42890828657378677
circ_01012,Dendritic cells,6.786254382015462,0.9177689518656584,0.606593829491432
circ_01013,B cells,0.7128985170789193,1.7231068393935762,0.3800848875048446
circ_01014,CD8+ T cells,4.027471216611519,1.3375851413493949,0.12135872901117836
circ_01015,Dendritic cells,3.2845854725677626,0.3728288893918852,0.9039122176353847
circ_01016,Macrophages,6.2336454836571695,1.5736560384617997,0.6459458839641365
circ_01017,NK cells,6.82509475740238,1.5642687775732083,0.36994220818026
circ_01018,CD4+ T cells,8.079339204189585,0.38234322759387296,0.9023652825726816
circ_01019,CD4+ T cells,5.294044000150793,1.4812732050394402,0.5738442912354371
circ_01020,CD4+ T cells,2.791925855820514,0.17094576403466455,0.2637264544801323
circ_01021,NK cells,8.802211786961067,0.37382458442897404,0.22196856012153673
circ_01022,NK cells,8.1251856753603,1.8510710256319134,0.9763436312694017
circ_01023,NK cells,7.2172920812491785,0.5233116336065691,0.4253550358544911
circ_01024,B cells,5.514314429392444,1.844331671572278,0.5319384553595472
circ_01025,CD4+ T cells,4.228954407790137,0.2954388808466979,0.9333859301288675
circ_01026,NK cells,5.325034523341463,0.48184023211481697,0.1638204608294901
circ_01027,CD4+ T cells,9.711967968539177,1.443460747997231,0.33925869778602696
circ_01028,CD8+ T cells,4.300855083502251,0.5577092832951833,0.11187570275360986
circ_01029,Macrophages,5.142594627342899,0.7906709365687901,0.8811414412780417
circ_01030,Macrophages,9.59971182968432,0.7729721622513084,0.2630308737813201
circ_01031,CD8+ T cells,8.056656729774108,1.7216920679988044,0.23034170119777314
circ_01032,CD8+ T cells,1.2423619161465493,1.3975182700301496,0.6028209548294104
circ_01033,Dendritic cells,1.1651557430073811,1.9512663685187621,0.28881252874546126
circ_01034,NK cells,2.7616313079555974,1.2741835679099758,0.3092658772889567
circ_01035,B cells,6.126166836197373,0.679541439063015,0.1355838130585373
circ_01036,CD8+ T cells,2.5031227749472365,1.5284570619631288,0.39077808133297864
circ_01037,B cells,8.300689458687362,0.10177372434914078,0.30583262431839975
circ_01038,B cells,8.738660222920696,1.736283216250867,0.8831391902637622
circ_01039,NK cells,6.7409534998084295,1.5667686692868668,0.8502792755603436
circ_01040,Dendritic cells,9.02616829550831,1.5030298570267282,0.96588417010582
circ_01041,B cells,8.905645058352164,1.1564517787622617,0.9521997425840386
circ_01042,B cells,3.4975662014168387,1.5448943360347098,0.1814436539155459
circ_01043,B cells,0.15526482063538904,0.45204363871454434,0.10973345726651228
circ_01044,Dendritic cells,7.0847347405905206,0.8573954229720688,0.8972313737058542
circ_01045,CD4+ T cells,7.920545902567061,1.397395502899713,0.8980084981905131
circ_01046,CD8+ T cells,7.197996514750047,0.6409496408198778,0.8181147742055078
circ_01047,CD4+ T cells,1.4586057460989599,0.296352468933331,0.4015856478055735
circ_01048,CD4+ T cells,5.664565505046443,0.7256615157332584,0.581987429821946
circ_01049,Macrophages,1.7551714812312946,0.7458025901249297,0.6389481183816791
circ_01050,CD4+ T cells,5.784107244010742,0.6837928507111151,0.5456732572337518
circ_01051,CD4+ T cells,3.0995945196808075,0.5134241636537813,0.5185882641758444
circ_01052,Dendritic cells,7.483425792165891,0.20993408416222725,0.22864096505608988
circ_01053,CD8+ T cells,2.4712133477176677,0.3102734767628226,0.6610473462845695
circ_01054,NK cells,4.307509504219208,0.18097740484809766,0.5961269756200572
circ_01055,NK cells,8.245645854873551,1.1493443787267905,0.586052356075525
circ_01056,CD4+ T cells,1.5382959590039713,1.886061763327623,0.7566655026606528
circ_01057,CD4+ T cells,4.141710877189367,1.4107080678479496,0.14872769354255977
circ_01058,B cells,3.591471278233046,0.5673101113412609,0.23494615869852659
circ_01059,Dendritic cells,0.5628702941855479,0.7549951928338519,0.43461825607505644
circ_01060,B cells,0.5612763745046534,1.9318389199184274,0.3786345731732855
circ_01061,CD4+ T cells,6.315177161517427,0.03057997427187842,0.5493066035407809
circ_01062,Dendritic cells,2.7692658703870867,0.35434974985909595,0.5962642186242952
circ_01063,CD4+ T cells,2.6744319230075977,1.301399889346936,0.3517141284605735
circ_01064,CD4+ T cells,2.702342125849302,0.8871347408826711,0.6372509572895547
circ_01065,NK cells,2.18032585729218,0.8010870309598448,0.1335755050273267
circ_01066,CD8+ T cells,3.647640300900672,1.2386767914448056,0.25166619950957325
circ_01067,NK cells,8.05293921982416,1.4564431972119474,0.941037669844307
circ_01068,CD4+ T cells,3.928358360306853,0.525370672396168,0.6164703052546695
circ_01069,B cells,3.966276727206038,0.7252818894139765,0.28242687584713966
circ_01070,Dendritic cells,0.4301680515601314,1.0922656153145434,0.10741504798651348
circ_01071,Macrophages,0.13704460282426334,0.21734061112070568,0.6763730491069562
circ_01072,CD4+ T cells,5.398411678710784,1.302716918288645,0.8298575920630146
circ_01073,NK cells,5.269525689600377,1.0051665166237418,0.9128127291524726
circ_01074,CD4+ T cells,1.3728741012877899,0.36179969623969965,0.554673550187553
circ_01075,NK cells,5.224277885089773,1.750264273932016,0.8000491686597381
