circrna_id,cell_type,expression_mean,detection_rate
circ_01500,CD8+ T cells,9.554124712773946,0.3171034096161002
circ_01501,CD8+ T cells,4.5566841710334405,0.806023684031718
circ_01502,Dendritic cells,0.02881352835248263,0.7861460258624888
circ_01503,B cells,2.9501535609765774,0.5008953063860726
circ_01504,Dendritic cells,7.551947521000599,0.10594153353574524
circ_01505,CD8+ T cells,2.077424838468657,0.8807394503418047
circ_01506,NK cells,1.4425528720325698,0.8468864958114299
circ_01507,CD4+ T cells,9.93042025559763,0.9728171090990997
circ_01508,NK cells,0.44975024540523934,0.17524846742825387
circ_01509,CD4+ T cells,7.452290734195874,0.4924710885468465
circ_01510,CD4+ T cells,8.289074561642245,0.7092070499008695
circ_01511,B cells,1.8445543291871536,0.9053075550298227
circ_01512,NK cells,7.593925996984115,0.7179370585032557
circ_01513,Dendritic cells,1.1851684586217226,0.9375472536496173
circ_01514,NK cells,0.5193825221157422,0.7490260012030366
circ_01515,B cells,8.261484521046162,0.7014771531221677
circ_01516,NK cells,5.372646146335231,0.8672298175209388
circ_01517,Macrophages,8.966306715165455,0.2464402376110399
circ_01518,CD4+ T cells,6.830367203076576,0.6719501155085041
circ_01519,B cells,3.031332112243388,0.29064437933093173
circ_01520,Dendritic cells,7.225413668228468,0.3297823694199562
circ_01521,Macrophages,3.4589216189561944,0.6289569613839091
circ_01522,NK cells,5.688091406657563,0.27622404343028706
circ_01523,CD4+ T cells,0.8987219152448667,0.4784204061342048
circ_01524,NK cells,1.1453592842428018,0.46149655006172274
circ_01525,B cells,1.861124557671704,0.45537726481992047
circ_01526,NK cells,1.352878145106784,0.5518521563460357
circ_01527,B cells,0.4593139132800428,0.4121902032011656
circ_01528,B cells,6.409744776145012,0.5295206073742525
circ_01529,NK cells,9.466375829934666,0.8493804017814375
circ_01530,Dendritic cells,8.036417895348654,0.8453146725103585
circ_01531,Macrophages,2.2548415963716506,0.12770876282237234
circ_01532,NK cells,0.31279007695539596,0.6887052601672365
circ_01533,CD4+ T cells,9.581051156948565,0.5636736768731676
circ_01534,NK cells,9.127953010869742,0.7965866984408506
circ_01535,CD4+ T cells,3.9233581534636186,0.19269415057987244
circ_01536,B cells,0.7120083135782762,0.36312799346304814
circ_01537,Macrophages,8.114798804356965,0.12042458911998281
circ_01538,Dendritic cells,7.410802376912978,0.18839932591878894
circ_01539,CD8+ T cells,2.2064195259891095,0.3255475034227605
circ_01540,Macrophages,2.4628095646718684,0.46711923684920875
circ_01541,Dendritic cells,6.7520371405178015,0.8821492021160948
circ_01542,B cells,9.874535144469931,0.9340560085318275
circ_01543,Dendritic cells,3.189844381059191,0.3085344670319117
circ_01544,CD4+ T cells,2.0003219793871327,0.7527309131949333
circ_01545,Dendritic cells,3.6050718692869586,0.30475216622428003
circ_01546,Dendritic cells,3.6713914617462926,0.29569845457823024
circ_01547,Dendritic cells,5.038561737326528,0.2973829486618108
circ_01548,CD8+ T cells,7.4024134945108875,0.9987808851589235
circ_01549,CD8+ T cells,0.0813767101573748,0.20752650093306263
circ_01550,B cells,8.124158285411193,0.9532399679809128
circ_01551,Dendritic cells,4.426639389490092,0.8406481245938848
circ_01552,NK cells,8.942499602080888,0.591055292662471
circ_01553,NK cells,8.704077190613583,0.862352885629793
circ_01554,B cells,3.3651155033277194,0.9163844516396609
circ_01555,Dendritic cells,7.460471814297989,0.2373661018472339
circ_01556,Macrophages,9.007843011650374,0.3190000716094944
circ_01557,NK cells,4.165095422177956,0.14897777112990096
circ_01558,Dendritic cells,4.038321367123027,0.7748766293833932
circ_01559,Macrophages,9.012291744086715,0.6403985103229346
circ_01560,CD4+ T cells,5.088079182623614,0.6745452039641399
circ_01561,CD4+ T cells,2.243866108441377,0.68154461793364
circ_01562,CD8+ T cells,6.86942565515799,0.22300920885554237
circ_01563,CD8+ T cells,4.660949476345132,0.11629722023995903
circ_01564,Dendritic cells,1.5147145600479417,0.5422340023687031
circ_01565,B cells,5.726353044622947,0.6369162864456146
circ_01566,Dendritic cells,1.3264125963609652,0.9928083485693304
circ_01567,NK cells,8.312059302204037,0.7057227644363772
circ_01568,Dendritic cells,7.4722354434146485,0.4622194018619854
circ_01569,B cells,5.698627000935419,0.7096216103441246
circ_01570,Dendritic cells,2.0564243074084096,0.5962680703661452
circ_01571,NK cells,5.402351774845413,0.9564610309790375
circ_01572,CD8+ T cells,9.991569428151104,0.8426324161601816
circ_01573,B cells,6.0097802662873985,0.692430207282496
circ_01574,B cells,9.228592918258279,0.627401698885468
circ_01575,B cells,9.977990344052758,0.3436351322284125
circ_01576,Dendritic cells,5.7040679459793555,0.6279678520237071
circ_01577,Dendritic cells,4.041697435534072,0.5313234639630067
circ_01578,Macrophages,8.901964115290244,0.8979414748720597
circ_01579,NK cells,6.370554863389549,0.8765563623809683
circ_01580,CD4+ T cells,8.507652372624193,0.6659326337248989
circ_01581,CD4+ T cells,8.766665392750886,0.10599139212339115
circ_01582,B cells,2.114921138110133,0.5985590525202759
circ_01583,Macrophages,4.505063280394813,0.2269167982381638
circ_01584,Macrophages,5.4295189280424605,0.44472457672470356
circ_01585,NK cells,1.5374911193044194,0.28845515869441785
circ_01586,CD4+ T cells,4.812323805828642,0.40310895968617233
circ_01587,Macrophages,0.02551902489803859,0.4422460148164006
circ_01588,Macrophages,8.179599523412598,0.5862755840554289
circ_01589,CD8+ T cells,8.659014774858276,0.9310822964951776
circ_01590,NK cells,4.777187886305576,0.7384243421495701
circ_01591,CD8+ T cells,4.529894086771248,0.15676543152671124
circ_01592,Macrophages,6.4910626469708,0.9396470250736582
circ_01593,CD4+ T cells,4.174943893434629,0.48198703507536644
circ_01594,NK cells,1.4362308075270258,0.5705557858728425
circ_01595,CD4+ T cells,8.974367870383889,0.9694653493688759
circ_01596,NK cells,7.9363472116476395,0.29104392976308446
circ_01597,B cells,9.546490502098827,0.9740573822339889
circ_01598,Macrophages,3.491791548834361,0.39107591421532995
circ_01599,CD4+ T cells,3.1554477433382546,0.722343745521501
circ_01600,Dendritic cells,8.315362797515673,0.3613790335470861
circ_01601,CD8+ T cells,9.595138688586719,0.396871722821701
circ_01602,CD8+ T cells,6.961970433548189,0.8504878869142269
circ_01603,Dendritic cells,5.565282888204028,0.6050612754831481
circ_01604,Dendritic cells,7.097351887099038,0.9493993745650579
circ_01605,Macrophages,2.1069810697453017,0.6370215190860653
circ_01606,Macrophages,0.9217406041765175,0.5166624115840611
circ_01607,NK cells,1.4867275008239855,0.3619440010099224
circ_01608,B cells,0.6714606309866,0.7473979793396316
circ_01609,CD4+ T cells,4.411805292819125,0.7548182908499287
circ_01610,Dendritic cells,4.80784501289145,0.7324887737785438
circ_01611,Macrophages,7.17807959099178,0.5986566897183884
circ_01612,Dendritic cells,6.823216093158945,0.9590974033556997
circ_01613,CD4+ T cells,3.045305850221327,0.8746111539745274
circ_01614,NK cells,8.154704324694137,0.586403547706356
circ_01615,CD4+ T cells,4.3336085117018825,0.1237810486570764
circ_01616,Dendritic cells,5.303318705171663,0.6806249049506873
circ_01617,CD4+ T cells,3.7002736257619153,0.8176662774513948
circ_01618,NK cells,2.95130092453723,0.445158256422562
circ_01619,Macrophages,5.1423623581019,0.42981116509858364
circ_01620,CD4+ T cells,3.82670452655303,0.6886330983976451
circ_01621,B cells,6.07960342361708,0.13972879336782093
circ_01622,Macrophages,5.718483675784563,0.9545248346660757
circ_01623,NK cells,6.173682939655597,0.49693344090875424
circ_01624,Macrophages,2.909960907676994,0.5461893399958798
circ_01625,B cells,8.822471548047567,0.12426903390497895
circ_01626,Macrophages,9.528985084771783,0.5007814978180885
circ_01627,CD4+ T cells,3.0002961053064126,0.652621600551785
circ_01628,Dendritic cells,4.867816182996217,0.12652906730254018
circ_01629,Dendritic cells,9.946406796036106,0.3600068094290111
circ_01630,Macrophages,4.266482556896811,0.40969084273832757
circ_01631,NK cells,0.08224190161480238,0.4882776873092891
circ_01632,Dendritic cells,0.44567696151277425,0.6180447790193474
circ_01633,CD8+ T cells,8.306355113871483,0.23577157806417492
circ_01634,Dendritic cells,0.7489064889889829,0.601488581936536
circ_01635,Macrophages,3.889453089794345,0.7632958510551484
circ_01636,CD4+ T cells,9.266378648516309,0.7053416863422001
circ_01637,NK cells,4.127458591820467,0.11074455635969047
circ_01638,NK cells,2.724266217399942,0.9032206763425829
circ_01639,CD8+ T cells,4.934531319889823,0.8084588014018833
circ_01640,Macrophages,2.4821967859476555,0.28832508364016646
circ_01641,CD8+ T cells,6.256047085442135,0.9902334692051379
circ_01642,NK cells,5.887480611697281,0.358101640722865
circ_01643,B cells,8.820537243045978,0.3047906470639775
circ_01644,B cells,4.222136995474125,0.7588587780911878
circ_01645,CD4+ T cells,9.983575190248455,0.8988390688632439
circ_01646,NK cells,7.34445449073415,0.9241292865299934
circ_01647,CD8+ T cells,2.186260937215655,0.760817175861736
circ_01648,B cells,2.5016103142346346,0.695251450405782
circ_01649,B cells,2.402242094595195,0.38363603713763095
circ_01650,CD8+ T cells,1.3745764917910552,0.25366914926420525
circ_01651,Macrophages,3.6243988793792647,0.8262654238830781
circ_01652,CD4+ T cells,0.3979956608420654,0.9037776071453596
circ_01653,CD8+ T cells,7.211903435653129,0.5094977888748066
circ_01654,Dendritic cells,9.975760791938242,0.2906403579995966
circ_01655,NK cells,3.5579380223414594,0.20308432916439412
circ_01656,CD4+ T cells,9.713166681945314,0.7072035647241312
circ_01657,Macrophages,8.997105568872534,0.9878848986168293
circ_01658,CD4+ T cells,4.03352121150904,0.34807813394785503
circ_01659,Dendritic cells,6.899979033205241,0.33738270579888185
circ_01660,NK cells,7.5195356078227515,0.7717461082282452
circ_01661,B cells,1.9571183715051665,0.5270849709773555
circ_01662,Dendritic cells,6.0852665535547565,0.9107668406953889
circ_01663,CD8+ T cells,0.3950508073414749,0.6140071569440775
circ_01664,CD4+ T cells,8.908518377910164,0.938410807232093
circ_01665,Macrophages,0.6676687330903197,0.19262525156423324
circ_01666,CD8+ T cells,9.281192908278472,0.8618227578586558
circ_01667,Macrophages,9.315067184106153,0.8394631772945058
circ_01668,NK cells,9.934346996816943,0.9153220525121594
circ_01669,B cells,9.566036869249354,0.17683202755815441
circ_01670,CD8+ T cells,2.2711768444366243,0.8452449553033912
circ_01671,Macrophages,4.125937848680267,0.2659562550671175
circ_01672,B cells,7.790527324822504,0.42637500475049606
circ_01673,Macrophages,6.504796645341045,0.44940024730330563
circ_01674,CD4+ T cells,4.71282650486661,0.24095550769808055
circ_01675,CD4+ T cells,6.612576183980733,0.2465192958721779
circ_01676,NK cells,0.307232310980865,0.7107176975274597
circ_01677,CD8+ T cells,2.6863757756565656,0.4077305959855214
circ_01678,CD4+ T cells,3.340110694372446,0.8321419835871345
circ_01679,CD4+ T cells,9.081007703383516,0.9906640285571118
circ_01680,Macrophages,2.8630557331871787,0.6914989767497217
circ_01681,CD8+ T cells,1.4270127264040378,0.6294825918397045
circ_01682,Dendritic cells,0.5150060784867716,0.45935776947898854
circ_01683,CD8+ T cells,1.0968058803318437,0.9949732734016209
circ_01684,Macrophages,7.257706134501134,0.8223847846598831
circ_01685,B cells,6.908025873118544,0.43202375064764964
circ_01686,CD8+ T cells,7.384871946957526,0.3485040997932528
circ_01687,CD8+ T cells,5.6139820207653965,0.850754689242193
circ_01688,CD4+ T cells,9.94723800152869,0.16255289419663196
circ_01689,Macrophages,3.001069232465481,0.23014287815903636
circ_01690,B cells,4.735386072524632,0.757761339336629
circ_01691,NK cells,4.618179198538904,0.5383711325360561
circ_01692,Macrophages,0.2501061680282368,0.20475929251715363
circ_01693,CD8+ T cells,6.814840964161039,0.3380215228488336
circ_01694,Macrophages,6.766468910493638,0.7775324449205453
circ_01695,Dendritic cells,6.782493399327549,0.15477809293710157
circ_01696,CD4+ T cells,0.2965221283899133,0.46333199278257375
circ_01697,NK cells,3.8162347454639467,0.856652533377033
circ_01698,NK cells,8.759840347766207,0.605095855092123
circ_01699,CD8+ T cells,1.9448879134267594,0.5818861018828204
circ_01700,NK cells,7.145174726389584,0.7953516873109678
circ_01701,Macrophages,8.233334358117158,0.6162779692333442
circ_01702,B cells,3.179156027318002,0.8751734944473125
circ_01703,CD8+ T cells,4.358675263862308,0.43700615145669774
circ_01704,NK cells,0.46946431111076325,0.34675180177047715
circ_01705,NK cells,2.2940583455390917,0.8451795518848475
circ_01706,B cells,9.493936948914614,0.38122128207272277
circ_01707,CD4+ T cells,3.0257618731413425,0.9730105663531479
circ_01708,CD4+ T cells,3.879617227877344,0.7370565593015191
circ_01709,CD8+ T cells,7.392958237185359,0.2292450029810483
circ_01710,NK cells,9.375977487414186,0.9139597522199084
circ_01711,Dendritic cells,7.5561056773911375,0.17966190522839975
circ_01712,CD8+ T cells,1.7963028032117123,0.4721775392669121
circ_01713,Dendritic cells,1.3258438905948267,0.7839129953445126
circ_01714,CD4+ T cells,9.733453515952288,0.5893073876672411
circ_01715,Dendritic cells,6.212806628110236,0.6989434239621927
circ_01716,Dendritic cells,4.898219995760577,0.6862499415068205
circ_01717,CD4+ T cells,2.738152313943152,0.1471452019640527
circ_01718,CD4+ T cells,7.420024552274009,0.3194585927921875
circ_01719,Dendritic cells,5.341448525600469,0.3144576770082933
circ_01720,B cells,6.972701973889896,0.8814214739413195
circ_01721,B cells,7.34748857864245,0.947237759784715
circ_01722,NK cells,3.9872931300075676,0.5396004345048779
circ_01723,Dendritic cells,9.017588341823728,0.8232440163713265
circ_01724,B cells,1.4463713686797663,0.1747881625230035
circ_01725,Dendritic cells,7.2420636794965105,0.5968017896878999
circ_01726,NK cells,2.865584197712235,0.8215937591611973
circ_01727,NK cells,4.872309487292298,0.20787473383627014
circ_01728,CD8+ T cells,4.101233385451101,0.814416424293833
circ_01729,Macrophages,0.5278187242868859,0.413205203834915
circ_01730,B cells,4.132217037830781,0.3942819456263702
circ_01731,CD4+ T cells,5.1993396414216475,0.6167766882272074
circ_01732,CD4+ T cells,5.388955502187757,0.6884942839536458
circ_01733,CD4+ T cells,7.225391240383217,0.7293655405350298
circ_01734,B cells,5.009584786834909,0.7694319301286779
circ_01735,CD4+ T cells,6.784918090936195,0.9969066205581312
circ_01736,NK cells,3.038025498454371,0.64787614382257
circ_01737,CD4+ T cells,2.25284254554051,0.8159724556238496
circ_01738,CD8+ T cells,6.85633496963649,0.9337024263456276
circ_01739,CD4+ T cells,9.081070061219501,0.5484249664375439
circ_01740,B cells,2.87792342255433,0.5276663038263466
circ_01741,CD4+ T cells,2.85524438431755,0.30902069169895097
circ_01742,Dendritic cells,6.12688252019363,0.682580131682782
circ_01743,Dendritic cells,9.755665350587776,0.7485819811614145
circ_01744,CD4+ T cells,7.799612617501329,0.12054572564815857
circ_01745,NK cells,3.841914810608201,0.17264615473322314
circ_01746,B cells,9.491461932249837,0.2539487138184508
circ_01747,B cells,0.8115267912649093,0.21759991740930418
circ_01748,NK cells,5.118877361870923,0.2452423505977742
circ_01749,NK cells,6.719844587438162,0.77241827619496
circ_01750,Dendritic cells,4.926424898264749,0.8508949363819682
circ_01751,NK cells,1.05563710988828,0.874191520205535
circ_01752,Macrophages,3.8511877902247194,0.20480646197820684
circ_01753,B cells,5.07603200186074,0.7367915644714756
circ_01754,CD8+ T cells,4.720656316043364,0.43580229965325523
circ_01755,Dendritic cells,9.856263535426343,0.20761119975612358
circ_01756,Dendritic cells,9.40675891409147,0.10800509862058878
circ_01757,B cells,0.8957181172984607,0.3132475496245918
circ_01758,CD4+ T cells,8.19800121565408,0.7725627178522442
circ_01759,Dendritic cells,4.910517085765594,0.23663940539637435
circ_01760,CD8+ T cells,9.319189989430427,0.7178340796741381
circ_01761,CD4+ T cells,4.5328879671596916,0.542443775461695
circ_01762,B cells,0.18154967588583926,0.46834043244917567
circ_01763,CD4+ T cells,9.766585705580086,0.9777752557934889
circ_01764,NK cells,5.555853150935992,0.7344974851079866
circ_01765,Macrophages,2.0613706558999123,0.5011074728707938
circ_01766,Macrophages,2.4540973712176917,0.9320871327938711
circ_01767,NK cells,6.153755498831424,0.6207190915021583
circ_01768,CD4+ T cells,8.197070256842679,0.666788422880652
circ_01769,CD4+ T cells,2.658015368147785,0.3724784891717816
circ_01770,B cells,1.9399215561210315,0.560952061605631
circ_01771,NK cells,8.654118148263821,0.8844704724781103
circ_01772,Dendritic cells,8.306592809629102,0.8806464151267758
circ_01773,NK cells,0.6184902935375214,0.576960050349251
circ_01774,CD4+ T cells,5.68227171595179,0.24999448067070548
circ_01775,CD4+ T cells,8.241109110376446,0.5945795805072389
circ_01776,CD8+ T cells,0.12339751358986462,0.571475706423198
circ_01777,B cells,9.932447800245267,0.3577791441745263
circ_01778,Dendritic cells,5.527944993827951,0.4880082265575857
circ_01779,B cells,3.135742077750586,0.8348242513938685
circ_01780,CD8+ T cells,2.9974984883848466,0.9661771433196664
circ_01781,Macrophages,0.5528373114214713,0.36205426524980366
circ_01782,Macrophages,8.12456375675866,0.5862522940883126
circ_01783,CD4+ T cells,9.758794799262722,0.519091441944229
circ_01784,Macrophages,3.0796905633823557,0.3695152875148815
circ_01785,Dendritic cells,2.310767116320008,0.37251075575642867
circ_01786,CD8+ T cells,7.607939364144576,0.3691520466380327
circ_01787,Macrophages,4.036324662191255,0.9971943200710605
circ_01788,Macrophages,0.2816797213995492,0.7471740497502357
circ_01789,Dendritic cells,4.032121903097439,0.8345906391685946
circ_01790,NK cells,6.002760831221389,0.7207197443529041
circ_01791,CD4+ T cells,4.368075528140947,0.47674574139195125
circ_01792,CD4+ T cells,0.20162155263589887,0.4126030800495363
circ_01793,NK cells,0.6506998156205213,0.5322807357819241
circ_01794,NK cells,2.1662487210843304,0.3529276861409767
circ_01795,CD8+ T cells,5.5042485399667544,0.5227612873996604
circ_01796,NK cells,1.6797692057937952,0.7155968040786943
circ_01797,B cells,5.761986002471198,0.8437107070075023
circ_01798,Dendritic cells,1.6761490294077297,0.39839999099846324
circ_01799,NK cells,2.4112974283919995,0.2803233851866479
circ_01800,Macrophages,6.646262613480351,0.2931004808172747
circ_01801,CD4+ T cells,9.501878323925782,0.9142163211736928
circ_01802,B cells,6.0175041639284,0.5664800593598138
circ_01803,B cells,3.788691787793159,0.6195248643573178
circ_01804,Macrophages,6.460123437694641,0.8751342331410717
circ_01805,Macrophages,8.669542539485565,0.274520133474508
circ_01806,Macrophages,6.532105140971231,0.48491741463326543
circ_01807,Dendritic cells,3.08403394235635,0.8352569637220034
circ_01808,CD4+ T cells,7.070955702289053,0.43918312827606676
circ_01809,NK cells,4.454567350919461,0.7296150398498853
circ_01810,Macrophages,9.185964961220876,0.7703872557262548
circ_01811,NK cells,9.835339878976221,0.7233467855192605
circ_01812,CD4+ T cells,4.24961945434171,0.9718774836932556
circ_01813,NK cells,9.322408309536204,0.9730273634819476
circ_01814,Macrophages,6.020643592541718,0.3911152776802004
circ_01815,Dendritic cells,3.911354418315386,0.2444342639392869
circ_01816,CD4+ T cells,4.883326213240249,0.9136972762932389
circ_01817,CD8+ T cells,0.37248732233163606,0.991023625550831
circ_01818,Dendritic cells,9.136756627763093,0.513406525419557
circ_01819,B cells,2.274154441701608,0.35068784256093866
circ_01820,B cells,0.6630883208495653,0.31017085050581805
circ_01821,B cells,0.10468523086175519,0.3290678568059088
circ_01822,Dendritic cells,7.692561735970011,0.8930127515374656
circ_01823,CD8+ T cells,3.9278591843641317,0.2987564459071871
circ_01824,CD4+ T cells,3.4378657498901966,0.8597574075179896
circ_01825,Dendritic cells,0.04662342870511593,0.5427968252822911
circ_01826,Dendritic cells,6.817765363638814,0.6635159072736455
circ_01827,CD4+ T cells,0.7412293732332131,0.31227957458019173
circ_01828,Macrophages,6.384205519927242,0.19828991360094783
circ_01829,Dendritic cells,8.579767306299345,0.7645937481513928
circ_01830,Macrophages,8.82056097174669,0.10498933332159205
circ_01831,CD8+ T cells,3.121506176142762,0.95029382415712
circ_01832,B cells,0.7023922686597017,0.9502205389934599
circ_01833,Dendritic cells,4.194942776936802,0.809179447644904
circ_01834,B cells,5.3118414037798845,0.6281899843848726
circ_01835,B cells,2.6153092168491368,0.2395566429720572
circ_01836,CD8+ T cells,5.74173280469897,0.6856368570640762
circ_01837,B cells,8.363278959683397,0.9883098375931946
circ_01838,NK cells,9.886094879990718,0.2217065313021065
circ_01839,CD8+ T cells,5.200609582880553,0.15931133002774261
circ_01840,CD4+ T cells,6.21683171238349,0.20567464297640367
circ_01841,Dendritic cells,0.041032224861043964,0.2264877481676069
circ_01842,Dendritic cells,0.12614365451495968,0.1365279696083422
circ_01843,B cells,6.908409644338659,0.6961411924220425
circ_01844,NK cells,8.855782292573545,0.8183144847486611
circ_01845,Dendritic cells,1.1142417672603044,0.636978786353954
circ_01846,CD4+ T cells,4.853379973559359,0.39142612722843995
circ_01847,CD4+ T cells,3.8022154309641487,0.5666880887919797
circ_01848,CD8+ T cells,9.907780407892474,0.4587744626434185
circ_01849,Dendritic cells,5.963085259001578,0.724977323318173
circ_01850,Dendritic cells,6.34050256676736,0.8956875336895103
circ_01851,NK cells,0.7322533434509804,0.6480530838875612
circ_01852,Dendritic cells,1.1708739686550673,0.8414930992871034
circ_01853,B cells,9.074681920561385,0.21285151719313283
circ_01854,Dendritic cells,8.544237005152759,0.8354345299602084
circ_01855,Macrophages,2.289425775229852,0.6171712469686094
circ_01856,B cells,1.0423087913445184,0.4722780646483583
circ_01857,CD4+ T cells,2.3373321358889054,0.7927114892851516
circ_01858,B cells,3.3218720342059416,0.18697766338227756
circ_01859,Dendritic cells,4.43398052548687,0.45549502806764586
circ_01860,Macrophages,5.399747863739615,0.13366266763694623
circ_01861,Macrophages,9.092476973643313,0.9572194521212485
circ_01862,CD8+ T cells,2.461850551266289,0.39960139685011753
circ_01863,NK cells,5.982614206564523,0.4558389252864514
circ_01864,CD4+ T cells,0.8546947068066668,0.7709053614282577
circ_01865,Dendritic cells,0.725470493192174,0.9141385839981672
circ_01866,NK cells,4.369283953402119,0.8123041319285401
circ_01867,CD8+ T cells,6.987720411900904,0.3608465952498976
circ_01868,Dendritic cells,5.711875474613474,0.32393568441630305
circ_01869,CD8+ T cells,5.811884566606653,0.8992083268063241
circ_01870,B cells,4.833171224847943,0.1293510108807044
circ_01871,CD4+ T cells,6.531308507206815,0.488292799681889
circ_01872,NK cells,0.8138589592884038,0.5896253752130527
circ_01873,Dendritic cells,0.1788772827941032,0.3415250936661608
circ_01874,Macrophages,6.897085405006996,0.9208300087083671
circ_01875,Macrophages,8.76161306829825,0.42822997473182833
circ_01876,CD4+ T cells,9.165439297501731,0.3333449497357096
circ_01877,B cells,4.869612812818823,0.8157524087012595
circ_01878,Macrophages,1.2422358119052235,0.35129205997839263
circ_01879,B cells,8.496876237299219,0.9742418014119555
circ_01880,Macrophages,1.299924872699485,0.15822987042085607
circ_01881,CD4+ T cells,8.720579881836828,0.4713544086888247
circ_01882,B cells,4.033180468828901,0.6505522962616479
circ_01883,CD8+ T cells,1.587887361746373,0.2794222441007684
circ_01884,Dendritic cells,7.34101750309427,0.5622582925476496
circ_01885,Macrophages,0.8183769574027755,0.502825930757817
circ_01886,Macrophages,6.451592556797706,0.27981633828791125
circ_01887,NK cells,8.080491028677612,0.8594181870428835
circ_01888,Dendritic cells,0.20565860674281788,0.28187699664496735
circ_01889,B cells,9.112426211173876,0.7660709079937338
circ_01890,Macrophages,5.126524535062495,0.6795753205683964
circ_01891,Macrophages,0.0936757662576082,0.5412127235445057
circ_01892,Macrophages,4.055108498601381,0.7603431444173561
circ_01893,Dendritic cells,6.403018733180009,0.16244429898432983
circ_01894,NK cells,4.213123480837587,0.16486094219424569
circ_01895,B cells,8.842973409708957,0.3258740100875924
circ_01896,Dendritic cells,1.810369861999207,0.4141308414629957
circ_01897,CD8+ T cells,2.041223802311005,0.6553930834238217
circ_01898,B cells,3.7234126547376722,0.9500328742996471
circ_01899,CD8+ T cells,5.236852650184138,0.9731306980497143
circ_01900,Macrophages,1.8817187014052839,0.14033882144959342
circ_01901,Macrophages,9.358748606254407,0.10094605215543778
circ_01902,Dendritic cells,5.47802263506476,0.6402001002723273
circ_01903,NK cells,5.368244677806686,0.4117600070244568
circ_01904,CD4+ T cells,2.40908527296553,0.27657006870692674
circ_01905,Dendritic cells,7.7854288235703075,0.5362595859920617
circ_01906,Dendritic cells,2.4503929732045684,0.2718728324277514
circ_01907,NK cells,8.714553502259362,0.9519941548778492
circ_01908,Macrophages,7.781422529634023,0.9487997746406795
circ_01909,Macrophages,9.18788829550582,0.9909481417758975
circ_01910,CD8+ T cells,2.9521502698267224,0.3490136130929804
circ_01911,Macrophages,9.183068183566784,0.48419563769759866
circ_01912,Macrophages,7.256427649869939,0.7088855237146694
circ_01913,B cells,2.666075102938347,0.32798522315451495
circ_01914,CD8+ T cells,2.0588833654119787,0.9878047627260651
circ_01915,Macrophages,4.631514566621647,0.31200102049727046
circ_01916,CD4+ T cells,8.80829368787624,0.6885814643845738
circ_01917,CD4+ T cells,5.6639127712629165,0.8780564516719409
circ_01918,CD4+ T cells,1.1446396995408725,0.2877677283908294
circ_01919,B cells,6.074759644157183,0.9037714877162484
circ_01920,Macrophages,8.969435502958307,0.8058198344400508
circ_01921,CD8+ T cells,7.241036782601156,0.32708623754444976
circ_01922,NK cells,5.039011909128073,0.7217125520385713
circ_01923,Macrophages,7.831817318270139,0.7969805064971569
circ_01924,Macrophages,4.225924797723405,0.6233743971567891
circ_01925,CD8+ T cells,6.121176491193828,0.3582836921898712
circ_01926,Dendritic cells,6.518859964022223,0.6734293994982625
circ_01927,CD4+ T cells,3.0847774539886053,0.13809146942320627
circ_01928,Dendritic cells,7.915474854927344,0.34340045791876567
circ_01929,NK cells,7.852091632017743,0.2960267098403202
circ_01930,CD4+ T cells,6.377166531844378,0.3963867087505022
circ_01931,CD4+ T cells,9.154034902185359,0.8723371232405245
circ_01932,Macrophages,5.2162047452008515,0.9550807313424664
circ_01933,NK cells,7.578089820223646,0.6892093266051824
circ_01934,B cells,4.008104240326901,0.65384545992336
circ_01935,B cells,6.675195013770342,0.7403736723816736
circ_01936,Dendritic cells,0.21946351942418119,0.20460804848842934
circ_01937,CD4+ T cells,8.11545564531685,0.13037356213950438
circ_01938,CD4+ T cells,5.651729392515188,0.12766936167125945
circ_01939,NK cells,7.319494035004304,0.19134832952801228
circ_01940,CD8+ T cells,7.451107628739642,0.8807717342117706
circ_01941,CD4+ T cells,6.142736158504799,0.4859603095088555
circ_01942,B cells,0.14527217991427754,0.3409380663244831
circ_01943,Dendritic cells,8.39269040218057,0.28743321380286063
circ_01944,CD4+ T cells,4.953250819337105,0.8585132088675466
circ_01945,CD8+ T cells,6.9065971433074855,0.37220391342050896
circ_01946,Dendritic cells,8.981131088211644,0.6461181843275102
circ_01947,CD8+ T cells,5.670012731959101,0.17034819696585327
circ_01948,CD8+ T cells,3.266063351942081,0.7709541357341105
circ_01949,CD8+ T cells,9.314711578517342,0.8854616063741692
circ_01950,CD4+ T cells,6.2014294279663424,0.8981749047527308
circ_01951,CD8+ T cells,1.5184581151628418,0.10540022530447639
circ_01952,B cells,2.5721153054555113,0.9710607654314897
circ_01953,NK cells,2.5134344257442844,0.28336830172010347
circ_01954,CD8+ T cells,7.883033115598945,0.16603524376588844
circ_01955,NK cells,8.768992875974233,0.32469329347081655
circ_01956,B cells,5.744275085532963,0.8793721224971522
circ_01957,Dendritic cells,4.3056140033820895,0.8342402039543334
circ_01958,B cells,7.406217022044448,0.323171203326178
circ_01959,CD4+ T cells,7.966445503161545,0.7885039493154901
circ_01960,CD8+ T cells,1.1954810121066572,0.8525110157169185
circ_01961,B cells,6.104934865479228,0.6732150825323057
circ_01962,B cells,9.994661109514668,0.6869267312820665
circ_01963,Macrophages,8.491151116993953,0.5845729598858738
circ_01964,CD8+ T cells,9.938667036126144,0.7769005220150903
