circrna_id,immunogenicity,immune_score,immunogenicity_class
circ_01394,1,0.5326708044830765,Medium
circ_01395,1,0.3066848092607144,Medium
circ_01396,1,0.33460404001521155,Medium
circ_01397,0,0.18600494698990128,Low
circ_01398,1,0.5699086838684683,Medium
circ_01399,0,0.10527661203373442,Low
circ_01400,0,0.27541658804366076,Low
circ_01401,1,0.9871598210200835,High
circ_01402,0,0.2081047419482759,Low
circ_01403,1,0.5850567593645342,Medium
circ_01404,0,0.00311413990438093,Low
circ_01405,0,0.017994513638795805,Low
circ_01406,0,0.2883610354256135,Low
circ_01407,1,0.49959014552152803,Medium
circ_01408,0,0.11019236707078396,Low
circ_01409,0,0.04326092445508168,Low
circ_01410,1,0.4165688666331776,Medium
circ_01411,0,0.1359082482621871,Low
circ_01412,1,0.7161337825416236,High
circ_01413,1,0.8123828920631315,High
circ_01414,0,0.27513826080769094,Low
circ_01415,1,0.9831394306347522,High
circ_01416,1,0.5788926208757946,Medium
circ_01417,1,0.7719396364011433,High
circ_01418,0,0.26591598443884856,Low
circ_01419,1,0.5109789878532515,Medium
circ_01420,0,0.22519484998790096,Low
circ_01421,0,0.23839381217411232,Low
circ_01422,0,0.2216021416672724,Low
circ_01423,0,0.2664600670776258,Low
circ_01424,1,0.4620316369931401,Medium
circ_01425,1,0.9450119412516091,High
circ_01426,0,0.0685856046885457,Low
circ_01427,1,0.879232658454936,High
circ_01428,0,0.29929031494071756,Low
circ_01429,1,0.5976970311729338,Medium
circ_01430,1,0.6575779858519293,High
circ_01431,0,0.2012724068725303,Low
circ_01432,0,0.07946639543607727,Low
circ_01433,0,0.0506871750357744,Low
circ_01434,1,0.3736582292327977,Medium
circ_01435,1,0.40766775533741983,Medium
circ_01436,0,0.27705876093382986,Low
circ_01437,1,0.9324782844252063,High
circ_01438,0,0.29894488066217173,Low
circ_01439,1,0.42727258510369687,Medium
circ_01440,0,0.13542189703896365,Low
circ_01441,0,0.24773955265381636,Low
circ_01442,1,0.3172477990305325,Medium
circ_01443,1,0.839019169795242,High
circ_01444,0,0.2598117072766194,Low
circ_01445,0,0.15964514075807248,Low
circ_01446,0,0.2937334187414012,Low
circ_01447,0,0.2782191711402217,Low
circ_01448,1,0.6473534567778821,High
circ_01449,1,0.8930149300946022,High
circ_01450,1,0.5040308730173355,Medium
circ_01451,1,0.6028719028808847,High
circ_01452,0,0.1129201263380658,Low
circ_01453,1,0.8421549680697419,High
circ_01454,1,0.616037241434738,High
circ_01455,0,0.2383611156768021,Low
circ_01456,1,0.5092564072280237,Medium
circ_01457,1,0.526874652914967,Medium
circ_01458,1,0.3079230320348878,Medium
circ_01459,1,0.9385697546039073,High
circ_01460,0,0.2873382923971712,Low
circ_01461,0,0.10277260586262595,Low
circ_01462,0,0.14832662211337347,Low
circ_01463,1,0.7685338458863668,High
circ_01464,1,0.5959183406554079,Medium
circ_01465,1,0.5896708592151823,Medium
circ_01466,1,0.7105605411006968,High
circ_01467,1,0.35638120373870363,Medium
circ_01468,1,0.5859680383303808,Medium
circ_01469,0,0.2970079493939716,Low
circ_01470,0,0.2803492473410884,Low
circ_01471,0,0.11045228556946288,Low
circ_01472,1,0.7445546933534893,High
circ_01473,0,0.27326371438159264,Low
circ_01474,1,0.7854487796876535,High
circ_01475,1,0.3371041849083293,Medium
circ_01476,0,0.14754864219405772,Low
circ_01477,0,0.18939620421414521,Low
circ_01478,1,0.43184377365262877,Medium
circ_01479,0,0.0627473232952436,Low
circ_01480,1,0.31050092432174936,Medium
circ_01481,1,0.557044953237273,Medium
circ_01482,0,0.03969516458565912,Low
circ_01483,1,0.5584555724647848,Medium
circ_01484,1,0.546315139525235,Medium
circ_01485,0,0.18777179579322326,Low
circ_01486,0,0.08716130244049201,Low
circ_01487,0,0.22529322506740074,Low
circ_01488,0,0.28724146986279203,Low
circ_01489,0,0.2800441957425162,Low
circ_01490,1,0.8196957426866832,High
circ_01491,1,0.43300195774034317,Medium
circ_01492,1,0.5280577591904699,Medium
circ_01493,0,0.19313065328928514,Low
circ_01494,1,0.43684336736790486,Medium
circ_01495,1,0.9865438785361009,High
circ_01496,1,0.37800023584346465,Medium
circ_01497,0,0.2484333848801663,Low
circ_01498,1,0.8192180404076099,High
circ_01499,0,0.16202213276169133,Low
circ_01500,0,0.04377570634841303,Low
circ_01501,0,0.04633541460477244,Low
circ_01502,1,0.6703826161760541,High
circ_01503,0,0.2817870733662661,Low
circ_01504,0,0.21795161877499808,Low
circ_01505,0,0.16974823179203113,Low
circ_01506,1,0.6584375900786887,High
circ_01507,0,0.2101751283640061,Low
circ_01508,1,0.6671413581297648,High
circ_01509,0,0.08897624471554952,Low
circ_01510,0,0.15145129349410452,Low
circ_01511,1,0.3844014581880998,Medium
circ_01512,0,0.23439467263394465,Low
circ_01513,1,0.5344323702931434,Medium
circ_01514,0,0.13263415023036412,Low
circ_01515,0,0.2148074270383248,Low
circ_01516,1,0.9149057120356293,High
circ_01517,1,0.4685417297606932,Medium
circ_01518,0,0.2112690058869363,Low
circ_01519,1,0.9361362447736991,High
circ_01520,0,0.14762706520757232,Low
circ_01521,0,0.21661473255435051,Low
circ_01522,0,0.03283819436009112,Low
circ_01523,1,0.5564988696807901,Medium
circ_01524,1,0.4697017097261751,Medium
circ_01525,1,0.8692958316711639,High
circ_01526,1,0.7875862983178552,High
circ_01527,1,0.4580385303140626,Medium
circ_01528,1,0.8481522904408438,High
circ_01529,1,0.3077762685251961,Medium
circ_01530,1,0.30869539603320634,Medium
circ_01531,0,0.2012321381717325,Low
circ_01532,0,0.05237263894649325,Low
circ_01533,1,0.9551885100793086,High
circ_01534,0,0.18287187298954743,Low
circ_01535,1,0.5876947980496156,Medium
circ_01536,0,0.2941053692318014,Low
circ_01537,1,0.5083910904831568,Medium
circ_01538,0,0.2633976763178033,Low
circ_01539,1,0.33376610366545134,Medium
circ_01540,1,0.8201970030202765,High
circ_01541,1,0.34063649593296746,Medium
circ_01542,1,0.36171872118782894,Medium
circ_01543,1,0.3847965880293098,Medium
circ_01544,0,0.07106475116873963,Low
circ_01545,1,0.4107449579603957,Medium
circ_01546,1,0.47317952434721683,Medium
circ_01547,1,0.9541238867210327,High
circ_01548,1,0.49938068963202065,Medium
circ_01549,0,0.0185653602035148,Low
circ_01550,0,0.04100943220472801,Low
circ_01551,1,0.9357234613547571,High
circ_01552,0,0.028970140540597464,Low
circ_01553,1,0.3355069499981551,Medium
circ_01554,1,0.8764137294389991,High
circ_01555,1,0.6789988989831426,High
circ_01556,1,0.8560452530285507,High
circ_01557,1,0.4382850617562136,Medium
circ_01558,0,0.12232803365175104,Low
circ_01559,1,0.5137475630536528,Medium
circ_01560,1,0.35416043516047746,Medium
circ_01561,0,0.04814257679373981,Low
circ_01562,0,0.2643533830776946,Low
circ_01563,1,0.5725525541954792,Medium
circ_01564,0,0.2127142856813172,Low
circ_01565,0,0.12308518513163838,Low
circ_01566,1,0.473476649234721,Medium
circ_01567,1,0.4352287406562564,Medium
circ_01568,1,0.5090148168409766,Medium
circ_01569,0,0.054452185337428446,Low
circ_01570,1,0.37958764916401294,Medium
circ_01571,1,0.9850425476228468,High
circ_01572,0,0.17764062373848846,Low
circ_01573,1,0.9663233294583407,High
circ_01574,1,0.34635668191348945,Medium
circ_01575,0,0.015704673902389554,Low
circ_01576,0,0.2691159771312463,Low
circ_01577,0,0.022196571862882875,Low
circ_01578,0,0.16350096035533013,Low
circ_01579,1,0.36058240034689354,Medium
circ_01580,1,0.41891052648895644,Medium
circ_01581,1,0.7716226121403086,High
circ_01582,0,0.058769527205519985,Low
circ_01583,1,0.7636900716441096,High
circ_01584,0,0.20446535133310564,Low
circ_01585,0,0.28913747804955653,Low
circ_01586,0,0.09940499619156641,Low
circ_01587,1,0.8671551449067703,High
circ_01588,1,0.3171905381680785,Medium
circ_01589,1,0.9770990383761423,High
circ_01590,0,0.013230365803187349,Low
circ_01591,1,0.9270631041257429,High
circ_01592,0,0.26056400036780186,Low
circ_01593,0,0.235711437647057,Low
circ_01594,1,0.5219272815068159,Medium
circ_01595,0,0.1831585712239627,Low
circ_01596,0,0.22506363351571848,Low
circ_01597,0,0.15841420211483911,Low
circ_01598,1,0.3256218926938059,Medium
circ_01599,1,0.4652765856900106,Medium
circ_01600,1,0.49184616428350797,Medium
circ_01601,0,0.08625932162413931,Low
circ_01602,0,0.1410175638878315,Low
circ_01603,1,0.532829963122796,Medium
circ_01604,1,0.7587138258303886,High
circ_01605,0,0.14555756776191092,Low
circ_01606,1,0.5144043487546192,Medium
circ_01607,0,0.15073407436600214,Low
circ_01608,1,0.3588296312020032,Medium
circ_01609,0,0.18598153829542527,Low
circ_01610,0,0.1135912492486113,Low
circ_01611,0,0.16245292403954142,Low
circ_01612,0,0.16265595359756266,Low
circ_01613,0,0.20362394481182552,Low
circ_01614,0,0.23012992425342316,Low
circ_01615,0,0.08740196576476393,Low
circ_01616,1,0.7607611419709952,High
circ_01617,1,0.8943636812097697,High
circ_01618,1,0.5461301001624631,Medium
circ_01619,1,0.7604946439228621,High
circ_01620,0,0.12631255470891156,Low
circ_01621,1,0.4303151627958645,Medium
circ_01622,0,0.289328075690269,Low
circ_01623,0,0.15877773170450857,Low
circ_01624,0,0.10318865301843567,Low
circ_01625,1,0.7556732963520028,High
circ_01626,0,0.2193118220687765,Low
circ_01627,0,0.19906605755489112,Low
circ_01628,0,0.10431793776890075,Low
circ_01629,1,0.48214582843995424,Medium
circ_01630,0,0.24654906591358064,Low
circ_01631,0,0.1961120828780051,Low
circ_01632,1,0.8380126962701706,High
circ_01633,1,0.941407704498065,High
circ_01634,0,0.15143010314581073,Low
circ_01635,1,0.3677237761918263,Medium
circ_01636,0,0.06072918905484787,Low
circ_01637,1,0.6357097226681874,High
circ_01638,1,0.484044046318025,Medium
circ_01639,1,0.3317370362235314,Medium
circ_01640,1,0.3632565009425541,Medium
circ_01641,1,0.8847080167526599,High
circ_01642,1,0.5356323570306578,Medium
circ_01643,1,0.5194879448348158,Medium
circ_01644,0,0.19297996534120374,Low
circ_01645,0,0.042625652346470075,Low
circ_01646,0,0.25409945568762377,Low
circ_01647,1,0.3214526222882267,Medium
circ_01648,1,0.5230905603539454,Medium
circ_01649,1,0.30543434324986807,Medium
circ_01650,0,0.11310710796841318,Low
circ_01651,0,0.09383273484736505,Low
circ_01652,0,0.020085868489581438,Low
circ_01653,1,0.9492153705647628,High
circ_01654,1,0.5382547900391838,Medium
circ_01655,1,0.3359522456103786,Medium
circ_01656,1,0.34552550445710634,Medium
circ_01657,1,0.9998206980264424,High
circ_01658,0,0.1676238625466918,Low
circ_01659,1,0.347856010837112,Medium
circ_01660,0,0.1412269413830273,Low
circ_01661,0,0.07076556443239748,Low
circ_01662,0,0.007659729119448899,Low
circ_01663,1,0.30413010450127276,Medium
circ_01664,0,0.0021877793481362984,Low
circ_01665,1,0.9196085060041561,High
circ_01666,1,0.3002048085160802,Medium
circ_01667,0,0.08632690040668346,Low
circ_01668,1,0.856393759571514,High
circ_01669,0,0.09556483209294124,Low
circ_01670,1,0.7558436438390577,High
circ_01671,1,0.46242933036984435,Medium
circ_01672,1,0.509622538669548,Medium
circ_01673,1,0.9657105852549808,High
circ_01674,1,0.5584859665468087,Medium
circ_01675,1,0.4385069469808328,Medium
circ_01676,1,0.3285453747059035,Medium
circ_01677,1,0.4665935520234353,Medium
circ_01678,1,0.6072379448742375,High
circ_01679,1,0.9023149711698157,High
circ_01680,0,0.15859005980285604,Low
circ_01681,1,0.5167054176858635,Medium
circ_01682,1,0.35992183101071035,Medium
circ_01683,0,0.22006500705231313,Low
circ_01684,0,0.13583860557090702,Low
circ_01685,0,0.2598363576517138,Low
circ_01686,1,0.7463655166808959,High
circ_01687,0,0.09048712595122542,Low
circ_01688,1,0.3769842800387003,Medium
circ_01689,1,0.4806452679649831,Medium
circ_01690,0,0.2682672825729545,Low
circ_01691,0,0.08310691602357724,Low
circ_01692,1,0.3646546101238475,Medium
circ_01693,1,0.5779948534908277,Medium
circ_01694,0,0.03134318886260525,Low
circ_01695,1,0.4009040970257063,Medium
circ_01696,0,0.13223266294466848,Low
circ_01697,1,0.8736245581806902,High
circ_01698,1,0.34201000337868287,Medium
circ_01699,1,0.8987821446634947,High
circ_01700,0,0.1750783543058408,Low
circ_01701,1,0.4116707991775037,Medium
circ_01702,1,0.9854933875960683,High
circ_01703,0,0.001194292844717304,Low
circ_01704,1,0.8801382952393462,High
circ_01705,1,0.8847313992132408,High
circ_01706,0,0.2957362341396789,Low
circ_01707,1,0.472970186123998,Medium
circ_01708,1,0.5362326886508366,Medium
circ_01709,0,0.18889432141848259,Low
circ_01710,0,0.1594464111457936,Low
circ_01711,0,0.158054326795944,Low
circ_01712,1,0.9252741681204948,High
circ_01713,1,0.418860930357635,Medium
circ_01714,1,0.3161044508101457,Medium
circ_01715,0,0.269545977691492,Low
circ_01716,1,0.7248243892782698,High
circ_01717,0,0.2299477606727523,Low
circ_01718,0,0.21960573592853525,Low
circ_01719,0,0.001549925360869886,Low
circ_01720,1,0.7489225225798056,High
circ_01721,1,0.9067327517655837,High
circ_01722,1,0.9771212656106307,High
circ_01723,0,0.05072226727777933,Low
circ_01724,1,0.5186522974083994,Medium
circ_01725,0,0.0213293132585639,Low
circ_01726,1,0.37620178578616414,Medium
circ_01727,0,0.23973035274667773,Low
circ_01728,1,0.34213327708741836,Medium
circ_01729,0,0.1087347815294058,Low
circ_01730,1,0.6522667973730184,High
circ_01731,0,0.16933898229933356,Low
circ_01732,0,0.16302408271532162,Low
circ_01733,0,0.07164254090286877,Low
circ_01734,1,0.5882477327303778,Medium
circ_01735,1,0.560071641486734,Medium
circ_01736,1,0.9074961217901971,High
circ_01737,0,0.2049475104823856,Low
circ_01738,1,0.9539698409010448,High
circ_01739,1,0.3258099654833912,Medium
circ_01740,0,0.06253613310710306,Low
circ_01741,1,0.7306537358121521,High
circ_01742,0,0.13637894189325964,Low
circ_01743,0,0.21877307282778444,Low
circ_01744,1,0.9975250732627527,High
circ_01745,1,0.5874952228460741,Medium
circ_01746,1,0.9663200323979729,High
circ_01747,0,0.1676058081176372,Low
circ_01748,0,0.2595741042524577,Low
circ_01749,1,0.38114877497900446,Medium
circ_01750,1,0.8884574856603372,High
circ_01751,0,0.0909698248000719,Low
circ_01752,1,0.8621315629877802,High
circ_01753,0,0.18405197753346653,Low
circ_01754,0,0.060260612256554213,Low
circ_01755,0,0.13682988908943486,Low
circ_01756,0,0.2672004784508773,Low
circ_01757,1,0.39572123589447816,Medium
circ_01758,1,0.45000648786378,Medium
circ_01759,0,0.23367390397911442,Low
circ_01760,1,0.3487440444614624,Medium
circ_01761,1,0.8084759267252901,High
circ_01762,0,0.013857577192577918,Low
circ_01763,1,0.5684569592089543,Medium
circ_01764,1,0.3553458635546834,Medium
circ_01765,1,0.5313072823323768,Medium
circ_01766,1,0.3557834506601866,Medium
circ_01767,1,0.9984976098373396,High
circ_01768,1,0.5278280481999256,Medium
circ_01769,1,0.5321422178106866,Medium
circ_01770,1,0.4632492099935549,Medium
circ_01771,1,0.7408957522029915,High
circ_01772,1,0.5775019964431374,Medium
circ_01773,0,0.1732809707270864,Low
circ_01774,1,0.538378594920199,Medium
circ_01775,0,0.15123847631344325,Low
circ_01776,1,0.7331625629436321,High
circ_01777,1,0.38204159998197507,Medium
circ_01778,0,0.07760181624779368,Low
circ_01779,0,0.11027255479032201,Low
circ_01780,1,0.8333374823303477,High
circ_01781,0,0.10527518220933918,Low
circ_01782,1,0.5293411274665494,Medium
circ_01783,0,0.2326874574784744,Low
circ_01784,1,0.6582410393848607,High
circ_01785,1,0.6759883418872452,High
circ_01786,1,0.7946905606681169,High
circ_01787,1,0.8025850162346084,High
circ_01788,1,0.9698105016080415,High
circ_01789,1,0.3701217793387771,Medium
circ_01790,1,0.6598308556595408,High
circ_01791,0,0.060177338301828094,Low
circ_01792,1,0.3043893112429858,Medium
circ_01793,0,7.09798299606934e-05,Low
circ_01794,0,0.0993462309354717,Low
circ_01795,1,0.523610249045179,Medium
circ_01796,1,0.4268954958796025,Medium
circ_01797,1,0.4403488450049623,Medium
circ_01798,1,0.3081074528336455,Medium
circ_01799,1,0.8816837268816977,High
circ_01800,0,0.2507428953967265,Low
circ_01801,0,0.1725362711841398,Low
circ_01802,0,0.1797606129729783,Low
circ_01803,1,0.7496654460981286,High
circ_01804,0,0.07800137639087887,Low
circ_01805,1,0.5124688689918541,Medium
circ_01806,1,0.8068188945162867,High
circ_01807,1,0.5784408976952091,Medium
circ_01808,0,0.17263570935066708,Low
circ_01809,1,0.4828290904090029,Medium
circ_01810,1,0.3150130444127399,Medium
circ_01811,1,0.43832001494540934,Medium
circ_01812,1,0.7031764145676247,High
circ_01813,0,0.036216483161777134,Low
circ_01814,0,0.20180064056565325,Low
circ_01815,0,0.10542209201079777,Low
circ_01816,1,0.3763287224059329,Medium
circ_01817,1,0.5489545954292078,Medium
circ_01818,0,0.006282210176791791,Low
circ_01819,1,0.702525875388033,High
circ_01820,0,0.2906981209426928,Low
circ_01821,0,0.2211617098674873,Low
circ_01822,1,0.8933325638547298,High
circ_01823,1,0.65231545175155,High
circ_01824,0,0.11065526375242431,Low
circ_01825,0,0.15546208941963766,Low
circ_01826,0,0.007779107477899749,Low
circ_01827,1,0.33773857366113036,Medium
circ_01828,1,0.40922467328690904,Medium
circ_01829,1,0.9238401781532974,High
circ_01830,0,0.2638774790675949,Low
circ_01831,1,0.591251676857117,Medium
circ_01832,1,0.6166055597032744,High
circ_01833,0,0.01979470288027523,Low
circ_01834,1,0.9443302310222945,High
circ_01835,0,0.1254385130672131,Low
circ_01836,1,0.9625403884664577,High
circ_01837,0,0.29139438104666443,Low
circ_01838,1,0.7908607088046317,High
circ_01839,0,0.16704637212570944,Low
circ_01840,0,0.010994807916561133,Low
circ_01841,1,0.846041583183313,High
circ_01842,0,0.10773547853199648,Low
circ_01843,1,0.912753940687364,High
circ_01844,0,0.05123441886058559,Low
circ_01845,0,0.27325317596990906,Low
circ_01846,1,0.7120144193805754,High
circ_01847,0,0.2988740997024468,Low
circ_01848,0,0.05538106759589795,Low
circ_01849,1,0.47851842184437865,Medium
circ_01850,0,0.08925381198293754,Low
circ_01851,1,0.44407429195380915,Medium
circ_01852,0,0.19029368906074204,Low
circ_01853,0,0.212789999575459,Low
circ_01854,1,0.39638932094826973,Medium
circ_01855,1,0.3504577808206931,Medium
circ_01856,1,0.3697249356519778,Medium
circ_01857,0,0.29195571380993923,Low
circ_01858,1,0.9755044207820984,High
circ_01859,0,0.22409024303289654,Low
circ_01860,0,0.1394063936715822,Low
circ_01861,0,0.2115677752574933,Low
circ_01862,1,0.7765135930862357,High
circ_01863,0,0.018375466692390006,Low
circ_01864,1,0.5189270945985587,Medium
circ_01865,0,0.1590307683464605,Low
circ_01866,1,0.3581286976243449,Medium
circ_01867,1,0.5010369761145952,Medium
circ_01868,0,0.13571295798769395,Low
circ_01869,0,0.11638358909377375,Low
circ_01870,1,0.958999690867077,High
circ_01871,1,0.4188119254395139,Medium
circ_01872,1,0.898081838604468,High
circ_01873,1,0.4191574263401984,Medium
circ_01874,1,0.5476308530837927,Medium
circ_01875,0,0.09006978383869402,Low
circ_01876,1,0.9714272674668754,High
circ_01877,1,0.4180927898767513,Medium
circ_01878,1,0.45464657887089177,Medium
circ_01879,0,0.1006665806750289,Low
circ_01880,0,0.15785257340738937,Low
circ_01881,0,0.07652090186846437,Low
circ_01882,0,0.08452846575047053,Low
circ_01883,1,0.9501419542417799,High
circ_01884,1,0.5603829205422135,Medium
circ_01885,0,0.09489332008143794,Low
circ_01886,0,0.29665687306252225,Low
circ_01887,0,0.07436346160450674,Low
circ_01888,1,0.47698087874965367,Medium
circ_01889,0,0.052212979090263754,Low
circ_01890,0,0.21785682086705815,Low
circ_01891,0,0.030498390140550523,Low
circ_01892,0,0.07155357064791622,Low
circ_01893,0,0.07710382998142547,Low
circ_01894,0,0.13607225407069712,Low
circ_01895,1,0.4369146699448194,Medium
circ_01896,1,0.3122374600264574,Medium
circ_01897,1,0.528787058702105,Medium
circ_01898,1,0.7146207832583954,High
circ_01899,1,0.38897670693727404,Medium
circ_01900,0,0.24841774171071096,Low
circ_01901,0,0.15756340061302693,Low
circ_01902,1,0.38087711351382314,Medium
circ_01903,0,0.019421561692258036,Low
circ_01904,1,0.40829378673178024,Medium
circ_01905,0,0.11696410366341112,Low
circ_01906,1,0.5816156244851921,Medium
circ_01907,0,0.12267216245754474,Low
circ_01908,0,0.23576662838458456,Low
circ_01909,1,0.5707714717713378,Medium
circ_01910,1,0.8687295523491513,High
circ_01911,1,0.45774578834880403,Medium
circ_01912,0,0.14425217458694445,Low
circ_01913,0,0.15779086579580173,Low
circ_01914,1,0.628674613504677,High
circ_01915,1,0.5315533866134026,Medium
circ_01916,1,0.366997891195514,Medium
circ_01917,1,0.8559167506222012,High
circ_01918,0,0.03340472355355548,Low
circ_01919,0,0.22976255283462982,Low
circ_01920,1,0.399338498865868,Medium
circ_01921,0,0.01933506038622579,Low
circ_01922,1,0.3365470231446459,Medium
circ_01923,0,0.08530370465602467,Low
circ_01924,1,0.4437565305191461,Medium
circ_01925,0,0.0029505225541231806,Low
circ_01926,1,0.46084493659431125,Medium
circ_01927,0,0.22000483770054904,Low
circ_01928,0,0.014960289521284963,Low
circ_01929,1,0.3576329611177972,Medium
circ_01930,1,0.6366124369520876,High
circ_01931,0,0.10024654675726485,Low
circ_01932,1,0.3798743700378381,Medium
circ_01933,0,0.17363468003864674,Low
circ_01934,1,0.4819803370738438,Medium
circ_01935,1,0.4583379076183225,Medium
circ_01936,1,0.9691938414160092,High
circ_01937,1,0.3767214659409465,Medium
circ_01938,1,0.623384091157257,High
circ_01939,1,0.46505667924650673,Medium
circ_01940,1,0.4236558035440914,Medium
circ_01941,1,0.7004659602113924,High
circ_01942,1,0.3098472276802133,Medium
circ_01943,1,0.5039865385126666,Medium
circ_01944,0,0.013370821247622067,Low
circ_01945,0,0.14189948773343683,Low
circ_01946,1,0.6210569292766743,High
circ_01947,0,0.08232928342034014,Low
circ_01948,1,0.4137245292190978,Medium
circ_01949,0,0.15153764099585626,Low
circ_01950,0,0.06986198443324283,Low
circ_01951,1,0.40435320198883395,Medium
circ_01952,1,0.6043580154899655,High
circ_01953,1,0.35330793062424265,Medium
circ_01954,1,0.34060031056906637,Medium
circ_01955,0,0.09296771602031191,Low
circ_01956,0,0.17991273374778774,Low
circ_01957,1,0.6333181494765309,High
circ_01958,1,0.3399535761212452,Medium
circ_01959,1,0.5395529238016203,Medium
circ_01960,0,0.296391021303019,Low
circ_01961,0,0.09224877980148993,Low
circ_01962,1,0.42482242455141495,Medium
circ_01963,1,0.47028894685327505,Medium
circ_01964,1,0.7166907809439154,High
circ_01965,1,0.6678683892418972,High
circ_01966,0,0.18233591711927083,Low
circ_01967,1,0.881209485158159,High
circ_01968,1,0.4022371030298469,Medium
circ_01969,1,0.6032049523782317,High
circ_01970,0,0.22029526274368746,Low
circ_01971,0,0.015793984982891095,Low
circ_01972,1,0.42984056938258086,Medium
circ_01973,0,0.24980356098270612,Low
circ_01974,0,0.23767090946313096,Low
circ_01975,0,0.2428134153687039,Low
circ_01976,0,0.25543559861028536,Low
circ_01977,0,0.10855752504845102,Low
circ_01978,0,0.041962887887564124,Low
circ_01979,1,0.49427473440473957,Medium
circ_01980,1,0.8861692165881494,High
circ_01981,0,0.13370981070272628,Low
circ_01982,1,0.6215964870215014,High
circ_01983,1,0.5570230605477899,Medium
circ_01984,0,0.04635517208509223,Low
circ_01985,0,0.26516969084337877,Low
circ_01986,1,0.3699298646067076,Medium
circ_01987,1,0.39048869831535404,Medium
circ_01988,1,0.5996418559446128,Medium
circ_01989,0,0.2828873896549713,Low
circ_01990,0,0.26849910140369715,Low
circ_01991,1,0.5838830598170511,Medium
circ_01992,1,0.757173860761934,High
circ_01993,1,0.8851502212630722,High
circ_01994,1,0.8416408111361152,High
circ_01995,0,0.21089755190352638,Low
circ_01996,1,0.8296976977651034,High
circ_01997,1,0.8074814845570697,High
circ_01998,0,0.27979924371090964,Low
circ_01999,1,0.6965905094175842,High
