gene_id,gene_name,gene_expression,tissue_specificity,gene_length,gc_content
ENSG00040602,CDR2,25.046560358208026,0.06429285732186218,118177,0.5301538458278844
ENSG00092198,MBOAT2,24.454732755867447,0.1112975448279393,134825,0.43833770006660533
ENSG00017849,MTR,60.75321305586387,0.5190758268459098,188230,0.6002638613053151
ENSG00035051,MBOAT2,54.824942997747826,0.9272701431102235,116212,0.39721882516848184
ENSG00055491,HNRNPU,50.90930134625572,0.1502129825699361,25396,0.5835963442594794
ENSG00014140,CEP290,81.69850730376787,0.04215016027029883,81498,0.6071878931097339
ENSG00075728,CEP350,64.71599175100687,0.788305392302335,22884,0.3917354395548558
ENSG00013575,RBPMS,85.11207988575941,0.17137648998067112,120881,0.38171469722597395
ENSG00043366,FCHO2,33.01653513852194,0.46016909001964756,129352,0.34852974113645474
ENSG00048912,Sestd1,97.31635435281734,0.485243411010601,189633,0.559606173819869
ENSG00016219,NCOR2,27.177843521056555,0.058331195011712245,17558,0.30604628146745205
ENSG00045155,CDR2,22.84813966685375,0.5259386019783756,78161,0.47029563211414016
ENSG00022423,SMO,11.609013884903142,0.45920227009346926,134429,0.41565271589838343
ENSG00040074,ITCH,84.10899614172548,0.7380865069580068,189054,0.43799425587658564
ENSG00052734,FOXP1,43.487448544431,0.5299978365417027,78860,0.5758864934097698
ENSG00049967,RBPMS,4.292673152384873,0.6014799768084402,108604,0.4626455111409666
ENSG00069465,KIAA0190,68.62798686554412,0.61605638013224,172600,0.5151017910472493
ENSG00010560,DNMT3B,63.12362791192512,0.6482334823927433,187998,0.5699503497738231
ENSG00068879,RERE,6.112135502450133,0.7105518055214587,62862,0.4350021735229462
ENSG00014173,CEP290,18.414903233120448,0.7686615754227512,60507,0.46581497424329243
ENSG00060095,CEP290,90.01484059120489,0.7876855863804377,53234,0.43788717328180793
ENSG00021094,HNRNPU,88.05980580310016,0.7755565620678232,180681,0.33743234840879804
ENSG00037467,RBPMS,42.44505699754103,0.1097461020316256,106349,0.5425155657181648
ENSG00060633,DNMT3B,0.4326495643180883,0.019244225221880185,55538,0.6165475376385205
ENSG00064217,CEP350,13.813061274944339,0.9324500267024389,177734,0.5064097527009518
ENSG00029126,MAP3K13,35.42889947554001,0.18673702839359296,16417,0.4531214384255994
ENSG00025938,ITCH,19.826421734666877,0.595477782112974,2058,0.47829335957519414
ENSG00073869,MAP3K4,90.69428529642171,0.22112484209604877,128451,0.3143036446169836
ENSG00021966,RBPMS,9.899845661442164,0.8886012897104997,17185,0.5933520426727956
ENSG00067146,CEP350,7.264514886631845,0.6213614725592372,104799,0.5269866898716833
ENSG00070342,FCHO2,49.350740510682634,0.20426696585566406,10017,0.5467484439495438
ENSG00053383,MTR,21.634867487935615,0.9103945477754847,55993,0.37895817530807313
ENSG00002113,HIPK3,85.36917013699676,0.6437963884070897,3710,0.5169593440876735
ENSG00030903,SMO,24.587368332203287,0.5318139164258444,14226,0.33172775370885943
ENSG00054610,PTK2,47.89227718865525,0.07480026649796934,160763,0.5969917831298605
ENSG00018697,CDR2,83.33521025321372,0.4635709935172593,100894,0.4554017095024627
ENSG00015066,MTR,74.11851671444992,0.14136324924450383,170896,0.6516822695246327
ENSG00035186,MAP3K4,65.54166609743433,0.7878191546061691,20635,0.5863836072433799
ENSG00068178,CDR2,37.90414597387809,0.7178807151938923,160778,0.5219342089721957
ENSG00080722,ZDHHC20,40.8321229925784,0.9271326572151434,100740,0.5180001747264318
ENSG00012926,EBP,85.47140672962719,0.7236698411389496,182799,0.5058718685165544
ENSG00060413,FAM58A,50.6114652681422,0.6026752428916996,172276,0.6796569562946982
ENSG00035528,PPFIA2,59.98387858912794,0.7020623191833559,79711,0.5173579119785714
ENSG00075897,FAM58A,27.133578802592684,0.2190387624705401,13321,0.3917538760412162
ENSG00029168,ANKS6,35.18709165885427,0.47435701095219807,181915,0.6845377585329131
ENSG00075978,HNRNPU,79.4197150004468,0.636572146107591,23282,0.6981290382514038
ENSG00015523,DNMT3B,47.87431964522695,0.07969380608922683,59220,0.4526098072250322
ENSG00030931,MAP3K4,26.417763869266018,0.7275387266854287,113806,0.3284371868557177
ENSG00085565,PPFIA2,68.97029371158754,0.3710885526153409,187211,0.42985910927170623
ENSG00093555,RBPMS,9.025773291635486,0.3211073111954118,118000,0.46161061882093757
ENSG00086503,MBOAT2,94.89434523550338,0.6378546227093493,164266,0.3089260287470148
ENSG00099551,MBOAT2,75.6925023098716,0.8718539926504167,128526,0.3586959510479794
ENSG00024198,MBOAT2,60.61762598253361,0.2898746310470126,184556,0.5373650391300513
ENSG00059048,STAG2,39.29204040940603,0.6995004219238915,69359,0.5865559408070773
ENSG00032321,RBPMS,52.09236448234063,0.7018667497945683,75199,0.4089852705838121
ENSG00072520,MBOAT2,83.54803075887803,0.6831733374961535,121735,0.5804231394407336
ENSG00076552,STAG2,85.45903945798852,0.7920027905838728,156768,0.5048698869148421
ENSG00050625,CEP350,92.68494941142481,0.5756326814217824,120005,0.39061008954751264
ENSG00068176,CDR2,89.64949800202659,0.9978215000499874,13458,0.34825561751226086
ENSG00082200,STAG2,1.3316689894631195,0.5193660186200812,81793,0.6556658205214686
ENSG00040355,CEP350,29.80618667260744,0.5025449689849392,177860,0.48359694723291746
ENSG00035862,CDR2,40.68384900259229,0.022596434529147058,102957,0.3647971950502091
ENSG00061305,ZDHHC20,19.659100692568575,0.7851347697130145,10873,0.392678904028435
ENSG00087865,MBOAT2,0.29696753038278567,0.9482271484731164,29923,0.3559787399183041
ENSG00067841,TTN,28.343748001572244,0.5355112394131749,43476,0.6567945365109759
ENSG00040341,MAP3K4,28.82838152792254,0.32609154334453805,198574,0.3876997166662786
ENSG00047111,KIAA0190,47.74671522760847,0.3585352407280352,31311,0.6599865460891586
ENSG00027534,RERE,80.54561649377848,0.9299049920922268,60045,0.6382983172829996
ENSG00093706,RBPMS,5.296919106140896,0.648812119014829,94652,0.5056455975043174
ENSG00089514,PPFIA2,68.77829321908253,0.9085288200412232,68004,0.612242233602988
ENSG00010098,CDR2,72.6499316643703,0.653569720492843,29766,0.44768262845398415
ENSG00073115,FAM58A,86.96038987069372,0.3861431764765234,169052,0.5238240397032953
ENSG00037925,FOXP1,95.57797351311548,0.4330680094812831,94753,0.3760816847545128
ENSG00061998,MAP3K4,48.18412259537271,0.5291338353742574,139292,0.5795225366087795
ENSG00070433,ANKS6,9.172963885745967,0.5888766884282759,67422,0.5168601937772337
ENSG00026068,ALOX12,57.64258723538076,0.6078546152478738,18825,0.3649065544155303
ENSG00008775,HNRNPU,83.76490785049573,0.45198106563250984,48424,0.38859622718603337
ENSG00069838,STAG2,79.29665850362575,0.03865465898930509,154671,0.5860235350383802
ENSG00097720,CEP290,84.33214967188621,0.6140903412678865,123195,0.5732240590703199
ENSG00065733,MBOAT2,89.3619494540784,0.5024527713423301,95845,0.48912469262210023
ENSG00049607,STAG2,78.30785218914423,0.6727744642511769,103390,0.48596168791817945
ENSG00070117,PTK2,27.474364784904516,0.7266914703060937,47800,0.30482347938591886
ENSG00008657,SMO,42.69724458493342,0.32802789117656783,110097,0.37139813150154427
ENSG00073595,ALOX12,26.129463794869025,0.2667740478653682,41745,0.5298510159370245
ENSG00067497,ZDHHC20,80.44967242769381,0.15170046101215284,183473,0.5117540470068507
ENSG00096703,SMO,38.77857368608264,0.5306433091022017,30841,0.41758987638948414
ENSG00009623,ALOX12,75.99370943077119,0.06548311885814406,89796,0.6764000991560976
ENSG00092714,HNRNPU,68.78612923106513,0.9745642649719157,156430,0.4063195238239048
ENSG00086509,HIPK3,83.4725083041618,0.10190489134566061,101911,0.48218069613559533
ENSG00099832,PPFIA2,2.541645497086309,0.3920683357972473,28631,0.5526321678586491
ENSG00028273,MTR,47.908837718415434,0.06535943672630229,169407,0.6156464815934297
ENSG00040251,MAP3K13,8.408673141091628,0.9339777234282701,4153,0.5917232885214305
ENSG00009489,FAM58A,87.34449482093157,0.2535218426724969,19663,0.6609843380348823
ENSG00068978,Sestd1,35.11807163439376,0.9760540967320427,147142,0.6128251000737731
ENSG00004710,ALOX12,13.909689763627032,0.9297865399365232,184564,0.5333716223201909
ENSG00037991,ALOX15,77.46022841735781,0.5277021876783252,172912,0.6597768118852475
ENSG00046063,HNRNPU,25.07136856820339,0.9624440757990979,179750,0.36112652164956327
ENSG00011559,CEP350,41.40208431178998,0.3056782079435937,190328,0.3116482574230501
ENSG00057201,CEP350,34.017581430968505,0.622404160794306,192406,0.6426515164411223
ENSG00090745,MAP3K13,11.617486647135822,0.2121661890164438,93169,0.36951926554042164
ENSG00054705,FCHO2,76.47908404524152,0.8537595774690134,159566,0.5385624734039232
ENSG00028369,MAP3K13,11.556679611485855,0.592427078873402,107158,0.6904979627736392
ENSG00099800,MAP3K13,4.869736751885356,0.9151388308291108,40656,0.34914516355983644
ENSG00009885,HIPK3,89.4765897677948,0.6005735841023407,82057,0.43644393654256103
ENSG00003707,TTN,37.866764812205346,0.6090541916257425,58686,0.3423002832972789
ENSG00054016,NCF2,87.45929789599352,0.7343218250648691,197714,0.4875650040401138
ENSG00034880,DNMT3B,90.33705179364095,0.051584666871950846,88711,0.49877535259568356
ENSG00009157,KIAA0190,33.313995383994055,0.45897746503688586,23027,0.5101534687322826
ENSG00055052,MAP3K4,63.222204760749825,0.22127007313463465,14731,0.5961914513604394
ENSG00054231,CEP350,36.76270581364487,0.9342939918269844,58825,0.5131315886419944
ENSG00065467,HIPK3,22.862691788379273,0.9030100788443831,193703,0.4613825243716574
ENSG00062016,HIPK3,86.33968443933215,0.7822529945809953,130751,0.5452754564218278
ENSG00090799,PTK2,85.75028572647743,0.9130206456741373,177076,0.39948439634538735
ENSG00037864,CDR2,93.14829193133096,0.870120524591936,146764,0.32999255931988125
ENSG00076462,ANKS6,5.19260595105131,0.5716866066948639,156520,0.38955924533011027
ENSG00050479,NCOR2,88.98866763964341,0.9528536548268861,171565,0.45169176506502473
ENSG00089884,Sestd1,39.63670779664059,0.513632239524829,98622,0.45820469229538136
ENSG00092394,SMO,47.88255469714456,0.9859846671843142,133592,0.6266542999593776
ENSG00037796,MAP3K4,69.8056506129909,0.9615278762566312,122248,0.45932312820568516
ENSG00088779,MAP3K13,7.526969228009806,0.931686074635995,71829,0.6311283182042411
ENSG00086106,ALOX15,90.35905633215748,0.3362759283457013,155788,0.6497698529421618
ENSG00049526,FOXP1,4.380821378572042,0.3180018917006625,127961,0.41316050410446337
ENSG00084315,SMO,95.38769751962313,0.4458722917777468,29120,0.6691727255710992
ENSG00005086,ANKS6,50.43959100197721,0.18083860667510587,137290,0.37851247325122583
ENSG00097032,TANC2,0.7709588165679349,0.11763531195168053,174168,0.6334623885555435
ENSG00058771,FAM58A,84.45718715947447,0.6855039801636057,58787,0.5047344415883651
ENSG00061211,NCF2,69.82563046641609,0.41488993774091076,64989,0.44077142756256005
ENSG00014774,CEP350,86.72270573188871,0.6112765081689495,45664,0.45260519012103795
ENSG00062137,ZDHHC20,13.547797584728805,0.29344855288922655,47904,0.33012541651628113
ENSG00078982,ANKS6,72.18972008373281,0.3332669485702954,186482,0.42151752167670214
ENSG00075056,ALOX12,1.0087061948979459,0.6769785181081578,3639,0.4499820104139871
ENSG00050446,NCOR2,18.51414668727569,0.2675359617042593,102048,0.34341101536591745
ENSG00098926,DNMT3B,53.50878232317056,0.1546626796777264,50729,0.637268481144623
ENSG00006566,MAP3K4,55.926151294725656,0.9198172724501655,52864,0.5346148927298917
ENSG00093645,HNRNPU,65.92582377703368,0.7390015432210197,40430,0.6273413872490534
ENSG00024469,ALOX12,37.375183240271234,0.15962057675766328,127711,0.45511369870948265
ENSG00015862,HNRNPU,69.66756459435257,0.21916961190899897,83980,0.38163771749465575
ENSG00045741,MTR,72.91555206985771,0.32889647404716826,196919,0.5603624708381314
ENSG00032266,RBPMS,74.14092264596012,0.48310797139128625,198730,0.6078032039697736
ENSG00055774,FOXP1,31.84733331549311,0.08907768087011647,87487,0.542090560140651
ENSG00095180,CDR2,43.56606080463224,0.2094856660430845,2879,0.4439848960906557
ENSG00025079,ALOX12,88.74840349446603,0.013533851332783953,188599,0.6815719300740579
ENSG00088563,HNRNPU,88.91271337211927,0.5972505351313063,158921,0.6457253300776198
ENSG00080625,MBOAT2,32.37367846766713,0.8321125088375301,49828,0.6757289627886014
ENSG00022653,HNRNPU,76.46800945762787,0.17895550214857503,89617,0.533479922056652
ENSG00062394,NCF2,60.71062502567028,0.8843926698306137,29160,0.6283395761917427
ENSG00058337,HIPK3,71.36347173486269,0.39919602714859237,185573,0.5914309724404894
ENSG00071193,TTN,9.672833628314025,0.320375276177137,28905,0.673112392047486
ENSG00038224,CEP350,54.26609350931664,0.22145153225068337,91051,0.35464365946465487
ENSG00084398,ALOX15,75.0363933540893,0.9789001355083506,112488,0.4329119544463145
ENSG00034135,NCOR1,11.37242593462533,0.24977389614786627,143083,0.33490806057116546
ENSG00095874,CEP350,99.05478729963968,0.3678385993762493,191511,0.3453930338459531
ENSG00021569,PTK2,45.38141748219275,0.09347911458336211,94313,0.35608455319919735
ENSG00064698,TANC2,27.625110970141066,0.9694207303315714,160036,0.6115954371108266
ENSG00061364,NCOR1,53.39273222913508,0.04163139302680707,102254,0.5130517500787464
ENSG00076923,PTK2,36.59223666441355,0.37016134938029477,81375,0.6035574619491523
ENSG00039351,MTR,44.53529816032136,0.19926290417266235,21037,0.3959213560482031
ENSG00028597,Sestd1,42.20431023995385,0.31946515105509565,139254,0.5061725055543297
ENSG00038698,CDR2,16.486267285844768,0.14568076895480753,197979,0.49203755124209425
ENSG00048230,NCOR2,6.785480900514629,0.2764312148367243,111062,0.41496477852633395
ENSG00030474,ANKS6,17.16854087581631,0.33022282235407974,121213,0.5848630770814298
ENSG00077792,MAP3K4,91.87769339378575,0.2715539140187099,64086,0.3151981197864459
ENSG00072510,NCF2,98.22683818984703,0.5995445621012457,109498,0.541461265259803
ENSG00025173,KIAA0190,95.07890971102555,0.4142363256995696,184823,0.38834306417847625
ENSG00074159,ANKS6,96.09837672613348,0.26718002653707074,170129,0.6120792099875378
ENSG00071066,FAM58A,47.66426528612022,0.5297330141527182,188310,0.6090890609407511
ENSG00095859,NCOR1,82.86409955046175,0.29305459289516833,143406,0.4559390597485711
ENSG00045844,NCOR2,34.178474497979906,0.6555982565967169,34169,0.35822386742861634
ENSG00067110,NCOR1,87.66103769093782,0.862326010170008,31793,0.6443447450781958
ENSG00043732,ZDHHC20,38.82427453668236,0.8759730044723755,137049,0.37899771302237045
ENSG00021849,ZDHHC20,47.81924680872602,0.14998854103724812,178135,0.37443601686022326
ENSG00057872,TTN,77.42932573040419,0.077134131417394,59708,0.6120864875501981
ENSG00007448,Sestd1,62.58641597921979,0.7492288915853287,133493,0.5902585990744604
ENSG00050319,Sestd1,17.69952441295012,0.9210033593387326,6814,0.6263809613987694
ENSG00068810,FOXP1,91.67732012088511,0.5296209361879725,12937,0.6600055820740749
ENSG00084155,FCHO2,27.656706947138197,0.07203914285069912,84518,0.6674786295647434
ENSG00033200,NCF2,2.836679475385262,0.6860702085094456,85396,0.6166072430963776
ENSG00013796,SMO,68.11802309294346,0.13707887361801263,94079,0.4874991146049754
ENSG00030807,MAP3K4,5.817939144852602,0.42806982344216604,164206,0.4082362510409371
ENSG00028398,KIAA0190,48.73125529080696,0.6812926637000429,123550,0.535254753431141
ENSG00003198,HNRNPU,28.872594943330366,0.8627203367648343,38956,0.4187433343667624
ENSG00006193,ALOX12,69.16165807328679,0.5174911426828966,46740,0.5406430191669386
ENSG00023380,ALOX15,39.88556957750884,0.3255942741287595,173743,0.6126673205675388
ENSG00031336,RERE,17.764843355820105,0.4955665251683805,119197,0.5109477735689876
ENSG00055676,FOXP1,2.235599089643925,0.16243579428169375,94101,0.6508807313322453
ENSG00060841,PPFIA2,98.81846430708748,0.4665926399900512,145410,0.6723065658081154
ENSG00074644,KIAA0190,15.845302817398043,0.6092349224983277,124554,0.5896427798722861
ENSG00016272,ZDHHC20,98.84300301770635,0.2736103285114282,47484,0.4788448081678516
ENSG00056775,MAP3K4,65.12387545906847,0.4141501066332969,22357,0.6384870811984804
ENSG00000181,PTK2,57.87779549451927,0.939500154787999,160056,0.4714363177359455
ENSG00046981,KIAA0190,32.76418525672082,0.021377854192006884,108998,0.4953951668031629
ENSG00011990,PTK2,67.86857161145548,0.8623911189991464,110775,0.6088099054917172
ENSG00048074,HIPK3,86.39227055783421,0.8239103487629053,197036,0.5787893871202223
ENSG00020490,HNRNPU,34.31615849218698,0.34689606988634547,42082,0.5118083911340435
ENSG00001733,PPFIA2,46.47412039793492,0.2979292691260066,105283,0.37977721336568543
ENSG00086252,MAP3K13,4.924764760006539,0.7070506931263217,92977,0.4770517759168385
ENSG00092206,MBOAT2,98.28578959613726,0.8906002235187683,73029,0.31876053740461885
ENSG00099641,ZDHHC20,61.760042330566215,0.05022809090459568,76009,0.4879421370369944
ENSG00083790,ANKS6,94.80361443181131,0.527472323507867,133196,0.5079390082530673
ENSG00021902,MBOAT2,23.424104211452423,0.27190496761366,122797,0.6126093103692831
ENSG00077372,FCHO2,33.28466822504434,0.14016708365105868,44546,0.6811681783636968
ENSG00042817,MAP3K4,33.50919867831868,0.47468686735497456,125476,0.4855635689460065
ENSG00072940,CEP290,54.889537180661485,0.10634332748212816,86293,0.32635022159518906
ENSG00000271,ANKS6,1.312344886968364,0.5305943590922356,81768,0.3158877689816953
ENSG00013725,CEP290,90.07127650001333,0.030472347442397796,66356,0.48750419752331275
ENSG00070317,MAP3K4,58.751852870108834,0.5557117776142392,57569,0.6959864741694396
ENSG00040425,CEP290,73.00755519368533,0.3073150022678385,169709,0.46603108781933494
ENSG00026363,HIPK3,74.174266307193,0.8378909708735531,19398,0.6889475683020625
ENSG00046462,STAG2,15.8655963144124,0.5120189935807401,169391,0.3763877685091996
ENSG00079345,ITCH,57.082697553691716,0.5440469810023807,69504,0.4412071905406971
ENSG00012931,RBPMS,72.86113764424502,0.7200596944368308,158998,0.3847307121477217
ENSG00050910,Sestd1,10.642331184917008,0.19233074542260775,9623,0.5114074587090605
ENSG00017204,ZDHHC20,16.542395314611525,0.09364560952230072,91160,0.37995840032081596
ENSG00000408,CDR2,3.0699284134883986,0.8709806160781117,70802,0.45567036449339576
ENSG00089699,KIAA0190,51.41214231316322,0.925600477523323,196672,0.42800662678645623
ENSG00053176,HIPK3,77.65485508932821,0.7372659164177975,127089,0.6499389705151686
ENSG00013228,ALOX12,96.9487699614973,0.8572107820543571,53425,0.45105520979740504
ENSG00056282,MAP3K13,31.622561334577735,0.6459543241035949,64601,0.42607014728387554
ENSG00043482,PPFIA2,8.340500416278484,0.5496001395858694,198355,0.5118825955674695
ENSG00068417,ZDHHC20,92.80874779013531,0.6928069666443359,111005,0.6434624227872786
ENSG00050105,ALOX12,5.460729844879508,0.7385112731487117,25386,0.6482107101362915
ENSG00060493,NCOR1,2.8372807948469525,0.17990440768942306,117188,0.4750241152186573
ENSG00022809,CDR2,32.601643739260055,0.8258723854493255,32427,0.5989588831096505
ENSG00024852,KIAA0190,28.430637431624206,0.9076684699369735,185874,0.42598575975549513
ENSG00092513,MTR,71.40197478568716,0.6110802975330257,149457,0.30702736202916686
ENSG00044771,FAM58A,18.92806390049201,0.3594269158346971,31143,0.49624340872914985
ENSG00001540,ALOX15,45.62501054219381,0.22805464212814863,77264,0.4510808791015262
ENSG00000704,PPFIA2,90.27955925067286,0.6011078563331397,71727,0.6212578040889821
ENSG00051565,PTK2,11.678731398686992,0.06631517084662486,80393,0.6802994959564108
ENSG00005465,ALOX12,67.71612328817338,0.9160497809056298,128133,0.5877950661767147
ENSG00003735,FOXP1,63.604256628365476,0.4830954146010171,59192,0.3932301996206511
ENSG00028320,HIPK3,79.56080208056295,0.8184322891323296,10227,0.5769497799753608
ENSG00079153,DNMT3B,72.221969944026,0.9331996496359863,12039,0.43293307865222297
ENSG00050079,HIPK3,59.1069488953332,0.19231654876976845,197743,0.46801347983966324
ENSG00033465,MAP3K4,14.689351653073556,0.7189500556126857,47611,0.5891455828969216
ENSG00054347,ALOX12,5.692267578907828,0.7664075410707438,9894,0.3852292391411225
ENSG00035917,DNMT3B,13.82917405614813,0.9395834844511317,58559,0.4698506687896473
ENSG00067253,STAG2,32.022610776349744,0.39906017130732163,162249,0.37361943231253103
ENSG00032704,MAP3K4,22.845270175532185,0.07626225328299052,159476,0.4870235091554636
ENSG00029255,RERE,33.00882100963162,0.7295426004780222,92014,0.6491716194061545
ENSG00000382,STAG2,38.52950854370791,0.1652686245652233,45600,0.548493072416683
ENSG00046905,HNRNPU,61.04511448326488,0.42263094997036366,176937,0.45258846520678964
ENSG00075217,Sestd1,44.78564160318198,0.9394023294152714,35471,0.39841428873852824
ENSG00012251,MAP3K4,55.0777343874836,0.09049913658931252,4440,0.6230848665809521
ENSG00042292,FCHO2,73.07032620032959,0.5387893561225293,121211,0.547040426804129
ENSG00072126,CEP290,55.579593062334276,0.05294200758506307,152343,0.5117664537661137
ENSG00015497,TTN,10.685519566312628,0.8228962665924371,196435,0.49846016665946885
ENSG00053031,MBOAT2,42.01352921921638,0.17863412281537017,187002,0.49391809394918884
ENSG00095401,RBPMS,14.20306560104706,0.04445667372341122,97931,0.6918339765805082
ENSG00002721,SMO,77.0261685433427,0.53296250095069,129127,0.6147196511284214
ENSG00006381,FAM58A,44.65649516985627,0.5667476444512831,62142,0.385250547027412
ENSG00070368,NCF2,95.74866950482678,0.6586776155968573,72852,0.49425753381643023
ENSG00018961,MAP3K4,22.387392967025733,0.8626205042654405,90316,0.6214886717419996
ENSG00003206,STAG2,49.11030309633744,0.05722176225751341,91018,0.5364806423481709
ENSG00091058,TTN,7.682274784123166,0.6498241206838752,29451,0.6467502428994877
ENSG00083965,MTR,91.78997181789445,0.08619421821416062,187266,0.6602052150276756
ENSG00037560,MAP3K13,24.186539421314258,0.8008264331784394,21306,0.4105247169211861
ENSG00044109,FCHO2,75.70094549147483,0.35711847355432946,115976,0.5158169178777603
ENSG00007086,DNMT3B,57.639643039029686,0.4341251317324334,74791,0.549230707846015
ENSG00039785,ZDHHC20,1.9427352401339748,0.5443838379934173,161552,0.6749948775595559
ENSG00082849,MAP3K4,96.52466989329808,0.9319103809881063,146969,0.5733422355846991
ENSG00001202,KIAA0190,93.9732709463277,0.8974824351388462,137356,0.39135592330886015
ENSG00009636,Sestd1,77.32772359059146,0.5935280683124925,126117,0.6756358716408548
ENSG00014594,NCOR2,95.2620476282919,0.32244497298057095,4750,0.3880232766564579
ENSG00058747,RBPMS,72.06642506259425,0.9469209465072748,158641,0.35199009197007475
ENSG00020084,HNRNPU,29.84444889239699,0.7743350345151345,88369,0.6770232264390958
ENSG00057892,HIPK3,42.18259927822328,0.8210316982887862,137008,0.36611091856842254
ENSG00074519,PTK2,17.808567525433894,0.3028672962276818,27381,0.4864166783486433
ENSG00068317,TTN,85.82057898903105,0.010956387574510895,101445,0.5808991920225641
ENSG00038209,FAM58A,42.00829638013101,0.7069027173874466,188267,0.3773214159188907
ENSG00029568,SMO,9.337620252857404,0.31379240590227164,179753,0.5781079963087735
ENSG00076444,FOXP1,34.77832923842868,0.961191680231685,143704,0.646845602631649
ENSG00018247,TTN,32.00200710258172,0.5556004565058887,24522,0.34737214183110554
ENSG00047805,SMO,86.79683449452953,0.9969502487483128,179369,0.47526935937704706
ENSG00000615,NCF2,6.7093478366872965,0.05224965170347107,184685,0.4611263925986817
ENSG00072211,KIAA0190,73.8986677696213,0.41761722749290076,196359,0.44614227287831254
ENSG00071285,CEP290,9.584170391350833,0.6889672874817546,63399,0.31907623626983816
ENSG00029729,MAP3K4,60.9910276959331,0.22003988867008262,162195,0.4518473606537586
ENSG00051426,DNMT3B,33.325324310063046,0.26380955125237093,71528,0.6637077160979391
ENSG00009048,KIAA0190,21.200520320463788,0.7272537162894982,44130,0.3098182324030515
ENSG00044943,CEP350,56.626485800046375,0.6406476111894124,99300,0.47173653650874925
ENSG00040685,RERE,83.03329084187816,0.025812773450084703,93833,0.5255853062782798
ENSG00067956,CEP350,34.90511112361689,0.25709506367590884,59792,0.36673742390446257
ENSG00038840,ALOX12,73.096414468077,0.6783802831513625,64573,0.4370437635566603
ENSG00020332,HIPK3,39.51525783727048,0.20405740660489702,9322,0.4814051124317984
ENSG00072571,MBOAT2,2.3031868543868073,0.8910234889917167,7477,0.5294912238658073
ENSG00072258,FAM58A,7.875157264441446,0.33974859316157735,105490,0.3960589291729507
ENSG00059314,RBPMS,43.94869316999686,0.324002014275116,28132,0.566311254880346
ENSG00004403,MAP3K4,47.29807734567557,0.9984254829921192,124372,0.46863212224692063
ENSG00027028,ZDHHC20,73.63512706609956,0.11339259422469006,8363,0.31474875521629275
ENSG00061045,CEP350,72.40515801539642,0.49841573518383964,61034,0.6834065833486163
ENSG00081720,Sestd1,89.80969792409685,0.11360563675468816,148230,0.40948717896003295
ENSG00085404,TTN,28.24663835311627,0.5000648055815894,85818,0.5396874268552554
ENSG00037373,NCF2,33.81957995687844,0.2470413052643099,46873,0.43263842604147923
ENSG00031413,SMO,69.63801312606503,0.4058074169996334,80871,0.5385180392468969
ENSG00050660,NCOR1,12.459991876989218,0.9016832732880228,122871,0.6394724495367993
ENSG00092672,FAM58A,84.12124876578235,0.13768708267339191,133822,0.3151207877443564
ENSG00037350,ZDHHC20,34.480875652939545,0.5315913501250962,19620,0.592930205928732
ENSG00023274,FCHO2,16.21949035641729,0.5609337416123873,133863,0.6338059565118477
ENSG00028127,DNMT3B,43.50156179248123,0.17007016935486752,173177,0.5716821141386055
ENSG00012081,PPFIA2,42.52954814072384,0.9825051931319257,109840,0.34433867814702346
ENSG00076659,ANKS6,46.14006444413724,0.058541116226733525,109041,0.41876413595032735
ENSG00058536,RBPMS,9.254651061453345,0.9793944576318965,195720,0.6203427716153149
ENSG00092937,NCOR1,7.383529452952975,0.15977659951844136,198977,0.6952875980389333
ENSG00097869,CDR2,87.95993496203602,0.7175513098251811,37285,0.3299016569828419
ENSG00076158,RERE,39.21906532600742,0.333037843508145,171271,0.602783651152578
ENSG00044642,MAP3K13,7.428489333910859,0.6740230178392115,188955,0.5550301792270422
ENSG00024382,TANC2,75.61597701523482,0.04936586508753038,75689,0.4201534162002174
ENSG00038641,TTN,9.068430758582046,0.7596661423974246,53581,0.6569214109057804
ENSG00086877,CEP290,86.46769536500724,0.29687713819387074,165407,0.4858747457700964
ENSG00048591,EBP,5.906252662531419,0.41589315625247203,181491,0.6572028503685726
ENSG00044796,TTN,22.891370132725175,0.8868769398878278,92022,0.30910429634077025
ENSG00072182,FAM58A,78.5833662694087,0.6330562625441613,151574,0.3379045556666016
ENSG00043216,PPFIA2,82.28858450577651,0.9236973636078695,7432,0.36279708238724484
ENSG00038504,PPFIA2,84.79465764461844,0.9797701469819733,127251,0.5958803015583949
ENSG00015413,ALOX15,64.20074474153571,0.4330921877563846,49987,0.6496548366778964
ENSG00025849,ZDHHC20,48.7710740939032,0.09898026553299322,47821,0.6892661684900574
ENSG00062024,CDR2,69.59529970449483,0.5200326801426045,75497,0.3540940149518957
ENSG00017552,CEP290,69.09035464651015,0.575782506146834,195555,0.528123261030714
ENSG00011681,ANKS6,36.22400672985455,0.20577976660336506,34924,0.5384773127456641
ENSG00032112,MAP3K13,33.311512456856704,0.4954647019926137,147680,0.495728651273902
ENSG00080464,PTK2,20.93763875204875,0.6258483480119076,39484,0.4739120865450971
ENSG00085557,Sestd1,65.37729309675494,0.5953449802461109,185049,0.41842870122420933
ENSG00057656,Sestd1,62.725212095673754,0.29901574339456005,181758,0.32274376217836825
ENSG00038076,ZDHHC20,40.543631552949755,0.6590400391864585,8510,0.5495378443120127
ENSG00078968,HIPK3,5.665831607565375,0.9515373594329666,150356,0.6209487314091866
