smiles,dose,freq,efficacy
CC/C(=C(\c1ccccc1)/c1ccccc1)c1ccc(OCCN(C)C)cc1,17.586,1.0821,0.503
CN1C(=O)CN=C(C2=CN=CC=C2)C3=CC(=CC(=C3)N4CCNCC4)C5=CN=CC=C5,57.313,0.7311,0.6957
CC1CCCCC1N2C(=O)C3C4CCC(O)CC4N(C)C3C5=CC=CC=C5C2=O,18.877,0.9956,0.6287
CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34C,51.714,0.951,0.7734
O=C1OC2NC(=O)NC2C1O.[Pt],1088.454,0.3324,0.5207
CC1=NC(=CN1C2=CC=C(C=C2)C#N)C3=CC=C(C=C3)C#N,2.784,0.9877,0.6632
CC1=NC(=CN1C2=CC=CC=C2)C3=CC=CC=C3C#N,1.055,0.9817,0.6588
CC1CC(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C)C)C,189.027,0.3222,0.758
CCCCC(=O)NC1=CC(=C(C=C1)C2=CC(=O)N3C2=CC=C3F)F,333.919,2.0917,0.9332
C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)F,2469.691,0.6527,0.7955
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,379.95,0.3604,0.7692
ClCCN(CCCl)P(=O)(O)OCC1CCN(C)CC1,1244.091,0.3472,0.461
CCCCC(=O)NC1=NC(=O)C(CF)=CN1,2747.091,2.0411,0.734
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC(=CC=C3)N4CCNCC4)C5=CC(=CC(=C5)N6CCNCC6)C7=CN=CC=C7,123.719,1.8547,0.8303
CCCCCCCCC1CC2C3OC2CCC4C5OCC6CC(CC6C5O)CC4C3CC1O,1.659,0.6539,0.6101
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,79.527,0.3628,0.7176
CC1=NC2=CC=CC=C2N1C3=CC=C(C=C3)C4=NC5=CC=CC=C5N4C(C)C,649.235,0.9276,0.9095
CCC1(CC2C(C1)CC1C3C2N(CC2C(C3C2O)O)C)C=CC=C1,15.292,1.0094,0.6474
CC/C(=C(\c1ccccc1)/c1ccccc1)c1ccc(OCCN(C)C)cc1,23.0,1.0702,0.5937
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC=CN=C3)C4=CC(=CC(=C4)N5CCNC5=O)C6=CN=CC=C6,504.432,0.7124,0.8615
O=C1OC2NC(=O)NC2C1O.[Pt],576.34,0.3022,0.5226
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,167.5,0.3397,0.7745
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC=CN=C3)C4=CC(=CC(=C4)N5CCNC5=O)C6=CN=CC=C6,634.972,0.7142,0.8991
N.N.[Pt]=O,140.868,0.3453,0.4831
CC1CC(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C)C)C,98.429,0.3264,0.6488
CCC1(CC2C(C1)CC1C3C2N(CC2C(C3C2O)O)C)C=CC=C1,28.72,1.0008,0.6321
CCCCCCCCC1CC2C3OC2CCC4C5OCC6CC(CC6C5O)CC4C3CC1O,1.161,0.6822,0.6381
CC1C2=NC3=CC=CC=C3N2C(=O)NC1C(=O)NC4=CC(=C(C=C4F)F)F,1.191,1.0617,0.638
CC1C2=NC3=CC=CC=C3N2C(=O)NC1C(=O)NC4=CC(=C(C=C4F)F)F,0.541,0.9688,0.709
CCCCC(=O)NC1=CC(=C(C=C1)C2=CC(=O)N3C2=CC=C3F)F,344.674,2.1666,0.9134
CC(=O)N1CCN(CC1)C2=CC(=CC=C2)C3=NC4=CC=CC=C4N=C3SC5=CC=CC=C5Cl,269.054,0.9759,0.7813
CC1C2=NC3=CC=CC=C3N2C(=O)NC1C(=O)NC4=CC(=C(C=C4F)F)F,1.863,1.0187,0.6439
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,900.165,0.0337,0.8311
CC/C(=C(\c1ccccc1)/c1ccccc1)c1ccc(OCCN(C)C)cc1,43.993,1.0331,0.563
O=C1OC2NC(=O)NC2C1O.[Pt],558.085,0.3584,0.5387
CCCCC(=O)NC1=CC(=C(C=C1)C2=CC(=O)N3C2=CC=C3F)F,563.422,2.0157,0.9801
CC1=NC(=CN1C2=CC=CC=C2)C3=CC=CC=C3C#N,0.497,0.9784,0.7544
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,264.976,0.0356,0.7822
O=C1OC2NC(=O)NC2C1O.[Pt],710.259,0.3545,0.4997
CC(=O)N1CCN(CC1)C2=CC(=CC=C2)C3=NC4=CC=CC=C4N=C3SC5=CC=CC=C5Cl,213.288,1.0906,0.7988
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,551.985,0.0343,0.8094
CC1=NC(=CN1C2=CC=C(C=C2)C#N)C3=CC=C(C=C3)C#N,2.094,1.0779,0.6967
CC1CC(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C)C)C,200.847,0.3215,0.7577
CC1CC(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C)C)C,214.172,0.313,0.8389
CS(=O)(=O)NNC(=O)C1=CC=CC=C1SC2=NC3=CC=CC=C3N=C2C4=CC(=CC=C4)F,2523.736,1.0542,0.9251
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,62.247,0.3168,0.6534
CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34C,20.719,1.0184,0.72
ClCCN(CCCl)P(=O)(O)OCC1CCN(C)CC1,287.394,0.2991,0.4135
ClCCN(CCCl)P(=O)(O)OCC1CCN(C)CC1,309.84,0.3295,0.3779
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,207.71,0.3362,0.6566
CN1C(=O)CN=C(C2=CN=CC=C2)C3=CC(=CC(=C3)N4CCNCC4)C5=CN=CC=C5,118.754,0.7559,0.7594
O=C1OC2NC(=O)NC2C1O.[Pt],285.006,0.3601,0.4575
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,230.606,0.0331,0.8191
CCC1(CC2C(C1)CC1C3C2N(CC2C(C3C2O)O)C)C=CC=C1,30.241,1.0337,0.6371
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC=CN=C3)C4=CC(=CC(=C4)N5CCNC5=O)C6=CN=CC=C6,328.14,0.8089,0.8683
CN1C(=O)CN=C(C2=CN=CC=C2)C3=CC(=CC(=C3)N4CCNCC4)C5=CN=CC=C5,143.538,0.7168,0.8165
CC1=NC(=CN1C2=CC=CC=C2)C3=CC=CC=C3C#N,1.184,1.0444,0.6434
CC1C2C(C3=CC4=C(C=C3C2O)OCO4)C5=CC6=C(C=C5O)OCO6,196.643,1.0359,0.6452
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,93.315,0.3401,0.5608
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,61.556,0.3062,0.6179
CS(=O)(=O)NNC(=O)C1=CC=CC=C1SC2=NC3=CC=CC=C3N=C2C4=CC(=CC=C4)F,2505.393,0.9754,0.8558
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,472.113,0.0349,0.7753
CS(=O)(=O)NNC(=O)C1=CC=CC=C1SC2=NC3=CC=CC=C3N=C2C4=CC(=CC=C4)F,564.06,0.9348,0.8577
C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)F,584.234,0.7283,0.8058
CCCCCCCCC1CC2C3OC2CCC4C5OCC6CC(CC6C5O)CC4C3CC1O,3.078,0.7069,0.5823
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(CC5(C)O)CC4C2(C)O)C)C2CC(CC(O)C(OC(=O)C)C2OC(=O)C)OC(=O)C,94.374,0.326,0.7314
CC1CC(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C)C)C,176.136,0.31,0.7203
CC1C2=NC3=CC=CC=C3N2C(=O)NC1C(=O)NC4=CC(=C(C=C4F)F)F,1.044,0.9154,0.6859
CS(=O)(=O)NNC(=O)C1=CC=CC=C1SC2=NC3=CC=CC=C3N=C2C4=CC(=CC=C4)F,1314.238,0.9305,0.8667
CC1CC(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C)C)C,362.797,0.3088,0.7903
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,418.713,0.0333,0.784
CC1=NC(=NC(=N1)NC2=CC=C(C=C2)OCC3CC3)NC4=CC=CC5=C4C(=O)NN5,302.716,2.1968,0.8715
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(CC5(C)O)CC4C2(C)O)C)C2CC(CC(O)C(OC(=O)C)C2OC(=O)C)OC(=O)C,45.335,0.3223,0.6724
CCCCC(=O)NC1=NC(=O)C(CF)=CN1,2145.893,1.8317,0.7382
CN1C(=O)CN=C(C2=CN=CC=C2)C3=CC(=CC(=C3)N4CCNCC4)C5=CN=CC=C5,106.132,0.772,0.8547
CC1=NC(=CN1C2=CC=CC=C2)C3=CC=CC=C3C#N,0.906,0.986,0.6697
O=C1OC2NC(=O)NC2C1O.[Pt],554.962,0.3129,0.4869
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,125.423,0.3191,0.7906
CCCCCCCCC1CC2C3OC2CCC4C5OCC6CC(CC6C5O)CC4C3CC1O,1.478,0.7138,0.6258
CC1=NC2=CC=CC=C2N1C3=CC=C(C=C3)C4=NC5=CC=CC=C5N4C(C)C,277.542,0.9383,0.8387
C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)F,1184.312,0.6073,0.7802
CC1=NC(=CN1C2=CC=C(C=C2)C#N)C3=CC=C(C=C3)C#N,1.231,0.9103,0.7066
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(CC5(C)O)CC4C2(C)O)C)C2CC(CC(O)C(OC(=O)C)C2OC(=O)C)OC(=O)C,105.098,0.3313,0.7284
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,61.306,0.3116,0.7314
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,94.554,0.3037,0.6688
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,330.403,0.3587,0.7296
CS(=O)(=O)NNC(=O)C1=CC=CC=C1SC2=NC3=CC=CC=C3N=C2C4=CC(=CC=C4)F,645.541,1.0063,0.8424
CC1=NC(=NC(=N1)NC2=CC=C(C=C2)OCC3CC3)NC4=CC=CC5=C4C(=O)NN5,282.131,1.8477,0.8673
CC/C(=C(\c1ccccc1)/c1ccccc1)c1ccc(OCCN(C)C)cc1,41.263,0.9837,0.591
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(CC5(C)O)CC4C2(C)O)C)C2CC(CC(O)C(OC(=O)C)C2OC(=O)C)OC(=O)C,114.91,0.3368,0.7291
CC1CCCCC1N2C(=O)C3C4CCC(O)CC4N(C)C3C5=CC=CC=C5C2=O,4.61,0.9511,0.62
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,65.822,0.3133,0.6301
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,571.936,0.0337,0.8198
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,124.608,0.3287,0.6754
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,94.621,0.3349,0.7681
CC1=NC(=CN1C2=CC=CC=C2)C3=CC=CC=C3C#N,1.868,1.0593,0.7413
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,180.416,0.3371,0.6705
CCCCCCCCC1CC2C3OC2CCC4C5OCC6CC(CC6C5O)CC4C3CC1O,2.576,0.6567,0.5598
ClCCN(CCCl)P(=O)(O)OCC1CCN(C)CC1,653.712,0.3307,0.4697
CC1CCCCC1N2C(=O)C3C4CCC(O)CC4N(C)C3C5=CC=CC=C5C2=O,11.987,1.0869,0.681
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,456.72,0.0325,0.8924
CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34C,26.973,1.0914,0.7866
CC1CC(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C)C)C,174.15,0.3395,0.7692
CC1CC(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C)C)C,195.711,0.3261,0.7802
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC(=CC=C3)N4CCNCC4)C5=CC(=CC(=C5)N6CCNCC6)C7=CN=CC=C7,73.841,1.8947,0.7951
CN1C(=O)CN=C(C2=CN=CC=C2)C3=CC(=CC(=C3)N4CCNCC4)C5=CN=CC=C5,68.116,0.7742,0.8131
CC1=NC2=CC=CC=C2N1C3=CC=C(C=C3)C4=NC5=CC=CC=C5N4C(C)C,250.195,0.9524,0.8262
CC1CCCCC1N2C(=O)C3C4CCC(O)CC4N(C)C3C5=CC=CC=C5C2=O,19.927,0.9401,0.7033
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,86.96,0.3212,0.6935
CC1C2=NC3=CC=CC=C3N2C(=O)NC1C(=O)NC4=CC(=C(C=C4F)F)F,0.866,1.0034,0.6961
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,28.25,0.3506,0.5056
N.N.[Pt]=O,60.122,0.2983,0.3463
CC1CCCCC1N2C(=O)C3C4CCC(O)CC4N(C)C3C5=CC=CC=C5C2=O,21.662,1.0368,0.8079
CC1C2=NC3=CC=CC=C3N2C(=O)NC1C(=O)NC4=CC(=C(C=C4F)F)F,1.029,1.0915,0.6464
CC1C2C(C3=CC4=C(C=C3C2O)OCO4)C5=CC6=C(C=C5O)OCO6,45.836,0.9218,0.5002
CCCCC(=O)NC1=CC(=C(C=C1)C2=CC(=O)N3C2=CC=C3F)F,604.229,2.0243,0.9758
CCCCC(=O)NC1=NC(=O)C(CF)=CN1,2193.083,1.8662,0.7213
CCCCC(=O)NC1=NC(=O)C(CF)=CN1,2647.889,2.0862,0.692
CCCCCCCCC1CC2C3OC2CCC4C5OCC6CC(CC6C5O)CC4C3CC1O,1.291,0.6513,0.5699
CN1C(=O)CN=C(C2=CN=CC=C2)C3=CC(=CC(=C3)N4CCNCC4)C5=CN=CC=C5,142.478,0.6763,0.8143
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC=CN=C3)C4=CC(=CC(=C4)N5CCNC5=O)C6=CN=CC=C6,300.406,0.6785,0.8123
CCC1(CC2C(C1)CC1C3C2N(CC2C(C3C2O)O)C)C=CC=C1,28.906,0.9355,0.6353
CC1CC(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C)C)C,237.294,0.3099,0.7368
CC1=NC(=NC(=N1)NC2=CC=C(C=C2)OCC3CC3)NC4=CC=CC5=C4C(=O)NN5,254.218,2.0001,0.9083
C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)F,1032.592,0.6462,0.7605
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,504.154,0.0319,0.7435
CC(=O)N1CCN(CC1)C2=CC(=CC=C2)C3=NC4=CC=CC=C4N=C3SC5=CC=CC=C5Cl,236.327,1.0239,0.8034
CN1C(=O)CN=C(C2=CN=CC=C2)C3=CC(=CC(=C3)N4CCNCC4)C5=CN=CC=C5,117.007,0.7277,0.794
ClCCN(CCCl)P(=O)(O)OCC1CCN(C)CC1,573.491,0.3027,0.4061
CC(=O)N1CCN(CC1)C2=CC(=CC=C2)C3=NC4=CC=CC=C4N=C3SC5=CC=CC=C5Cl,209.232,1.0071,0.8401
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC(=CC=C3)N4CCNCC4)C5=CC(=CC(=C5)N6CCNCC6)C7=CN=CC=C7,272.654,2.132,0.9316
CC1=NC(=NC(=N1)NC2=CC=C(C=C2)OCC3CC3)NC4=CC=CC5=C4C(=O)NN5,145.291,2.1893,0.9166
CC1=NC2=CC=CC=C2N1C3=CC=C(C=C3)C4=NC5=CC=CC=C5N4C(C)C,317.874,0.9859,0.8453
CCCCCCCCC1CC2C3OC2CCC4C5OCC6CC(CC6C5O)CC4C3CC1O,1.473,0.7162,0.5338
CCC1(CC2C(C1)CC1C3C2N(CC2C(C3C2O)O)C)C=CC=C1,32.656,1.0914,0.5827
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,271.143,0.0334,0.8125
O=C1OC2NC(=O)NC2C1O.[Pt],575.669,0.3152,0.4971
CS(=O)(=O)NNC(=O)C1=CC=CC=C1SC2=NC3=CC=CC=C3N=C2C4=CC(=CC=C4)F,568.386,0.9907,0.8722
CCCCC(=O)NC1=CC(=C(C=C1)C2=CC(=O)N3C2=CC=C3F)F,313.66,2.0695,0.9196
C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)F,574.242,0.7188,0.8021
CN1C(=O)CN=C(C2=CN=CC=C2)C3=CC(=CC(=C3)N4CCNCC4)C5=CN=CC=C5,60.236,0.8038,0.708
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,233.651,0.0363,0.8298
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,88.102,0.3153,0.6639
CC1CC(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C)C)C,186.15,0.3259,0.7354
CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34C,24.673,1.0229,0.6579
CC1=NC(=NC(=N1)NC2=CC=C(C=C2)OCC3CC3)NC4=CC=CC5=C4C(=O)NN5,312.807,1.8465,0.9501
CC1CCCCC1N2C(=O)C3C4CCC(O)CC4N(C)C3C5=CC=CC=C5C2=O,5.421,1.0317,0.6176
O=C1OC2NC(=O)NC2C1O.[Pt],619.952,0.3151,0.529
CC1=NC(=CN1C2=CC=C(C=C2)C#N)C3=CC=C(C=C3)C#N,2.563,1.0511,0.7102
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC(=CC=C3)N4CCNCC4)C5=CC(=CC(=C5)N6CCNCC6)C7=CN=CC=C7,277.73,2.184,0.9146
CC/C(=C(\c1ccccc1)/c1ccccc1)c1ccc(OCCN(C)C)cc1,22.621,1.0263,0.5652
CC(=O)N1CCN(CC1)C2=CC(=CC=C2)C3=NC4=CC=CC=C4N=C3SC5=CC=CC=C5Cl,227.966,0.9188,0.8384
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,1035.204,0.0319,0.8727
ClCCN(CCCl)P(=O)(O)OCC1CCN(C)CC1,628.074,0.301,0.4486
CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34C,27.257,0.9137,0.731
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,181.737,0.3144,0.7113
CCCCCCCCC1CC2C3OC2CCC4C5OCC6CC(CC6C5O)CC4C3CC1O,2.728,0.6932,0.5163
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,353.378,0.3135,0.7433
CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34C,29.441,1.001,0.7784
CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34C,46.365,0.964,0.7953
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC=CN=C3)C4=CC(=CC(=C4)N5CCNC5=O)C6=CN=CC=C6,1157.094,0.7497,0.7995
ClCCN(CCCl)P(=O)(O)OCC1CCN(C)CC1,712.554,0.3266,0.4391
CCCCCCCCC1CC2C3OC2CCC4C5OCC6CC(CC6C5O)CC4C3CC1O,1.438,0.6859,0.6346
CC1=NC(=NC(=N1)NC2=CC=C(C=C2)OCC3CC3)NC4=CC=CC5=C4C(=O)NN5,345.712,1.9589,0.9063
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,179.363,0.3401,0.7969
CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34C,11.779,1.0639,0.6896
C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)F,1136.683,0.6069,0.8404
CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34C,29.721,1.0416,0.7643
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,91.078,0.3022,0.6581
CN1C(=O)CN=C(C2=CC(=CC=N2)C3=CC=CN=C3)C4=CC(=CC(=C4)N5CCNC5=O)C6=CN=CC=C6,562.803,0.7817,0.8337
CC(=O)N1CCN(CC1)C2=CC(=CC=C2)C3=NC4=CC=CC=C4N=C3SC5=CC=CC=C5Cl,123.214,1.0113,0.8555
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,528.634,0.034,0.8696
CS(=O)(=O)NNC(=O)C1=CC=CC=C1SC2=NC3=CC=CC=C3N=C2C4=CC(=CC=C4)F,1042.71,0.9252,0.8911
CC(=O)N1CCN(CC1)C2=CC(=CC=C2)C3=NC4=CC=CC=C4N=C3SC5=CC=CC=C5Cl,231.995,1.0783,0.8349
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(C(CC5(C)O)CC4C2(C)O)O)C)C2CC(CC(O)C(O)C(CO)C2O)OC(=O)C,199.457,0.3583,0.7425
N.N.[Pt]=O,143.79,0.3388,0.511
CC1C2C(C3=CC4=C(C=C3C2O)OCO4)C5=CC6=C(C=C5O)OCO6,191.879,1.0339,0.663
CC(=O)N1CCN(CC1)C2=CC(=CC=C2)C3=NC4=CC=CC=C4N=C3SC5=CC=CC=C5Cl,285.527,1.043,0.8446
CC1=NC(=NC(=N1)NC2=CC=C(C=C2)OCC3CC3)NC4=CC=CC5=C4C(=O)NN5,641.652,1.9983,0.982
CCCCC(=O)NC1=NC(=O)C(CF)=CN1,4524.05,2.0006,0.6765
CN1C(=O)CN=C(C2=CN=CC=C2)C3=CC(=CC(=C3)N4CCNCC4)C5=CN=CC=C5,110.278,0.7137,0.7386
CC1=NC(=NC(=N1)NC2=CC=C(C=C2)OCC3CC3)NC4=CC=CC5=C4C(=O)NN5,256.093,2.1128,0.8455
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,54.592,0.3409,0.5955
CCCCC(=O)NC1=CC(=C(C=C1)C2=CC(=O)N3C2=CC=C3F)F,317.422,2.0951,0.9346
CCCCC(=O)NC1=NC(=O)C(CF)=CN1,5215.31,2.1561,0.7581
CC1=NC(=CN1C2=CC=CC=C2)C3=CC=CC=C3C#N,0.922,1.0238,0.6955
CC1=NC(=CN1C2=CC=CC=C2)C3=CC=CC=C3C#N,1.156,1.0817,0.7359
CC1CCCCC1N2C(=O)C3C4CCC(O)CC4N(C)C3C5=CC=CC=C5C2=O,8.791,1.0032,0.6373
CC1C2=NC3=CC=CC=C3N2C(=O)NC1C(=O)NC4=CC(=C(C=C4F)F)F,0.893,0.9031,0.6624
CC1C2C(C3=CC4=C(C=C3C2O)OCO4)C5=CC6=C(C=C5O)OCO6,105.654,0.9251,0.6113
CC1=NC2=CC=CC=C2N1C3=CC=C(C=C3)C4=NC5=CC=CC=C5N4C(C)C,572.766,0.9251,0.8347
CCCCC(=O)NC1=CC(=C(C=C1)C2=CC(=O)N3C2=CC=C3F)F,136.74,2.0707,0.956
ClCCN(CCCl)P(=O)(O)OCC1CCN(C)CC1,628.793,0.3461,0.4003
CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34C,21.108,1.0217,0.7703
CC1C2=NC3=CC=CC=C3N2C(=O)NC1C(=O)NC4=CC(=C(C=C4F)F)F,1.927,1.0502,0.7146
O=C1OC2NC(=O)NC2C1O.[Pt],480.876,0.3156,0.555
CCCCCCCCC1CC2C3OC2CCC4C5OCC6CC(CC6C5O)CC4C3CC1O,2.674,0.6934,0.5856
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,405.669,0.0346,0.7877
CC1=NC(=CN1C2=CC=CC=C2)C3=CC=CC=C3C#N,0.84,1.0566,0.726
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,29.657,0.3404,0.5927
CC1CC(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)C)C)C,161.834,0.3596,0.785
CC1C(C(CC(O1)OC2CC(CC3=C2C4=CC5=C(C=C4C(=C3O)O)C(=O)C6=CC=CC=C6C5=O)O)O)N,194.648,0.2998,0.7356
CCC1(CC2C(C1)CC1C3C2N(CC2C(C3C2O)O)C)C=CC=C1,31.628,1.0153,0.623
CC1=C2C(=O)C(C(=O)C3C1(CC1CC4C5CC(CC5(C)O)CC4C2(C)O)C)C2CC(CC(O)C(OC(=O)C)C2OC(=O)C)OC(=O)C,53.689,0.3043,0.6157
CC(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=C(C=C3)O)CC4CCCC4=O,930.333,0.0311,0.8741
CC(=O)N1CCN(CC1)C2=CC(=CC=C2)C3=NC4=CC=CC=C4N=C3SC5=CC=CC=C5Cl,238.338,0.9851,0.8226
